Image type,Feature Class,Feature Name,Segmentation_segment_IPH,Segmentation_segment_IPH_lipid,Segmentation_segment_Calcium,Segmentation_segment_Fibrous
log-sigma-3-0-mm-3D,glrlm,GrayLevelVariance,1.256727702,1.614408783,,1.337523342
log-sigma-3-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,16.61997931,11.19184859,,16.89624707
log-sigma-3-0-mm-3D,glrlm,LongRunEmphasis,1.294759683,1.406923849,,1.869084155
log-sigma-3-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,22.07587805,16.22385423,,30.82015545
log-sigma-3-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.113711002,0.296149013,,0.169843417
log-sigma-3-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.092634461,0.21569441,,0.093166119
log-sigma-3-0-mm-3D,glrlm,RunEntropy,2.506877508,2.726023675,,2.842772502
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformity,169.9641808,360.0821013,,1028.462664
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.871945241,0.864438737,,0.803127424
log-sigma-3-0-mm-3D,glrlm,RunPercentage,0.926405325,0.914663462,,0.865915852
log-sigma-3-0-mm-3D,glrlm,RunVariance,0.098573044,0.146726074,,0.409714432
log-sigma-3-0-mm-3D,glrlm,ShortRunEmphasis,0.941574202,0.932983058,,0.905613148
log-sigma-3-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,15.56325519,10.38704673,,15.25351662
log-sigma-3-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.088357466,0.202340596,,0.085066153
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformity,16.61038961,31.34013605,,38.35416667
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.215719346,0.213198204,,0.199761285
log-sigma-3-0-mm-3D,glszm,GrayLevelVariance,1.568898634,1.786848073,,1.899305556
log-sigma-3-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,16.24675325,11.07482993,,18.57291667
log-sigma-3-0-mm-3D,glszm,LargeAreaEmphasis,15.58441558,26.42176871,,827.8125
log-sigma-3-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,274.1428571,397.8027211,,13204.46354
log-sigma-3-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,1.167409812,4.125707383,,58.02019401
log-sigma-3-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.114779942,0.233335107,,0.098973665
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformity,21.36363636,38.03401361,,35.58333333
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.277449823,0.258734786,,0.185329861
log-sigma-3-0-mm-3D,glszm,SmallAreaEmphasis,0.529210502,0.485612918,,0.408696813
log-sigma-3-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,8.332631781,5.965020299,,7.814946306
log-sigma-3-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.07509216,0.109044228,,0.034533951
log-sigma-3-0-mm-3D,glszm,ZoneEntropy,4.293341775,4.601902962,,5.235910931
log-sigma-3-0-mm-3D,glszm,ZonePercentage,0.370192308,0.328125,,0.132596685
log-sigma-3-0-mm-3D,glszm,ZoneVariance,8.287400911,17.13378685,,770.9357639
log-sigma-3-0-mm-3D,ngtdm,Busyness,1.357917361,2.305515957,,5.160487793
log-sigma-3-0-mm-3D,ngtdm,Coarseness,0.038313092,0.023110917,,0.005656902
log-sigma-3-0-mm-3D,ngtdm,Complexity,7.383013365,9.717622945,,14.98645189
log-sigma-3-0-mm-3D,ngtdm,Contrast,0.044000645,0.035946566,,0.025804758
log-sigma-3-0-mm-3D,ngtdm,Strength,0.476623028,0.430005991,,0.138097053
log-sigma-5-0-mm-3D,firstorder,10Percentile,-34.60774651,-48.91871986,,-59.22010536
log-sigma-5-0-mm-3D,firstorder,90Percentile,37.47131882,18.25841999,,7.91052599
log-sigma-5-0-mm-3D,firstorder,Energy,164314.3664,416746.4585,,2276194.406
log-sigma-5-0-mm-3D,firstorder,Entropy,2.229524655,2.219599032,,2.167734033
log-sigma-5-0-mm-3D,firstorder,InterquartileRange,39.46103716,34.0455544,,32.68485141
log-sigma-5-0-mm-3D,firstorder,Kurtosis,2.770678304,4.057377394,,4.851599086
log-sigma-5-0-mm-3D,firstorder,Maximum,74.28894043,102.2264404,,108.8521118
log-sigma-5-0-mm-3D,firstorder,MeanAbsoluteDeviation,22.71660767,21.1570652,,21.15739057
log-sigma-5-0-mm-3D,firstorder,Mean,3.238000537,-12.6174781,,-27.98148413
log-sigma-5-0-mm-3D,firstorder,Median,3.112584949,-13.72466898,,-31.70788193
log-sigma-5-0-mm-3D,firstorder,Minimum,-84.93487549,-83.0275116,,-101.6027756
log-sigma-5-0-mm-3D,firstorder,Range,159.2238159,185.253952,,210.4548874
log-sigma-5-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,16.37247089,13.9819201,,13.68218756
log-sigma-5-0-mm-3D,firstorder,RootMeanSquared,28.10645683,30.49979722,,39.64791877
log-sigma-5-0-mm-3D,firstorder,Skewness,-0.087249515,0.354552987,,0.939085337
log-sigma-5-0-mm-3D,firstorder,TotalEnergy,164314.3664,416746.4585,,2276194.406
log-sigma-5-0-mm-3D,firstorder,Uniformity,0.238627959,0.262047592,,0.274796061
log-sigma-5-0-mm-3D,firstorder,Variance,779.4882678,771.0368769,,788.9940082
log-sigma-5-0-mm-3D,glcm,Autocorrelation,25.60199178,17.39646531,,20.35048313
log-sigma-5-0-mm-3D,glcm,ClusterProminence,49.72590619,39.97326541,,90.218363
log-sigma-5-0-mm-3D,glcm,ClusterShade,-3.685758359,-2.013480324,,8.90549942
log-sigma-5-0-mm-3D,glcm,ClusterTendency,4.449958412,3.46829177,,4.258985047
log-sigma-5-0-mm-3D,glcm,Contrast,0.691486227,0.607154627,,0.649960572
log-sigma-5-0-mm-3D,glcm,Correlation,0.696314844,0.697259809,,0.735579342
log-sigma-5-0-mm-3D,glcm,DifferenceAverage,0.574211195,0.532065675,,0.538209009
log-sigma-5-0-mm-3D,glcm,DifferenceEntropy,1.073916625,1.077550559,,1.165837154
log-sigma-5-0-mm-3D,glcm,DifferenceVariance,0.302775604,0.281629387,,0.333020205
log-sigma-5-0-mm-3D,glcm,Id,0.732440241,0.746481988,,0.748782389
log-sigma-5-0-mm-3D,glcm,Idm,0.724621906,0.741476058,,0.742070652
log-sigma-5-0-mm-3D,glcm,Idmn,0.986435804,0.992660314,,0.993637774
log-sigma-5-0-mm-3D,glcm,Idn,0.929852421,0.947476059,,0.951908184
log-sigma-5-0-mm-3D,glcm,Imc1,-0.424490028,-0.336454213,,-0.330009616
log-sigma-5-0-mm-3D,glcm,Imc2,0.899293668,0.84225291,,0.846212696
log-sigma-5-0-mm-3D,glcm,InverseVariance,0.471595541,0.466362841,,0.447399854
log-sigma-5-0-mm-3D,glcm,JointAverage,4.963058489,4.08259959,,4.407463868
log-sigma-5-0-mm-3D,glcm,JointEnergy,0.132833983,0.137204308,,0.130367964
log-sigma-5-0-mm-3D,glcm,JointEntropy,3.251706636,3.345550743,,3.474051459
log-sigma-5-0-mm-3D,glcm,MCC,0.836193258,0.779497978,,0.847900357
log-sigma-5-0-mm-3D,glcm,MaximumProbability,0.227531151,0.252165722,,0.245533479
log-sigma-5-0-mm-3D,glcm,SumAverage,9.926116978,8.165199179,,8.814927736
log-sigma-5-0-mm-3D,glcm,SumEntropy,2.666363326,2.754197584,,2.869230582
log-sigma-5-0-mm-3D,glcm,SumSquares,1.28536116,1.018861599,,1.227236405
log-sigma-5-0-mm-3D,gldm,DependenceEntropy,4.530297201,4.807619291,,5.353417284
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformity,37.46153846,74.65178571,,161.0801105
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.18010355,0.16663345,,0.11124317
log-sigma-5-0-mm-3D,gldm,DependenceVariance,2.692215237,3.702626754,,6.354375248
log-sigma-5-0-mm-3D,gldm,GrayLevelNonUniformity,49.63461538,117.3973214,,397.9046961
log-sigma-5-0-mm-3D,gldm,GrayLevelVariance,1.328032544,1.332544444,,1.334715344
log-sigma-5-0-mm-3D,gldm,HighGrayLevelEmphasis,22.80769231,17.38616071,,20.6691989
log-sigma-5-0-mm-3D,gldm,LargeDependenceEmphasis,14.875,17.93303571,,38.65883978
log-sigma-5-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,388.3076923,318.828125,,714.7009669
log-sigma-5-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,0.736446859,1.306044881,,2.541490603
log-sigma-5-0-mm-3D,gldm,LowGrayLevelEmphasis,0.061399872,0.090417856,,0.064169772
log-sigma-5-0-mm-3D,gldm,SmallDependenceEmphasis,0.190733889,0.17431129,,0.083841314
log-sigma-5-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,3.848992974,3.122697734,,2.035933987
log-sigma-5-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.018010072,0.022502691,,0.005494697
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformity,45.29499893,102.737799,,316.9777999
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.240913189,0.25614364,,0.266238256
log-sigma-5-0-mm-3D,glrlm,GrayLevelVariance,1.325674852,1.39021981,,1.414916648
log-sigma-5-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,22.54546562,17.34567905,,21.04646974
log-sigma-5-0-mm-3D,glrlm,LongRunEmphasis,1.400045852,1.542404608,,2.234218173
log-sigma-5-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,32.55745085,27.11485489,,44.09062092
log-sigma-5-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.082911421,0.13241323,,0.144968832
log-sigma-5-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.062654896,0.092525213,,0.064053646
log-sigma-5-0-mm-3D,glrlm,RunEntropy,2.627648674,2.704484641,,2.966454283
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformity,160.3578701,340.1031132,,900.169932
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.838423137,0.832645687,,0.738322338
log-sigma-5-0-mm-3D,glrlm,RunPercentage,0.904215976,0.893372253,,0.819857629
log-sigma-5-0-mm-3D,glrlm,RunVariance,0.117208962,0.175222268,,0.519200071
log-sigma-5-0-mm-3D,glrlm,ShortRunEmphasis,0.917554197,0.909074566,,0.864254464
log-sigma-5-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,20.49658459,15.76200772,,18.35366047
log-sigma-5-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.058393707,0.085403016,,0.055427419
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformity,14.4137931,20.92380952,,22.08196721
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.248513674,0.199274376,,0.180999731
log-sigma-5-0-mm-3D,glszm,GrayLevelVariance,1.570749108,2.310748299,,2.829145391
log-sigma-5-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,20.44827586,17.40952381,,26.6147541
log-sigma-5-0-mm-3D,glszm,LargeAreaEmphasis,24.75862069,62.95238095,,1901.540984
log-sigma-5-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,634.4482759,1305.895238,,31883.9918
log-sigma-5-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,1.221391528,3.667369508,,119.5920439
log-sigma-5-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.083174701,0.125621803,,0.06797601
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformity,10.79310345,20.71428571,,21.19672131
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.18608799,0.197278912,,0.173743617
log-sigma-5-0-mm-3D,glszm,SmallAreaEmphasis,0.388417886,0.396199117,,0.404516337
log-sigma-5-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,7.431932365,7.502077203,,10.55956294
log-sigma-5-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.047934213,0.065010336,,0.027973282
log-sigma-5-0-mm-3D,glszm,ZoneEntropy,4.411150875,4.98359313,,5.48122373
log-sigma-5-0-mm-3D,glszm,ZonePercentage,0.278846154,0.234375,,0.084254144
log-sigma-5-0-mm-3D,glszm,ZoneVariance,11.89774078,44.74793651,,1760.671325
log-sigma-5-0-mm-3D,ngtdm,Busyness,0.576690091,0.782339327,,2.394629892
log-sigma-5-0-mm-3D,ngtdm,Coarseness,0.057141792,0.028868801,,0.007498405
log-sigma-5-0-mm-3D,ngtdm,Complexity,7.423338624,12.40304671,,17.06680363
log-sigma-5-0-mm-3D,ngtdm,Contrast,0.022994227,0.012545085,,0.010951993
log-sigma-5-0-mm-3D,ngtdm,Strength,1.060835936,1.065270485,,0.404029072
