"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","28","40","10","2"
"diagnostics","Mask-original","CenterOfMassIndex","(191.6437054631829, 225.624703087886, 66.11638954869359)","(192.70414673046253, 227.49362041467305, 64.72089314194578)","(193.4758478931141, 228.59146968139774, 63.693730729701954)","(193.2711111111111, 227.84444444444443, 66.53777777777778)"
"diagnostics","Mask-original","CenterOfMass","(-26.33264133016627, -7.229275534441854, -582.7672209026124)","(-25.79499760765549, -6.281734449760819, -585.558213716108)","(-25.403745118191154, -5.725124871531392, -587.6125385405957)","(-25.507546666666656, -6.103866666666718, -581.924444444444)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(28, 33, 51)","(29, 37, 53)","(27, 36, 53)","(21, 25, 21)"
"diagnostics","Image-interpolated","Mean","-1.3457898310839487","-1.876083630800612","8.344786085876233","89.43845804988662"
"diagnostics","Image-interpolated","Minimum","-1018.0","-1018.0","-1018.0","-991.0"
"diagnostics","Image-interpolated","Maximum","1739.0","1739.0","1739.0","1739.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(28, 33, 51)","(29, 37, 53)","(27, 36, 53)","(21, 25, 21)"
"diagnostics","Mask-interpolated","BoundingBox","(6, 6, 6, 13, 21, 40)","(6, 6, 6, 17, 25, 42)","(7, 6, 6, 14, 24, 42)","(6, 5, 6, 9, 14, 10)"
"diagnostics","Mask-interpolated","VoxelNum","222","616","980","110"
"diagnostics","Mask-interpolated","VolumeNum","19","32","9","2"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(12.945945945945946, 18.27027027027027, 32.1036036036036)","(14.282467532467532, 20.266233766233768, 30.01948051948052)","(13.685714285714285, 19.473469387755102, 28.246938775510205)","(10.709090909090909, 11.872727272727273, 9.809090909090909)"
"diagnostics","Mask-interpolated","CenterOfMass","(-26.303554054054054, -7.104229729729784, -583.396396396396)","(-25.96703246753245, -6.108266233766287, -585.480519480519)","(-25.563785714285714, -5.901030612244952, -587.2530612244893)","(-25.540409090909073, -6.501772727272781, -581.6909090909087)"
"diagnostics","Mask-interpolated","Mean","3.6981981981981984","47.79220779220779","94.81530612244897","578.7727272727273"
"diagnostics","Mask-interpolated","Minimum","-88.0","-23.0","-15.0","142.0"
"diagnostics","Mask-interpolated","Maximum","105.0","208.0","356.0","1739.0"
"original","shape","Elongation","0.5147105559469047","0.49462020656448435","0.3818233923438938","0.3653727343236949"
"original","shape","Flatness","0.2776646629883649","0.3011276112308269","0.26043889041593377","0.26437934971202975"
"original","shape","LeastAxisLength","11.251552485150922","13.4893957691231","12.507344204101665","5.429924710142678"
"original","shape","MajorAxisLength","40.52209007821209","44.7962766150425","48.02410340532022","20.53838439370216"
"original","shape","Maximum2DDiameterColumn","37.21558813185679","42.05948168962618","42.44997055358225","8.602325267042627"
"original","shape","Maximum2DDiameterRow","38.8329756778952","41.593268686170845","45.69463863518345","14.317821063276353"
"original","shape","Maximum2DDiameterSlice","21.095023109728988","23.769728648009426","22.47220505424423","13.038404810405298"
"original","shape","Maximum3DDiameter","40.755367744629666","45.221676218380054","46.14108798023731","16.583123951777"
"original","shape","MeshVolume","139.41666666666666","331.9583333333333","583.75","89.91666666666667"
"original","shape","MinorAxisLength","20.857147512287096","22.157143592652105","18.336726076493306","7.5041656645180606"
"original","shape","Sphericity","0.25414457061169726","0.16194014032377238","0.14843082556701243","0.4515920429771309"
"original","shape","SurfaceArea","511.61870995097","1431.6999073661318","2275.680477818399","214.93046378721903"
"original","shape","SurfaceVolumeRatio","3.669709814352445","4.3128903949776785","3.898381974849506","2.390329532387978"
"original","shape","VoxelVolume","222.0","616.0","980.0","110.0"
"original","firstorder","10Percentile","-35.699999999999996","22.0","55.0","239.1"
"original","firstorder","90Percentile","37.900000000000006","74.0","155.0","1106.3"
"original","firstorder","Energy","228917.0","1830890.0","10461285.0","49431281.0"
"original","firstorder","Entropy","2.3914683418343903","1.97235745176777","2.6119753284723686","5.019482782862608"
"original","firstorder","InterquartileRange","36.0","25.0","46.25","320.0"
"original","firstorder","Kurtosis","3.9593929115474933","9.633526920783007","5.728501187988264","4.726346413317258"
"original","firstorder","Maximum","105.0","208.0","356.0","1739.0"
"original","firstorder","MeanAbsoluteDeviation","23.973906338771197","17.660102884128857","30.948885880882965","247.06280991735542"
"original","firstorder","Mean","3.6981981981981984","47.79220779220779","94.81530612244897","578.7727272727273"
"original","firstorder","Median","5.0","46.0","86.0","527.5"
"original","firstorder","Minimum","-88.0","-23.0","-15.0","142.0"
"original","firstorder","Range","193.0","231.0","371.0","1597.0"
"original","firstorder","RobustMeanAbsoluteDeviation","15.009168388429753","10.39255818454541","20.21542727072661","153.3535640495868"
"original","firstorder","RootMeanSquared","32.111643646155166","54.518107322008404","103.31882990164425","670.3545940904573"
"original","firstorder","Skewness","-0.023215540140462922","1.7016407658474162","1.197621391731864","1.36830385897577"
"original","firstorder","TotalEnergy","228917.0","1830890.0","10461285.0","49431281.0"
"original","firstorder","Uniformity","0.2395503611719828","0.3378784364985664","0.207582257392753","0.03752066115702479"
"original","firstorder","Variance","1017.4809877445011","688.1289003204587","1684.8383371511866","114397.41198347106"
"original","glcm","Autocorrelation","20.05190755912266","10.881673206088557","28.360171106162394","617.0471067384284"
"original","glcm","ClusterProminence","70.88342994720618","28.83128769294044","132.46809861722753","1185370.314980317"
"original","glcm","ClusterShade","-2.3407910434693373","3.2053899639791514","10.744108078777616","10134.019562415586"
"original","glcm","ClusterTendency","4.111515118514003","1.973198228170328","5.525788551855685","670.6807429651569"
"original","glcm","Contrast","3.281869751439336","1.7131705339455263","4.427926723629061","409.460004043608"
"original","glcm","Correlation","0.12325753935867055","0.06628935104786358","0.10523277391626834","0.2517515676691385"
"original","glcm","DifferenceAverage","1.2450810273501571","0.7557202651389388","1.5014192475928616","14.572790996756229"
"original","glcm","DifferenceEntropy","1.9061628854875319","1.6248993560424294","2.282354009392229","4.264286490255892"
"original","glcm","DifferenceVariance","1.5925893399460793","1.1281788074723496","2.1146509693902455","181.56124241294899"
"original","glcm","Id","0.5913385313208995","0.7189073864379087","0.5446180473815436","0.17326263696001462"
"original","glcm","Idm","0.5538784943484015","0.7005781623084759","0.49211543614773606","0.10167652653545828"
"original","glcm","Idmn","0.9652600083589403","0.9850973134183827","0.9838909966083897","0.9271430209486801"
"original","glcm","Idn","0.891222502654172","0.937361927805956","0.9201298615485408","0.8388925727582228"
"original","glcm","Imc1","-0.2369736161572673","-0.10460736099265264","-0.07728699437693919","-0.7629290407759183"
"original","glcm","Imc2","0.7928602785020209","0.5346236303751203","0.5559704950245918","0.9997123429570542"
"original","glcm","InverseVariance","0.459520990259421","0.3915431176237035","0.41338273785958896","0.09987114887134162"
"original","glcm","JointAverage","4.453530288590252","3.2882172510111736","5.298952454360754","23.447133710617223"
"original","glcm","JointEnergy","0.07645379511225502","0.1919668287816222","0.056473305816692125","0.014837092256531034"
"original","glcm","JointEntropy","4.145417790442883","3.220369129113701","4.847854068887348","6.149236739035697"
"original","glcm","MCC","0.6550999529333285","0.44920568399156935","0.393846298419791","0.9983480008878306"
"original","glcm","MaximumProbability","0.15437720921954515","0.37570198449712383","0.13189891706070828","0.025836313909615754"
"original","glcm","SumAverage","8.907060577180506","6.576434502022345","10.597904908721507","46.894267421234424"
"original","glcm","SumEntropy","2.803876202418461","2.3012520963228584","3.1154860900343033","4.861428997930977"
"original","glcm","SumSquares","1.8483462174883347","0.9215921905289637","2.488428818871186","270.0351867521912"
"original","gldm","DependenceEntropy","4.548670507231873","4.864222096220777","4.997112357655698","5.581239091085143"
"original","gldm","DependenceNonUniformity","46.3963963963964","83.02272727272727","180.9877551020408","53.127272727272725"
"original","gldm","DependenceNonUniformityNormalized","0.20899277656034412","0.1347771546635183","0.18468138275718451","0.48297520661157023"
"original","gldm","DependenceVariance","2.3766739712685663","10.257368443245065","4.107959183673469","0.3933884297520661"
"original","gldm","GrayLevelNonUniformity","53.18018018018018","208.13311688311688","203.43061224489796","4.127272727272727"
"original","gldm","GrayLevelVariance","1.6950125801477154","1.2184495699106088","2.7379591836734694","183.70785123966942"
"original","gldm","HighGrayLevelEmphasis","23.5990990990991","12.9512987012987","30.979591836734695","532.7181818181818"
"original","gldm","LargeDependenceEmphasis","10.126126126126126","27.01948051948052","13.193877551020408","2.5090909090909093"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","208.97747747747746","273.93506493506493","312.55102040816325","1071.3363636363636"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.6484259202513171","2.9303660171830876","0.6361659249746558","0.05556860768719455"
"original","gldm","LowGrayLevelEmphasis","0.07059135098817639","0.11895511515994085","0.0477847855574377","0.030126588637490303"
"original","gldm","SmallDependenceEmphasis","0.3255805422769709","0.267689411351307","0.353868327800861","0.7035353535353535"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","9.10100539314825","4.699833438504784","14.110289142196313","429.5686868686869"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.02413835030821638","0.035884459271734455","0.01755147409640545","0.023984053268446145"
"original","glrlm","GrayLevelNonUniformity","48.88039968204376","171.73525546311623","180.12466685950264","4.022464455989781"
"original","glrlm","GrayLevelNonUniformityNormalized","0.23627441420686396","0.3157479089100953","0.1988080537088483","0.03721152502897452"
"original","glrlm","GrayLevelVariance","1.7454268241299498","1.3396882063945386","2.8740544183874235","186.04361978753124"
"original","glrlm","HighGrayLevelRunEmphasis","23.82261706477565","13.289746735499936","31.592646910688796","535.9986798843404"
"original","glrlm","LongRunEmphasis","1.2630638616863075","1.5110642281904487","1.322352937366677","1.054730683387925"
"original","glrlm","LongRunHighGrayLevelEmphasis","29.265720986086176","18.69177645717281","39.36995137147916","555.3132158299467"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.08811515660059194","0.17556856974081306","0.06314069343049404","0.031352331431161735"
"original","glrlm","LowGrayLevelRunEmphasis","0.07104490141558374","0.12040815685946223","0.04777725532779728","0.030338141632792966"
"original","glrlm","RunEntropy","2.737693157845472","2.583552553036714","3.028372365068956","5.075500627839341"
"original","glrlm","RunLengthNonUniformity","183.07577251523662","438.9042812473396","792.8861276001737","104.39819883306323"
"original","glrlm","RunLengthNonUniformityNormalized","0.8787321447468226","0.8007090000124217","0.871400556191791","0.9651261791773611"
"original","glrlm","RunPercentage","0.9313929313929313","0.8809940059940059","0.9225274725274725","0.9825174825174826"
"original","glrlm","RunVariance","0.09137543053767107","0.1901929195168538","0.1277364100631618","0.017436910411319475"
"original","glrlm","ShortRunEmphasis","0.9473657996478284","0.9098352247340086","0.9449570685092856","0.9863173291530186"
"original","glrlm","ShortRunHighGrayLevelEmphasis","22.72467759377838","12.33443026521731","30.262395548810186","531.1700458979387"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0676405162770484","0.11047070838532903","0.045126575616632573","0.030084594183200784"
"original","glszm","GrayLevelNonUniformity","17.752688172043012","41.40196078431372","56.18316831683168","2.9310344827586206"
"original","glszm","GrayLevelNonUniformityNormalized","0.19088912012949474","0.20295078815840062","0.1390672483089893","0.033690051525961155"
"original","glszm","GrayLevelVariance","2.413689443866343","2.5722798923490964","4.393784923046759","216.3823490553574"
"original","glszm","HighGrayLevelZoneEmphasis","26.666666666666668","16.598039215686274","38.633663366336634","580.8850574712644"
"original","glszm","LargeAreaEmphasis","10.32258064516129","58.53921568627451","28.603960396039604","1.9080459770114941"
"original","glszm","LargeAreaHighGrayLevelEmphasis","220.11827956989248","572.4117647058823","696.3415841584158","904.2413793103449"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.6550727682550519","6.390846680493185","1.291402718281983","0.048820836804404785"
"original","glszm","LowGrayLevelZoneEmphasis","0.07575925790467522","0.13475271512926157","0.04910086437210213","0.03287594307481871"
"original","glszm","SizeZoneNonUniformity","29.21505376344086","71.63725490196079","173.32178217821783","56.14942528735632"
"original","glszm","SizeZoneNonUniformityNormalized","0.31414036304775117","0.35116301422529794","0.42901431232232135","0.6453956929581186"
"original","glszm","SmallAreaEmphasis","0.574085930070953","0.6124717847853216","0.6810713740239118","0.8308588761174969"
"original","glszm","SmallAreaHighGrayLevelEmphasis","17.15403893277741","11.795337944467473","29.154129590542023","522.8492975734355"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.0434431331901538","0.08580682665231178","0.03469732860395765","0.02904111744976492"
"original","glszm","ZoneEntropy","4.526807237149827","4.524329780168147","4.737409196495759","5.5579582261970915"
"original","glszm","ZonePercentage","0.4189189189189189","0.33116883116883117","0.4122448979591837","0.7909090909090909"
"original","glszm","ZoneVariance","4.624349635796046","49.421184159938484","22.71973335947456","0.309420002642357"
"original","ngtdm","Busyness","0.6562988275478966","2.1341244287164707","1.85934228627463","0.05516591017436525"
"original","ngtdm","Coarseness","0.03148366961911424","0.010279307823919025","0.00569557052876539","0.0340992038981481"
"original","ngtdm","Complexity","25.950214486243325","34.76181286271304","112.37547687416098","7984.985560733279"
"original","ngtdm","Contrast","0.039313510165541805","0.01993378970746745","0.035878780117901944","1.9257769592339997"
"original","ngtdm","Strength","0.8219055993972029","0.6073994636090122","0.6357121948826111","45.87762410135757"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","43.09425315856934","18.9943790435791","5.143157291412354","-451.3201629638672"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","114.01939086914065","87.62328338623047","72.39395751953126","-42.81415710449218"
"log-sigma-1-0-mm-3D","firstorder","Energy","1655425.4468599975","2282464.2250521546","2757469.1674125656","8612860.751662962"
"log-sigma-1-0-mm-3D","firstorder","Entropy","2.339269609213983","2.230572754122139","2.3126893354409153","4.244236079591307"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","31.57922077178955","32.02664279937744","31.9742751121521","160.79537773132324"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","7.939619575227705","6.847589351253582","6.576593869114059","5.371249269753322"
"log-sigma-1-0-mm-3D","firstorder","Maximum","252.0479278564453","241.3860321044922","203.63638305664062","34.15735626220703"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","25.576021348701534","21.37629162642252","22.439240994375606","132.11920260689476"
"log-sigma-1-0-mm-3D","firstorder","Mean","76.838008152472","53.46016041973194","42.439766800950984","-215.40191526412963"
"log-sigma-1-0-mm-3D","firstorder","Median","72.93881225585938","53.009931564331055","44.2385311126709","-156.41830444335938"
"log-sigma-1-0-mm-3D","firstorder","Minimum","-0.055072784423828125","-62.4835090637207","-134.7102813720703","-882.0052490234375"
"log-sigma-1-0-mm-3D","firstorder","Range","252.10300064086914","303.8695411682129","338.34666442871094","916.1626052856445"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","13.364310482809366","13.678165678369982","13.495763632902152","81.16550783086414"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","86.35317818269482","60.8711677778824","53.04473629287046","279.8191096155281"
"log-sigma-1-0-mm-3D","firstorder","Skewness","1.889976926276714","0.5972550981099759","-0.04001302533570494","-1.5202067236421588"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","1655425.4468599975","2282464.2250521546","2757469.1674125656","8612860.751662962"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.2636555474393312","0.26419927475122285","0.2636776343190337","0.06793388429752063"
"log-sigma-1-0-mm-3D","firstorder","Variance","1552.7918854128868","847.3103145396343","1012.6102422610676","31900.749006571623"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","25.353229487664716","30.55794195102834","71.0390049769678","650.4533616106171"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","616.283660206435","72.01376331136306","197.11132574382378","106603.70126835653"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","56.688478567228685","5.033961678582946","7.3961826166108775","-2015.3134781019585"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","10.291472082998293","3.7015869505505554","5.438659306540093","195.80109099537472"
"log-sigma-1-0-mm-3D","glcm","Contrast","2.105580477283532","1.4595932173886097","2.102539413098813","109.45463016598563"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.6586823153651861","0.4271973640772015","0.43806782270332206","0.29024533258294827"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","1.0016139480543158","0.839471243107951","1.017556713106665","7.5151952878484245"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","1.6703009835181182","1.6208588233998367","1.848625110810622","3.771561534346691"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.9943367793647812","0.7288447423075303","1.03971610256461","50.019196476427325"
"log-sigma-1-0-mm-3D","glcm","Id","0.6285029514543817","0.6627116855612954","0.6253060193917626","0.2554776997196597"
"log-sigma-1-0-mm-3D","glcm","Idm","0.5994044103698596","0.6392186729159041","0.5910083112208423","0.17524997457509575"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9863006950605409","0.9916795357081297","0.9910305541023763","0.9404268002064933"
"log-sigma-1-0-mm-3D","glcm","Idn","0.9284394799793337","0.9428153786983178","0.9401040842062187","0.8533748653222889"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.35501486400846566","-0.15414649190902807","-0.13674605241838128","-0.6020886387079899"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.8888705273152293","0.6799060559134092","0.6764353975132218","0.996771548180125"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.48110731681652574","0.47302580424211427","0.4492888885429256","0.1802468992392926"
"log-sigma-1-0-mm-3D","glcm","JointAverage","4.799960009569661","5.4757845037477","8.378478768989662","25.06379069050431"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.09962441618502929","0.08893961809804317","0.0841382481914956","0.016667374208508896"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","3.8440368378220806","3.9826315187449053","4.351124451409719","6.02057099247436"
"log-sigma-1-0-mm-3D","glcm","MCC","0.9352243639262623","0.6082247598828723","0.6419657022157232","0.9498750319272822"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.18698647864189052","0.16616191907549333","0.1717364912262114","0.03287907710602147"
"log-sigma-1-0-mm-3D","glcm","SumAverage","9.59992001913932","10.9515690074954","16.756957537979325","50.12758138100862"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","2.845763421107395","2.8387614293026076","3.0319979319431742","4.6145328743589324"
"log-sigma-1-0-mm-3D","glcm","SumSquares","3.099263140070456","1.2902950419847912","1.8852996799097264","76.31393029034008"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","4.658186604635084","4.9426732413129955","5.04821167147631","5.168041331865297"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","40.072072072072075","95.57467532467533","145.93061224489796","42.81818181818182"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.1805048291534778","0.1551536937088885","0.1489087880049979","0.38925619834710745"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","2.7700673646619594","4.100259318603474","5.050254060807997","0.7044628099173555"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","58.531531531531535","162.74675324675326","258.40408163265306","7.472727272727273"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","2.499573898222547","1.421445437679204","1.7093710953769263","51.24966942148761"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","23.734234234234233","33.116883116883116","69.01632653061225","828.6454545454545"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","12.486486486486486","17.064935064935064","18.36530612244898","3.5636363636363635"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","257.52702702702703","523.9090909090909","1327.6836734693877","2802.1"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.7421689498150537","0.6278655992157538","0.26698578924199096","0.01727095655740826"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.06530547362076942","0.03788980415386172","0.017212742640113316","0.013002370264717284"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.274614002466185","0.2403087102295223","0.24732570196060105","0.6223484848484848"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","7.032504735461084","8.550175903890297","16.253254998729812","536.06875"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.022838073715038924","0.011110890432820205","0.005587150286047251","0.012355663067890188"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","52.718593907006884","144.2375136084131","224.9284632459509","7.224068238666386"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.25780560203571706","0.25973250273172765","0.2547819357978867","0.06744236565728036"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","2.6205224594234986","1.4878198639040008","1.8082244058697694","51.74905534976233"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","23.995097608549557","33.34236160599952","68.7239939321359","830.1370460014494"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.3411333416780227","1.4300375092619524","1.4928871224186198","1.0833621798945308"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","31.18760433064471","46.648484444359774","104.04130861162959","894.7399630840682"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.08587840404733506","0.05372961041871079","0.024724692351104735","0.013456389469821571"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.06596412114293869","0.03812502482558608","0.017513432057751722","0.013317313626696473"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.7271312351001007","2.7311073889641237","2.835865182083692","4.352596137776172"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","177.60308923280206","466.3518297392872","742.2538822544047","101.49784191021435"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8592015046226601","0.8306206034829965","0.8350868790015176","0.9470026041712989"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9185724185724186","0.8999750249750249","0.898116169544741","0.9734265734265736"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.11522876220109826","0.15192374276815457","0.21411238819486866","0.02649869791435057"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9337171229334658","0.9222696562806489","0.9277388892310852","0.9791594550263671"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","22.58432581199158","30.885889489036092","63.57651968650777","813.9863167307948"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.06206851227459594","0.03534764844166021","0.016435238868109305","0.013282544665915202"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","17.390243902439025","37.524064171122994","50.95804195804196","4.948717948717949"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.21207614515169543","0.2006634447653636","0.17817497188126558","0.06344510190664036"
