"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","14","9","12","1"
"diagnostics","Mask-original","CenterOfMassIndex","(307.87628865979383, 214.38144329896906, 84.5360824742268)","(305.82586206896553, 216.83620689655172, 83.2)","(306.5904977375566, 217.89592760180994, 83.38914027149322)","(307.571186440678, 220.41016949152544, 83.40338983050847)"
"diagnostics","Mask-original","CenterOfMass","(34.67665713595366, -181.15772994523195, -805.9278350515464)","(33.671467537715586, -179.95432044719828, -808.6)","(34.04631822681003, -179.43480892958144, -808.2217194570136)","(34.52708554025432, -178.20224112817795, -808.1932203389831)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(20, 27, 25)","(23, 27, 25)","(24, 27, 25)","(23, 24, 23)"
"diagnostics","Image-interpolated","Mean","65.83392592592593","56.51658615136876","56.21037037037037","59.5341052299937"
"diagnostics","Image-interpolated","Minimum","-118.0","-904.0","-904.0","-904.0"
"diagnostics","Image-interpolated","Maximum","1432.0","1432.0","1432.0","1432.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(20, 27, 25)","(23, 27, 25)","(24, 27, 25)","(23, 24, 23)"
"diagnostics","Mask-interpolated","BoundingBox","(6, 6, 6, 8, 15, 14)","(6, 6, 6, 11, 15, 14)","(6, 6, 6, 11, 15, 14)","(6, 5, 6, 11, 13, 12)"
"diagnostics","Mask-interpolated","VoxelNum","50","256","220","278"
"diagnostics","Mask-interpolated","VolumeNum","8","6","3","1"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(9.08, 9.96, 13.22)","(9.703125, 11.0234375, 10.65625)","(9.981818181818182, 11.536363636363637, 11.245454545454546)","(10.62589928057554, 10.618705035971223, 11.363309352517986)"
"diagnostics","Mask-interpolated","CenterOfMass","(35.080000000000055, -181.04, -806.28)","(33.70312500000006, -179.9765625, -808.84375)","(33.98181818181824, -179.46363636363637, -808.2545454545455)","(34.625899280575595, -178.38129496402877, -808.136690647482)"
"diagnostics","Mask-interpolated","Mean","25.12","45.28125","97.14090909090909","549.8273381294964"
"diagnostics","Mask-interpolated","Minimum","-33.0","-56.0","-12.0","47.0"
"diagnostics","Mask-interpolated","Maximum","230.0","253.0","293.0","1432.0"
"original","shape","Elongation","0.477012097547192","0.6293385568736619","0.6658974129331098","0.7352853300316854"
"original","shape","Flatness","0.32897375682772684","0.46072650755426936","0.5193478942242676","0.47194915313303915"
"original","shape","LeastAxisLength","6.831708037709125","7.410297320497597","9.254293042444633","7.592215058007915"
"original","shape","MajorAxisLength","20.766726512129274","16.08393960190088","17.81906337806078","16.086934381822534"
"original","shape","Maximum2DDiameterColumn","14.035668847618199","15.652475842498529","14.866068747318506","12.206555615733702"
"original","shape","Maximum2DDiameterRow","17.804493814764857","19.849433241279208","19.1049731745428","15.620499351813308"
"original","shape","Maximum2DDiameterSlice","14.035668847618199","13.0","13.892443989449804","13.892443989449804"
"original","shape","Maximum3DDiameter","19.949937343260004","19.849433241279208","20.248456731316587","15.811388300841896"
"original","shape","MeshVolume","30.375","215.29166666666666","149.25","252.95833333333334"
"original","shape","MinorAxisLength","9.905979772739668","10.12224333790344","11.865668204341794","11.828486856136449"
"original","shape","Sphericity","0.415979970263304","0.3988672773496209","0.2691585077075616","0.43569321428571856"
"original","shape","SurfaceArea","113.17640535995054","435.519089581974","505.53617626876246","443.95197176670325"
"original","shape","SurfaceVolumeRatio","3.725972192920182","2.022925904774023","3.387177060427219","1.7550399147423617"
"original","shape","VoxelVolume","50.0","256.0","220.0","278.0"
"original","firstorder","10Percentile","0.8000000000000007","25.0","39.900000000000006","228.4"
"original","firstorder","90Percentile","42.300000000000004","71.0","169.2","878.2000000000002"
"original","firstorder","Energy","123954.0","675552.0","2656383.0","104182118.0"
"original","firstorder","Entropy","1.7635491262661367","1.715015305279116","3.007404078768455","5.242179293711285"
"original","firstorder","InterquartileRange","16.0","20.25","63.25","375.5"
"original","firstorder","Kurtosis","17.035719781900198","24.715886844269335","3.9914226531529633","3.2050099706935615"
"original","firstorder","Maximum","230.0","253.0","293.0","1432.0"
"original","firstorder","MeanAbsoluteDeviation","20.7328","15.537109375","40.431570247933884","216.01040318824076"
"original","firstorder","Mean","25.12","45.28125","97.14090909090909","549.8273381294964"
"original","firstorder","Median","19.0","42.0","84.0","533.5"
"original","firstorder","Minimum","-33.0","-56.0","-12.0","47.0"
"original","firstorder","Range","263.0","309.0","305.0","1385.0"
"original","firstorder","RobustMeanAbsoluteDeviation","7.123749999999999","9.21472334810067","27.816115702479337","153.77112247382516"
"original","firstorder","RootMeanSquared","49.79036051285429","51.369981506712655","109.88388499601832","612.1730312124873"
"original","firstorder","Skewness","3.583585417134216","2.7483157159304166","0.8968795956533959","0.6657412762052428"
"original","firstorder","TotalEnergy","123954.0","675552.0","2656383.0","104182118.0"
"original","firstorder","Uniformity","0.416","0.405059814453125","0.1493388429752066","0.030484964546348532"
"original","firstorder","Variance","1848.0656","588.4833984374999","2638.1119628099173","72445.7183893173"
"original","glcm","Autocorrelation","11.166132478632479","27.432870119612605","29.08897343383417","607.7213518706182"
"original","glcm","ClusterProminence","305.76928446315156","23.44416749744984","337.19471325372876","332618.34289239725"
"original","glcm","ClusterShade","20.19163606399329","2.149840630073785","17.84721217244327","3276.20005049905"
"original","glcm","ClusterTendency","2.5353139444880517","1.2254150071773895","8.919317674016456","334.74059874330345"
"original","glcm","Contrast","2.8062118437118433","1.1273019693361845","8.629888018670805","153.71102884870447"
"original","glcm","Correlation","-0.18259728872621428","0.027960039072108353","-0.01151768874383791","0.3665835458005802"
"original","glcm","DifferenceAverage","0.7461691086691086","0.5904433675613345","2.1348402366969195","9.85548342212331"
"original","glcm","DifferenceEntropy","1.0525207683559832","1.4134061202639783","2.581014301580249","4.465060128310683"
"original","glcm","DifferenceVariance","2.1564484096701357","0.7726137482216279","3.830072675615672","54.007998182540895"
"original","glcm","Id","0.7189350001850001","0.7602549362440065","0.4692127600291101","0.17992045884275287"
"original","glcm","Idm","0.7160056317962907","0.7468174542807469","0.3987834228674912","0.09907623475215957"
"original","glcm","Idmn","0.9873691111632402","0.9947508188629397","0.957237644061246","0.9582029223449245"
"original","glcm","Idn","0.949674079172407","0.962533616852267","0.8723809968652273","0.8626027244454995"
"original","glcm","Imc1","-0.32052278151577895","-0.12602754653841067","-0.2224941490797242","-0.5107745744505556"
"original","glcm","Imc2","0.6943255469236294","0.5390725957950553","0.8371998118201754","0.997406858584735"
"original","glcm","InverseVariance","0.5140768192245464","0.3616130887511962","0.34368825115255064","0.1014768506401582"
"original","glcm","JointAverage","3.3471382783882784","5.2350992888235535","5.385376926575516","23.70118598593158"
"original","glcm","JointEnergy","0.3063011142847452","0.25831296944296356","0.036459649419259284","0.004871219052734458"
"original","glcm","JointEntropy","1.961826970471356","2.7313294336622826","5.166817522787651","7.7865089282999325"
"original","glcm","MCC","0.6654456654456395","0.5175104489593908","0.6231402778002514","0.8516783065325758"
"original","glcm","MaximumProbability","0.4148504273504274","0.4638937057844926","0.09543122254750659","0.012445940119065777"
"original","glcm","SumAverage","6.694276556776557","10.470198577647107","10.770753853151033","47.40237197186316"
"original","glcm","SumEntropy","1.388579698261265","1.929760201039938","3.316191550208655","5.627028498653549"
"original","glcm","SumSquares","1.335381447049974","0.5881792441283935","4.387301423171816","122.11290689800195"
"original","gldm","DependenceEntropy","4.065979129983097","5.3189682081347405","4.878354468499258","6.072292647759066"
"original","gldm","DependenceNonUniformity","8.12","18.65625","56.763636363636365","137.19424460431654"
"original","gldm","DependenceNonUniformityNormalized","0.1624","0.0728759765625","0.2580165289256198","0.4935044769939444"
"original","gldm","DependenceVariance","5.840000000000001","36.24163818359375","2.3078512396694215","0.39014543760674913"
"original","gldm","GrayLevelNonUniformity","20.8","103.6953125","32.85454545454545","8.474820143884893"
"original","gldm","GrayLevelVariance","3.25","1.0290374755859375","4.353801652892562","115.69604316546764"
"original","gldm","HighGrayLevelEmphasis","15.5","29.54296875","33.80909090909091","577.9460431654676"
"original","gldm","LargeDependenceEmphasis","18.8","92.84375","7.681818181818182","2.460431654676259"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","182.82","2416.06640625","186.21818181818182","1256.2482014388488"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","2.1781541781450873","3.6268529781342513","0.43344466105257307","0.016686080463835743"
"original","gldm","LowGrayLevelEmphasis","0.1373208448117539","0.04133471353674572","0.05734544611407237","0.009832527672943708"
"original","gldm","SmallDependenceEmphasis","0.30856709813555055","0.19550757837626806","0.4787705770860533","0.7129546362909672"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","8.83390943877551","7.697194033501995","19.726550192972812","436.09682254196645"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.03544770602434594","0.010178708243911361","0.029451501530767688","0.008496548579243816"
"original","glrlm","GrayLevelNonUniformity","17.567439982383238","65.55902877329744","30.436782303977893","8.295357308932218"
"original","glrlm","GrayLevelNonUniformityNormalized","0.38798743179722206","0.340993307260792","0.14570745709938657","0.03035178426085107"
"original","glrlm","GrayLevelVariance","3.600405741703562","1.301744359963855","4.4702559108486986","116.31384309892805"
"original","glrlm","HighGrayLevelRunEmphasis","16.22912815322706","30.612474249900565","34.317988793808816","579.7159002269614"
"original","glrlm","LongRunEmphasis","1.4699367602782465","2.41417674703735","1.167741584656949","1.0533704511544593"
"original","glrlm","LongRunHighGrayLevelEmphasis","20.679695695046487","67.69893112053553","38.362173823029316","604.7575941633145"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.19529562524748625","0.09726461676807553","0.06683749279454332","0.01017706287247898"
"original","glrlm","LowGrayLevelRunEmphasis","0.1392969522478666","0.04220964608268081","0.05744146492789884","0.009921038700354993"
"original","glrlm","RunEntropy","2.244535744306769","2.83292962090132","3.2901189988739405","5.317056374836512"
"original","glrlm","RunLengthNonUniformity","38.13777780197085","122.53651207147435","188.77096688976798","264.5555874666092"
"original","glrlm","RunLengthNonUniformityNormalized","0.837318534119145","0.6346987202302063","0.9027032200160339","0.9678700471467212"
"original","glrlm","RunPercentage","0.8999999999999999","0.7490985576923077","0.9493006993006993","0.9831211953514111"
"original","glrlm","RunVariance","0.1905732353483081","0.5953332003398627","0.055752550845241014","0.018563619275579337"
"original","glrlm","ShortRunEmphasis","0.927960514016005","0.8219615873342635","0.9608245354007494","0.9875977783406984"
"original","glrlm","ShortRunHighGrayLevelEmphasis","15.5254886045423","25.865765081035548","33.34810998855203","573.7245409940649"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.1303466955630246","0.035325281545051615","0.055285727663156696","0.009864496199384216"
"original","glszm","GrayLevelNonUniformity","4.0","12.796610169491526","14.774193548387096","6.236363636363636"
"original","glszm","GrayLevelNonUniformityNormalized","0.2222222222222222","0.21689169778799194","0.11914672216441206","0.02834710743801653"
"original","glszm","GrayLevelVariance","7.53395061728395","2.978454467107153","5.849635796045787","124.84171487603307"
"original","glszm","HighGrayLevelZoneEmphasis","25.833333333333332","38.16949152542373","39.564516129032256","603.0590909090909"
"original","glszm","LargeAreaEmphasis","22.666666666666668","285.08474576271186","5.596774193548387","1.9363636363636363"
"original","glszm","LargeAreaHighGrayLevelEmphasis","229.16666666666666","7259.1016949152545","152.66129032258064","1040.3681818181817"
"original","glszm","LargeAreaLowGrayLevelEmphasis","2.6461072849709213","11.305253999748045","0.30621014299914195","0.015627437190695023"
"original","glszm","LowGrayLevelZoneEmphasis","0.1403202479338843","0.049642811770031305","0.06037181887020725","0.011185979158620869"
"original","glszm","SizeZoneNonUniformity","7.777777777777778","24.661016949152543","62.16129032258065","145.03636363636363"
"original","glszm","SizeZoneNonUniformityNormalized","0.43209876543209874","0.4179833381212295","0.5013007284079084","0.6592561983471075"
"original","glszm","SmallAreaEmphasis","0.6696614583333332","0.6681352222307629","0.7328846760478385","0.8396148989898989"
"original","glszm","SmallAreaHighGrayLevelEmphasis","22.736953125","28.277367137689982","31.60003337356448","520.8972222222222"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.06540994700795838","0.03717661585977769","0.04643183663197892","0.010448294719731578"
"original","glszm","ZoneEntropy","3.5032583347756416","3.826315718303325","4.47097329571922","5.895772001466953"
"original","glszm","ZonePercentage","0.36","0.23046875","0.5636363636363636","0.7913669064748201"
"original","glszm","ZoneVariance","14.950617283950614","266.25797184717027","2.4490114464099895","0.3395867768595041"
"original","ngtdm","Busyness","0.35812059529164814","0.5572918692099591","0.6340200690616342","0.058478182943914"
"original","ngtdm","Coarseness","0.10205977562550861","0.02641846785305634","0.0234517552481083","0.02025508807161167"
"original","ngtdm","Complexity","35.761785336771474","28.522918046464678","119.08880443180615","6754.011632972244"
"original","ngtdm","Contrast","0.17318452380952382","0.01868044072737515","0.09600228040247363","0.6156167865873243"
"original","ngtdm","Strength","5.808558171507132","1.603631486151131","1.4311183790744264","20.30318114982788"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","5.115984725952149","1.8009191155433655","-40.586400222778316","-405.7560241699219"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","89.19087066650391","130.12242889404297","96.94855728149415","-45.08784904479975"
"log-sigma-1-0-mm-3D","firstorder","Energy","156541.53091934486","1562845.148754752","794745.2274637353","18763339.893491026"
"log-sigma-1-0-mm-3D","firstorder","Entropy","2.3311090970369435","2.9687198371337065","3.0805471282096932","4.458729259969666"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","46.81335401535034","71.37342071533203","65.5483193397522","195.40052032470703"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","2.2510896485747183","3.9919518153145943","3.9037661125849183","3.264875952725306"
"log-sigma-1-0-mm-3D","firstorder","Maximum","113.69196319580078","251.03163146972656","259.14794921875","80.36031341552734"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","28.17795891160965","42.03927787811699","41.80086348407648","113.78692334515544"
"log-sigma-1-0-mm-3D","firstorder","Mean","44.984482719898224","57.337387445382774","28.281511565365573","-216.75068345858895"
"log-sigma-1-0-mm-3D","firstorder","Median","37.74044418334961","46.370744705200195","23.257308959960938","-207.71269989013672"
"log-sigma-1-0-mm-3D","firstorder","Minimum","-21.039958953857422","-102.37966918945312","-89.55113220214844","-694.0466918945312"
"log-sigma-1-0-mm-3D","firstorder","Range","134.7319221496582","353.4113006591797","348.69908142089844","774.4070053100586"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","21.273782650232313","29.373294621602888","28.837967744308777","79.20179033709002"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","55.95382577078083","78.13362824241077","60.10389593573234","259.7961285197541"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.18839429719553616","0.8362785355473794","0.4370221260220737","-0.5491417245606642"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","156541.53091934486","1562845.148754752","794745.2274637353","18763339.893491026"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.21760000000000002","0.15716552734375","0.13698347107438014","0.05318047720097303"
"log-sigma-1-0-mm-3D","firstorder","Variance","1107.2269328100751","2817.2878632613133","2812.6344102314356","20513.16961408719"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","11.791666666666666","66.29501235213382","35.030039533893785","359.1455688163347"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","27.85934163127477","697.7322833925793","521.525706771614","25455.111388083114"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","0.3670018573815816","42.235232766483215","16.48700022736165","-298.8344059604185"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","3.0519481026028643","14.408538774111216","13.350283424521328","92.92072997703332"
"log-sigma-1-0-mm-3D","glcm","Contrast","1.908211233211233","2.548729740421929","3.8852212161703985","46.38903683653258"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.1512669794351635","0.7008353922171378","0.5468721464609131","0.33156917235404915"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","1.0346459096459097","1.1228905204390374","1.471851557131073","5.446636505336301"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","1.3745061717226648","1.903968755632216","2.1453601787089913","3.717967357287449"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.6643800390526581","1.196574009763008","1.638803261728035","15.920164754023643"
"log-sigma-1-0-mm-3D","glcm","Id","0.6000180606430605","0.6041660798065158","0.5366976200792822","0.25701342027223"
"log-sigma-1-0-mm-3D","glcm","Idm","0.5643229382482775","0.5671747034327999","0.4790856395424593","0.1623358826021274"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9548052612601793","0.990456263661162","0.9836621061949786","0.9596582075307184"
"log-sigma-1-0-mm-3D","glcm","Idn","0.866232646321932","0.9382342810988396","0.9160811146432588","0.8640690464522669"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.4907630758146852","-0.2992960510977568","-0.2791435851584225","-0.3406346448108696"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.9084457579792024","0.8994133059775903","0.8914189129250054","0.9749403078708506"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.4973535307285308","0.4585263487508827","0.4012157725262823","0.16646574889139876"
"log-sigma-1-0-mm-3D","glcm","JointAverage","3.3867826617826617","7.957194188229648","5.709047948281806","18.63606757443004"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.14265104590625424","0.04912354259928872","0.03516005308005693","0.006658049145557492"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","2.999160043254395","4.965288172952772","5.149712740620946","7.414051566788965"
"log-sigma-1-0-mm-3D","glcm","MCC","0.8709331418699955","0.7922553543961744","0.721914535265526","0.6722534066916541"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.21072191697191697","0.11964714145079089","0.07899327298721594","0.017125651367092112"
"log-sigma-1-0-mm-3D","glcm","SumAverage","6.7735653235653235","15.914388376459293","11.418095896563614","37.27213514886008"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","2.0786651546289057","3.692410461665713","3.6147647586985108","4.9916586047107545"
"log-sigma-1-0-mm-3D","glcm","SumSquares","1.2400398339535244","4.239317128633286","4.3088761601729315","34.827441703391486"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","4.124372820753977","5.845700962099862","5.159748798150218","5.751620231284313"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","13.8","28.3359375","45.981818181818184","102.0431654676259"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.276","0.110687255859375","0.20900826446280993","0.3670617462864241"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","1.56","10.54486083984375","2.423223140495868","0.7783241033072822"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","10.88","40.234375","30.136363636363637","14.784172661870503"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","1.6304","4.4594573974609375","4.600227272727273","32.67037161637597"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","12.92","65.43359375","36.52272727272727","425.65107913669067"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","9.4","34.234375","9.518181818181818","3.8345323741007196"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","100.08","1793.79296875","343.97727272727275","1619.9676258992806"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.4335444444444445","0.7513039213086254","0.4233751511408192","0.01896465381246451"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.15615555555555555","0.02351075606342983","0.06352223574267062","0.00802114702484382"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.2439","0.17776119600310478","0.38369622242836526","0.5867935651478817"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","3.882105555555555","13.504912091320387","13.498767728303443","252.5541596722622"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.034945910493827156","0.00741009878825575","0.034096896525653654","0.006141961067590147"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","10.033838966646108","32.20133403609567","27.866013468964702","14.285846314443432"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.21525064106644365","0.14744016908805185","0.13527597622679483","0.05291093428227382"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","1.666533241609353","4.7779215748265145","4.7022552541983975","32.91133629303246"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","13.0697624008831","67.07644265993036","36.540837278404574","425.7511385026645"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.341808843181527","1.653861377621871","1.2189042578004357","1.0907301984761928"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","16.533808396721426","103.2293114045796","44.448652330092834","463.97647223824794"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.21168001562945923","0.037770427966794126","0.07449147175338375","0.008509237484084876"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.15683840813972444","0.024010946366439814","0.06483550610033978","0.008138090823825907"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.590927860173053","3.6438438727486857","3.4112882478960955","4.604841480102296"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","41.81371921565813","165.31281465629007","181.35429573335324","254.87909509776293"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8847943790042864","0.7514165850035472","0.8791681637475531","0.9435802414339101"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9307692307692309","0.8512620192307693","0.9360139860139859","0.9712230215827338"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.1291539319840158","0.24484690984742838","0.07377860256488296","0.029873966418950366"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9445495228353842","0.8873096011795065","0.9506193724152576","0.9779553667746297"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","12.390865534602664","60.538319086759806","34.74339818932428","416.41417094892955"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.14904761848170583","0.021713629366327883","0.06260154991662575","0.008047208644185759"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","3.6315789473684212","6.666666666666667","12.596153846153847","9.444444444444445"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.19113573407202217","0.1111111111111111","0.12111686390532544","0.04997060552616108"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","2.0221606648199444","8.103055555555555","5.883136094674557","35.9848828420257"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","15.210526315789474","76.71666666666667","35.71153846153846","428.4021164021164"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","10.31578947368421","74.23333333333333","8.0","3.0476190476190474"
