"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","30","58","29","4"
"diagnostics","Mask-original","CenterOfMassIndex","(327.9946251007794, 263.672399892502, 62.351249664068796)","(328.6566498066052, 260.2978280273728, 64.34989586432609)","(329.42622250694, 259.252402306214, 63.128336536408284)","(334.61782708492734, 268.2272379495027, 69.24177505738332)"
"diagnostics","Mask-original","CenterOfMass","(32.17227492609527, 3.9359067454985563, -652.7975006718615)","(32.50792145194893, 2.2249988098780307, -648.800208271347)","(32.898094811018694, 1.6949679692505129, -651.2433269271826)","(35.530238332058275, 6.2452096403978885, -639.0164498852324)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(37, 39, 81)","(38, 39, 81)","(38, 38, 81)","(32, 34, 77)"
"diagnostics","Image-interpolated","Mean","75.08475997364886","73.90980656770131","75.50470230156287","67.61171457219251"
"diagnostics","Image-interpolated","Minimum","-878.0","-878.0","-878.0","-878.0"
"diagnostics","Image-interpolated","Maximum","1950.0","1950.0","1950.0","1950.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(37, 39, 81)","(38, 39, 81)","(38, 38, 81)","(32, 34, 77)"
"diagnostics","Mask-interpolated","BoundingBox","(6, 6, 6, 25, 27, 70)","(6, 6, 6, 25, 27, 70)","(6, 6, 6, 25, 26, 70)","(6, 6, 6, 20, 22, 66)"
"diagnostics","Mask-interpolated","VoxelNum","1856","1698","2426","1302"
"diagnostics","Mask-interpolated","VolumeNum","20","28","14","4"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(18.08728448275862, 16.46875, 41.21551724137931)","(18.286219081272083, 14.742049469964664, 45.11484098939929)","(18.70568837592745, 15.183017312448476, 43.01772464962902)","(17.29032258064516, 15.691244239631336, 55.07142857142857)"
"diagnostics","Mask-interpolated","CenterOfMass","(32.21278448275872, 3.969250000000031, -652.7844827586198)","(32.41171908127218, 2.242549469964695, -648.8851590105998)","(32.83118837592755, 1.6835173124484921, -650.9822753503701)","(35.41582258064526, 6.191744239631353, -638.9285714285705)"
"diagnostics","Mask-interpolated","Mean","-11.5","46.042402826855124","89.58656224237428","746.178955453149"
"diagnostics","Mask-interpolated","Minimum","-142.0","-81.0","-67.0","-35.0"
"diagnostics","Mask-interpolated","Maximum","256.0","339.0","460.0","1950.0"
"original","shape","Elongation","0.25166141925627816","0.2530204763046003","0.24094240201414535","0.27237489489808914"
"original","shape","Flatness","0.1782605769508828","0.18865840579863552","0.19989852546319636","0.21901441684480397"
"original","shape","LeastAxisLength","16.00431704605264","15.685212613636713","15.71738461058211","11.519490566389935"
"original","shape","MajorAxisLength","89.78046251057746","83.1408096937823","78.62681615165722","52.59695106990502"
"original","shape","Maximum2DDiameterColumn","72.03471385380801","72.27724399837061","72.03471385380801","58.463663928973865"
"original","shape","Maximum2DDiameterRow","70.57619995437555","70.45565981523414","70.178344238091","39.20459156782532"
"original","shape","Maximum2DDiameterSlice","24.166091947189145","25.96150997149434","22.80350850198276","19.026297590440446"
"original","shape","Maximum3DDiameter","75.23961722390672","76.32168761236873","75.26619427073486","70.49113419430843"
"original","shape","MeshVolume","1530.1666666666667","997.7916666666666","1717.125","1222.2083333333333"
"original","shape","MinorAxisLength","22.594278616897","21.036327269070927","18.94453394630489","14.326089019625316"
"original","shape","Sphericity","0.17406932879881587","0.12393638612846776","0.13055220536449577","0.36050102552042124"
"original","shape","SurfaceArea","3689.1050969287994","3896.2356082569318","5311.7119972750315","1533.4670442952959"
"original","shape","SurfaceVolumeRatio","2.4109171747710265","3.904858838191271","3.093375262298919","1.2546691120269697"
"original","shape","VoxelVolume","1856.0","1698.0","2426.0","1302.0"
"original","firstorder","10Percentile","-60.0","24.0","56.0","294.1"
"original","firstorder","90Percentile","26.0","66.0","132.0","1383.1000000000008"
"original","firstorder","Energy","2902840.0","4656274.0","23195601.0","950421307.0"
"original","firstorder","Entropy","2.5329023731839793","1.797968837041503","2.3938113903618983","5.891940547951001"
"original","firstorder","InterquartileRange","44.0","21.0","38.0","609.75"
"original","firstorder","Kurtosis","8.744401231515361","27.685772025266793","17.37618105303487","2.578052098780262"
"original","firstorder","Maximum","256.0","339.0","460.0","1950.0"
"original","firstorder","MeanAbsoluteDeviation","28.21174568965517","15.264201908709895","26.618647667580326","345.7679453328331"
"original","firstorder","Mean","-11.5","46.042402826855124","89.58656224237428","746.178955453149"
"original","firstorder","Median","-6.0","44.0","81.0","654.0"
"original","firstorder","Minimum","-142.0","-81.0","-67.0","-35.0"
"original","firstorder","Range","398.0","420.0","527.0","1985.0"
"original","firstorder","RobustMeanAbsoluteDeviation","19.05319711744688","8.852899441869265","16.241502143363245","254.89273298816568"
"original","firstorder","RootMeanSquared","39.54782133586872","52.36612298306964","97.7816624102383","854.382983136977"
"original","firstorder","Skewness","0.615276565432771","2.899286976750278","2.451621329935365","0.6574603320533298"
"original","firstorder","TotalEnergy","2902840.0","4656274.0","23195601.0","950421307.0"
"original","firstorder","Uniformity","0.2137824204815696","0.37205969470075645","0.25099855984460734","0.019631855517094104"
"original","firstorder","Variance","1431.7801724137933","622.3079782075774","1535.50136930301","173187.24831288747"
"original","glcm","Autocorrelation","34.25365588692333","39.80022222290973","49.64084032771385","1480.3601329614482"
"original","glcm","ClusterProminence","168.3622435191973","27.10426374832976","303.99610604139684","1649189.0712882983"
"original","glcm","ClusterShade","-0.36325783565898023","2.052301263314438","18.517184830319383","7665.193555701442"
"original","glcm","ClusterTendency","5.771043677983648","1.449035598832432","4.451101772202977","824.6399543429974"
"original","glcm","Contrast","3.610629556261869","1.3726479644880363","3.388135987571467","377.78472792038104"
"original","glcm","Correlation","0.23349289388967304","0.02044784618471138","0.1194998217338049","0.3788514011215641"
"original","glcm","DifferenceAverage","1.3059123050435193","0.717079834519098","1.159994890029253","15.180573313258868"
"original","glcm","DifferenceEntropy","2.082284764566389","1.524230213783678","2.0142109764033993","5.208090283017511"
"original","glcm","DifferenceVariance","1.8613975484186072","0.8532821987606682","2.0243650145731844","134.58178732665684"
"original","glcm","Id","0.5671861891575417","0.7068555780296102","0.6110893363305829","0.1407729578981432"
"original","glcm","Idm","0.5218439696944039","0.69216991463046","0.5759845104760757","0.07206306641799322"
"original","glcm","Idmn","0.9886714745970738","0.9960016445806157","0.9935425002295069","0.9505343865571874"
"original","glcm","Idn","0.9331852969422619","0.963761195989756","0.9529996257235729","0.8545113783884256"
"original","glcm","Imc1","-0.07864400115033456","-0.06304139160059596","-0.07251805981651942","-0.30611184194682267"
"original","glcm","Imc2","0.545231393110541","0.4178553885910786","0.5093142071569787","0.986800609256335"
"original","glcm","InverseVariance","0.45424667312164585","0.45541515807211064","0.4525665032569245","0.07527724820820066"
"original","glcm","JointAverage","5.805981882321797","6.307171961506902","7.026662942270386","36.98507355632434"
"original","glcm","JointEnergy","0.04982071131746745","0.1814731833036437","0.08205161933111126","0.0010043114940621798"
"original","glcm","JointEntropy","4.894790528738561","3.10591057404355","4.340208575843719","10.13318711532342"
"original","glcm","MCC","0.5480652403983635","0.5363938526406247","0.5218090341773862","0.5893967213657348"
"original","glcm","MaximumProbability","0.10137533166818985","0.3288963229261862","0.15272062179980328","0.0036556709806114395"
"original","glcm","SumAverage","11.611963764643594","12.614343923013802","14.053325884540774","73.97014711264859"
"original","glcm","SumEntropy","3.217609539930119","2.1316459445945846","2.8778645094813693","6.684188087764918"
"original","glcm","SumSquares","2.3454183085613787","0.7054208908301173","1.9598094399436108","300.6061705658445"
"original","gldm","DependenceEntropy","5.265905577917137","4.712541156943062","5.258735487332601","6.904433794163499"
"original","gldm","DependenceNonUniformity","273.6346982758621","209.64075382803298","322.37840065952184","681.8095238095239"
"original","gldm","DependenceNonUniformityNormalized","0.1474324882951843","0.12346334147705122","0.13288474882915163","0.5236632287323532"
"original","gldm","DependenceVariance","4.372657875668847","7.479340344977324","7.2759144714887976","0.44008154770753255"
"original","gldm","GrayLevelNonUniformity","396.7801724137931","631.7573616018846","608.9225061830173","25.56067588325653"
"original","gldm","GrayLevelVariance","2.3617705391646853","1.0916466542083045","2.5451863196791553","277.36335921812355"
"original","gldm","HighGrayLevelEmphasis","39.18103448275862","41.60659599528857","52.899010717230006","1325.4915514592933"
"original","gldm","LargeDependenceEmphasis","18.637931034482758","25.121319199057716","22.928276999175598","2.4285714285714284"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","691.4137931034483","967.5512367491166","1039.015251442704","3373.7910906298002"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.6219508625993232","0.6681740699749693","0.5334400822969163","0.006763967485402447"
"original","gldm","LowGrayLevelEmphasis","0.03615823689143898","0.027069057575084234","0.022857617792423405","0.003507810012287257"
"original","gldm","SmallDependenceEmphasis","0.21028045173497747","0.2306470381671469","0.2603335373201989","0.7464944956477214"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","10.225156196068884","10.720077110556442","17.026137059018104","968.2907629288273"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.00732004803962105","0.006968991507522533","0.006077569912859068","0.002906330020782803"
"original","glrlm","GrayLevelNonUniformity","345.94791463521864","525.6392880705041","513.8068951846625","25.098398921673297"
"original","glrlm","GrayLevelNonUniformityNormalized","0.2083791285764537","0.35223759980756636","0.2385118083039816","0.01958438755806197"
"original","glrlm","GrayLevelVariance","2.48416131205426","1.205734589529324","2.7603797259245577","276.5378081075814"
"original","glrlm","HighGrayLevelRunEmphasis","39.50239833420163","41.971240785849645","53.82153187284182","1323.9990254042614"
"original","glrlm","LongRunEmphasis","1.4481747980385558","1.5245774521156368","1.4873273797705697","1.0499181296134947"
"original","glrlm","LongRunHighGrayLevelEmphasis","56.00968225459534","62.45355857566363","76.25092203983787","1393.3743697767643"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.051545439025022836","0.0409900206426267","0.03405947155831891","0.0036440421363010045"
"original","glrlm","LowGrayLevelRunEmphasis","0.03637611082725882","0.027183058126772748","0.02282311679341305","0.0035268793507822823"
"original","glrlm","RunEntropy","3.080860992227189","2.441814020090016","2.9975329681080227","5.97607411607327"
"original","glrlm","RunLengthNonUniformity","1368.4176616403076","1186.2126816684429","1750.6243074986608","1242.662707729408"
"original","glrlm","RunLengthNonUniformityNormalized","0.8178749826702382","0.7901640083765342","0.8086699400446592","0.9694599051598183"
"original","glrlm","RunPercentage","0.8931946286472149","0.8769140164899883","0.8862958970131272","0.9842254519673873"
"original","glrlm","RunVariance","0.16570747574927833","0.19518010750448778","0.1906104639211298","0.017123634072628346"
"original","glrlm","ShortRunEmphasis","0.9190925038518611","0.9067897362562297","0.9162477921358789","0.9882141199526207"
"original","glrlm","ShortRunHighGrayLevelEmphasis","36.545336043240134","38.31336168649396","49.95619658752745","1306.9385537902233"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.033537073595539355","0.024732941475902322","0.02088608032879184","0.0034996034845901757"
"original","glszm","GrayLevelNonUniformity","75.32704402515724","100.38975501113586","101.86363636363636","20.190521327014217"
"original","glszm","GrayLevelNonUniformityNormalized","0.1579183312896378","0.22358520047023575","0.1446926652892562","0.01913793490712248"
"original","glszm","GrayLevelVariance","4.54663801097882","2.849886657308247","5.450897469008264","266.6332687945015"
"original","glszm","HighGrayLevelZoneEmphasis","46.37526205450734","46.10467706013363","65.07386363636364","1304.8777251184833"
"original","glszm","LargeAreaEmphasis","58.61215932914046","160.07126948775056","239.2840909090909","1.899526066350711"
"original","glszm","LargeAreaHighGrayLevelEmphasis","2324.649895178197","5979.314031180401","10598.58096590909","2579.499526066351"
"original","glszm","LargeAreaLowGrayLevelEmphasis","1.7347830834557219","4.338607993981815","5.572499659248142","0.005863918940539576"
"original","glszm","LowGrayLevelZoneEmphasis","0.038264442594233485","0.029812842813794163","0.02319411877286922","0.003779876260532467"
"original","glszm","SizeZoneNonUniformity","129.04612159329142","164.6347438752784","288.15625","751.0398104265403"
"original","glszm","SizeZoneNonUniformityNormalized","0.27053694254358784","0.3666698081854753","0.40931285511363635","0.7118860762336875"
"original","glszm","SmallAreaEmphasis","0.5318557860697282","0.6282479627613089","0.6653262687631948","0.8685082280147446"
"original","glszm","SmallAreaHighGrayLevelEmphasis","29.082482196766655","30.462598164706524","46.628157348925676","1121.1136619273302"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.01758859524872156","0.01998872605673206","0.015844292744784397","0.003460220147748226"
"original","glszm","ZoneEntropy","5.360723250375336","4.562988205217046","4.960529677587898","6.59655626321094"
"original","glszm","ZonePercentage","0.25700431034482757","0.26442873969375735","0.2901896125309151","0.8102918586789555"
"original","glszm","ZoneVariance","43.47239253018297","145.76973328505318","227.40901827221074","0.3764659374227892"
"original","ngtdm","Busyness","1.7253247940626288","1.9429854809323444","2.0372487730601714","0.15407585084778494"
"original","ngtdm","Coarseness","0.003727596025673343","0.00332853248396814","0.0023761876268144732","0.004147696105896009"
"original","ngtdm","Complexity","131.4201921578876","81.8682898312087","182.4684779344952","24095.922362866382"
"original","ngtdm","Contrast","0.015735003088958685","0.007533217968337632","0.015170145619576239","0.9422583960725462"
"original","ngtdm","Strength","0.7067935033117827","0.6722451913217657","0.6948170381612528","10.054676448059407"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","20.491677284240723","-1.4303048133850043","-14.452559471130371","-546.0372619628906"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","114.74940490722656","95.3477210998535","93.52226257324219","24.4918483734131"
"log-sigma-1-0-mm-3D","firstorder","Energy","10569910.229483087","6018128.728456242","7810095.055488186","131652015.1390324"
"log-sigma-1-0-mm-3D","firstorder","Entropy","2.5502004961085745","2.6070199079661447","2.7693567100072367","5.115360251913468"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","37.969712257385254","40.464475870132446","46.05961900949478","298.96912574768066"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","7.643287234838033","6.710918833851283","5.663619968184999","2.723774155006888"
"log-sigma-1-0-mm-3D","firstorder","Maximum","326.54327392578125","301.31829833984375","283.961669921875","325.9341735839844"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","30.59574806671667","30.78626104459395","34.69372516148041","179.57259995653231"
"log-sigma-1-0-mm-3D","firstorder","Mean","61.111437285126286","41.002405847972355","30.845425221642138","-228.86319946766633"
"log-sigma-1-0-mm-3D","firstorder","Median","51.777198791503906","32.110944747924805","19.6664400100708","-191.49961853027344"
"log-sigma-1-0-mm-3D","firstorder","Minimum","-115.64295959472656","-74.31387329101562","-128.87442016601562","-852.7217407226562"
"log-sigma-1-0-mm-3D","firstorder","Range","442.1862335205078","375.6321716308594","412.8360900878906","1178.6559143066406"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","17.2162360054233","18.053808935515214","20.752101300063284","127.94391578916088"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","75.46518890000124","59.53356551659833","56.739141657208556","317.9861930977396"
"log-sigma-1-0-mm-3D","firstorder","Skewness","1.7921498313580353","1.5861656028270348","1.3602120849800223","-0.39838581020869357"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","10569910.229483087","6018128.728456242","7810095.055488186","131652015.1390324"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.23127693965517238","0.21610957809437004","0.19789189523498182","0.033798882022458655"
"log-sigma-1-0-mm-3D","firstorder","Variance","1960.3869686589478","1863.0481377972687","2267.889938892862","48736.85493021611"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","67.10401157470754","27.85536512603418","62.810862982536264","622.9029982583281"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","998.8659094263193","463.33463776681253","604.8360817027917","149028.55512538177"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","75.18612478085329","37.417257851111984","43.756468892278306","-302.01925024594806"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","11.959757429624272","8.730770859616287","10.834900373114834","231.38012368725612"
"log-sigma-1-0-mm-3D","glcm","Contrast","2.118618073916909","1.5880488374852058","2.1276714193253436","119.14325956444895"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.6988936711288851","0.6938152161864009","0.66892961915764","0.33034656190217393"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.9472204894849606","0.8311948855965331","0.986726594775376","8.528787224628307"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","1.8059976741702797","1.6631638095585095","1.8372633646805028","4.4082661219285075"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","1.1909537402011379","0.869969728838234","1.1293703447773804","41.928025129682915"
"log-sigma-1-0-mm-3D","glcm","Id","0.6518462136949139","0.6747813243810419","0.6364071819948195","0.20275018563397793"
"log-sigma-1-0-mm-3D","glcm","Idm","0.6250346371365016","0.6526580673017428","0.6067758119169023","0.1181526775505468"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9943659123964199","0.9940255441199314","0.993676661286223","0.9566522071525541"
"log-sigma-1-0-mm-3D","glcm","Idn","0.9551676815474965","0.9533865107010324","0.9508219604518966","0.862731568358879"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.20676486579787565","-0.2397763487095818","-0.19890070031385243","-0.18268033252063176"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.799155377390558","0.8244980995088672","0.799618935356457","0.9203436543292836"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.45338178646987853","0.4552725653147416","0.4621240899318124","0.12302734491451392"
"log-sigma-1-0-mm-3D","glcm","JointAverage","8.03934711015201","5.104709231926871","7.786363454305602","24.38651893309994"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.07767183208995163","0.07990297457506382","0.06449139622329263","0.0016987414269038527"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","4.612869248391716","4.386697915223554","4.856168517836494","9.465631799980446"
"log-sigma-1-0-mm-3D","glcm","MCC","0.7502482110566179","0.7894210664686991","0.7247283686460347","0.5408866926333773"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.16672995634385507","0.16794707327167005","0.1732308974849641","0.005635548741483933"
"log-sigma-1-0-mm-3D","glcm","SumAverage","16.07869422030402","10.209418463853739","15.572726908611205","48.77303786619986"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","3.3961673173522273","3.3287416216853156","3.525317747759681","5.870517898161385"
"log-sigma-1-0-mm-3D","glcm","SumSquares","3.519593875885295","2.579704924275373","3.240642948110045","87.63084581292621"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","5.710503290201416","5.508412407261609","5.811203129294912","6.519540287081359"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","199.51293103448276","226.80094228504123","308.2530915086562","499.15975422427033"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.1074961912901308","0.1335694595318264","0.12706228009425236","0.3833792275148006"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","8.358509911935196","5.6248298767621","7.613148707088433","0.6093685479741672"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","429.25","366.9540636042403","480.085737840066","44.006144393241165"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","3.171068842430886","3.100177788321604","3.7393381605837828","78.08386070349054"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","66.30334051724138","29.63663133097762","63.58161582852432","772.5399385560676"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","32.050646551724135","21.823321554770317","25.73701566364386","3.4592933947772657"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","1855.1126077586207","523.859246171967","1402.421681780709","2555.7365591397847"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.5947598522530686","1.1177507716167716","0.5201679454005003","0.012482918855624435"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.018278007577753507","0.05109266456647596","0.020097010335672037","0.004240226865686055"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.1652448804729771","0.20950041255934873","0.2031500462033811","0.5943488649940263"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","12.417724414679771","8.22366187417656","14.914407415211024","475.9624460232121"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.0034399146331495806","0.010990146883144506","0.0045834148593439745","0.002800443733543058"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","344.9341158730583","312.3504208795091","398.5124448880795","42.829979646590836"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.21751783113858275","0.207715371462565","0.18722932909526693","0.03378991801558685"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","3.434208092424157","3.2857213960047953","3.990426696267152","78.16418213150169"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","67.52749825449642","30.311433482342405","64.6575695472313","773.7242040686306"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.7268698504105964","1.5107979220401013","1.5967659506092307","1.083883939697374"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","110.60822681132943","42.86022199861697","97.83794852463346","835.3630676759659"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.03160389000622965","0.07743481753629496","0.032124015233252985","0.004547573209529961"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.01827134411334046","0.0510735198956168","0.0201127874940539","0.004262322280909273"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","3.2911380974815945","3.202953275407191","3.4085176182332364","5.266920938628352"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","1216.60579598343","1220.6335050688822","1714.767131452822","1202.5545953110518"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7586545791423169","0.8029913288224113","0.7992533195136473","0.9482084617661269"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.8512516578249337","0.8836640391410708","0.874722556915467","0.9735318444995866"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.28645843647537134","0.18054655390831206","0.24494800787015508","0.027799387307693955"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.8882128064293883","0.9090630393429814","0.9097000308745032","0.9797675639122423"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","60.751149712482025","27.997704616627594","59.44147517381457","759.0982979390718"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.016229363295988484","0.04645347646248335","0.018320320014712753","0.0041919376094508"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","49.88770053475936","57.69141531322506","73.38421955403088","30.224080267558527"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.13338957362235124","0.13385479191003494","0.12587344691943547","0.03369462683116893"
