"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","Spacing","","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)"
"diagnostics","Mask-original","Size","","(512, 512, 166)","(512, 512, 166)","(512, 512, 166)"
"diagnostics","Mask-original","BoundingBox","","(204, 232, 84, 19, 9, 3)","(203, 214, 83, 20, 39, 7)","(206, 239, 84, 17, 11, 3)"
"diagnostics","Mask-original","VoxelNum","","28","184","116"
"diagnostics","Mask-original","VolumeNum","","4","11","1"
"diagnostics","Mask-original","CenterOfMassIndex","","(216.46428571428572, 235.89285714285714, 85.14285714285714)","(211.5054347826087, 237.1141304347826, 84.48913043478261)","(215.29310344827587, 245.13793103448276, 84.94827586206897)"
"diagnostics","Mask-original","CenterOfMass","","(-9.998607142857082, -2.023321428571478, -590.7142857142858)","(-12.512744565217332, -1.4041358695652804, -592.0217391304348)","(-10.592396551724065, 2.663931034482715, -591.1034482758621)"
"diagnostics","Image-interpolated","Spacing","","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","","(21, 16, 17)","(22, 32, 25)","(20, 18, 17)"
"diagnostics","Image-interpolated","Mean","","145.6938025210084","122.90960227272727","154.86911764705883"
"diagnostics","Image-interpolated","Minimum","","-357.0","-747.0","-64.0"
"diagnostics","Image-interpolated","Maximum","","966.0","1129.0","966.0"
"diagnostics","Mask-interpolated","Spacing","","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","","(21, 16, 17)","(22, 32, 25)","(20, 18, 17)"
"diagnostics","Mask-interpolated","BoundingBox","","(6, 6, 6, 9, 4, 6)","(6, 5, 6, 10, 20, 14)","(5, 6, 6, 9, 6, 6)"
"diagnostics","Mask-interpolated","VoxelNum","","18","96","66"
"diagnostics","Mask-interpolated","VolumeNum","","2","6","1"
"diagnostics","Mask-interpolated","CenterOfMassIndex","","(10.88888888888889, 7.222222222222222, 8.277777777777779)","(10.3125, 16.895833333333332, 9.458333333333334)","(9.818181818181818, 9.0, 8.378787878787879)"
"diagnostics","Mask-interpolated","CenterOfMass","","(-10.610611111111051, -2.152277777777832, -591.2222222222222)","(-12.186999999999927, -1.4786666666667223, -592.0416666666666)","(-10.681318181818122, 2.6254999999999455, -591.1212121212121)"
"diagnostics","Mask-interpolated","Mean","","51.72222222222222","100.65625","546.7575757575758"
"diagnostics","Mask-interpolated","Minimum","","39.0","32.0","205.0"
"diagnostics","Mask-interpolated","Maximum","","77.0","219.0","966.0"
"original","shape","Elongation","","0.48474247867450365","0.5903097612720473","0.36041818183185864"
"original","shape","Flatness","","0.24913969481092904","0.4050746504291473","0.3269701963605245"
"original","shape","LeastAxisLength","","2.861569961003972","8.037967466283765","3.502287635143462"
"original","shape","MajorAxisLength","","11.485805034703942","19.84317571531104","10.711335999816214"
"original","shape","Maximum2DDiameterColumn","","8.54400374531753","13.416407864998739","10.295630140987"
"original","shape","Maximum2DDiameterRow","","5.385164807134504","20.223748416156685","5.0990195135927845"
"original","shape","Maximum2DDiameterSlice","","9.219544457292887","20.396078054371138","7.211102550927978"
"original","shape","Maximum3DDiameter","","9.539392014169456","20.42057785666214","10.488088481701515"
"original","shape","MeshVolume","","8.25","50.041666666666664","57.666666666666664"
"original","shape","MinorAxisLength","","5.5676576020944815","11.713620319384546","3.860560246043894"
"original","shape","Sphericity","","0.46370921753112837","0.2859127027341986","0.626429070316416"
"original","shape","SurfaceArea","","42.580199775697935","229.6881116893693","115.22908674367966"
"original","shape","SurfaceVolumeRatio","","5.161236336448234","4.589937286049012","1.9981922556707457"
"original","shape","VoxelVolume","","18.0","96.0","66.0"
"original","firstorder","10Percentile","","39.7","66.0","256.0"
"original","firstorder","90Percentile","","62.60000000000001","156.0","767.5"
"original","firstorder","Energy","","50029.0","1091767.0","22001296.0"
"original","firstorder","Entropy","","1.251629167387822","2.3837018285277862","4.441508514179342"
"original","firstorder","InterquartileRange","","13.25","37.5","258.0"
"original","firstorder","Kurtosis","","3.29452506907977","4.475351285771578","2.435535578014939"
"original","firstorder","Maximum","","77.0","219.0","966.0"
"original","firstorder","MeanAbsoluteDeviation","","8.02469135802469","26.188802083333332","152.01469237832873"
"original","firstorder","Mean","","51.72222222222222","100.65625","546.7575757575758"
"original","firstorder","Median","","50.0","91.5","576.0"
"original","firstorder","Minimum","","39.0","32.0","205.0"
"original","firstorder","Range","","38.0","187.0","761.0"
"original","firstorder","RobustMeanAbsoluteDeviation","","5.1224489795918355","16.10625737898465","108.60650887573965"
"original","firstorder","RootMeanSquared","","52.71990979591001","106.64226608932626","577.3672745289342"
"original","firstorder","Skewness","","0.8567011013885939","1.132539526062231","-0.06420558004715513"
"original","firstorder","TotalEnergy","","50029.0","1091767.0","22001296.0"
"original","firstorder","Uniformity","","0.4506172839506173","0.24392361111111116","0.05188246097337007"
"original","firstorder","Variance","","104.2006172839506","1240.8922526041667","34409.1230486685"
"original","glcm","Autocorrelation","","2.646666666666667","12.89168875995799","258.879146478912"
"original","glcm","ClusterProminence","","0.08137740740740743","62.38664975882514","34125.97191114703"
"original","glcm","ClusterShade","","-0.012207407407407403","5.693945239384261","-159.23063166949447"
"original","glcm","ClusterTendency","","0.17122222222222225","4.068759081932555","110.86270046638168"
"original","glcm","Contrast","","0.8566666666666667","2.8211823432977274","87.8362992638485"
"original","glcm","Correlation","","-0.4613145846958792","0.18372610488432617","0.11418652018082558"
"original","glcm","DifferenceAverage","","0.7366666666666666","1.1905456722764414","7.291521775858079"
"original","glcm","DifferenceEntropy","","0.6279259881498165","1.74371854617254","3.653040780552954"
"original","glcm","DifferenceVariance","","0.1632222222222222","1.27813363275657","32.49800420024909"
"original","glcm","Id","","0.6516666666666666","0.5891378653397884","0.2218110812452419"
"original","glcm","Idm","","0.6436666666666666","0.5502649005768567","0.1357847537886873"
"original","glcm","Idmn","","0.9198717948717949","0.9623604050346641","0.9280716617212738"
"original","glcm","Idn","","0.8218333333333334","0.8833144816254014","0.8266351264529402"
"original","glcm","Imc1","","-0.4481391649782627","-0.3131651019486575","-0.6773007221309822"
"original","glcm","Imc2","","0.6187880583354042","0.8421980889333648","0.9981256355742766"
"original","glcm","InverseVariance","","0.6316666666666666","0.467000587286645","0.15309192819568046"
"original","glcm","JointAverage","","1.6383333333333332","3.5334298714106405","15.89840792923462"
"original","glcm","JointEnergy","","0.4418333333333333","0.1078195988174351","0.02192320110488051"
"original","glcm","JointEntropy","","1.3445926548164828","3.5888708976857666","5.6172215497242455"
"original","glcm","MCC","","0.5802486093512847","0.6767978819365859","0.9670845645450372"
"original","glcm","MaximumProbability","","0.4833333333333333","0.1912299239222316","0.040049836550774646"
"original","glcm","SumAverage","","3.2766666666666664","7.066859742821281","31.79681585846924"
"original","glcm","SumEntropy","","0.6403771131281818","2.4881660808222312","4.137106736178297"
"original","glcm","SumSquares","","0.25697222222222227","1.7224853563075704","49.67474993255756"
"original","gldm","DependenceEntropy","","2.552179697066546","4.306368038385688","4.860470399852115"
"original","gldm","DependenceNonUniformity","","7.888888888888889","23.375","30.848484848484848"
"original","gldm","DependenceNonUniformityNormalized","","0.4382716049382716","0.24348958333333334","0.4674012855831038"
"original","gldm","DependenceVariance","","0.5555555555555556","1.6974826388888888","0.4315886134067952"
"original","gldm","GrayLevelNonUniformity","","8.11111111111111","23.416666666666668","3.4242424242424243"
"original","gldm","GrayLevelVariance","","0.3487654320987654","2.059787326388889","54.867768595041326"
"original","gldm","HighGrayLevelEmphasis","","2.9444444444444446","14.677083333333334","261.1818181818182"
"original","gldm","LargeDependenceEmphasis","","4.555555555555555","7.4375","2.6363636363636362"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","","10.833333333333334","83.23958333333333","548.5454545454545"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","","3.04783950617284","0.979394457435752","0.08808111962774283"
"original","gldm","LowGrayLevelEmphasis","","0.5756172839506173","0.13591408612055933","0.06660626883410435"
"original","gldm","SmallDependenceEmphasis","","0.3908179012345679","0.4113368055555556","0.6919191919191919"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","","1.4371141975308643","7.57556423611111","201.1590909090909"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","","0.1909722222222222","0.05486140021691547","0.06219943861673145"
"original","glrlm","GrayLevelNonUniformity","","7.688141923436042","21.768179400679823","3.357919515348175"
"original","glrlm","GrayLevelNonUniformityNormalized","","0.4493839801715893","0.23944692208357107","0.051846537357969416"
"original","glrlm","GrayLevelVariance","","0.3525296175114926","2.115088531498255","55.43803789582149"
"original","glrlm","HighGrayLevelRunEmphasis","","2.979038281979458","14.887390089003572","262.68086217442607"
"original","glrlm","LongRunEmphasis","","1.188235294117647","1.1879107518462368","1.057824728001527"
"original","glrlm","LongRunHighGrayLevelEmphasis","","3.4017273576097105","16.99731109735765","273.2864977919103"
"original","glrlm","LongRunLowGrayLevelEmphasis","","0.7001698827679219","0.16095636187773366","0.06842040176067879"
"original","glrlm","LowGrayLevelRunEmphasis","","0.5705480340284261","0.1360100579665788","0.06762494706008146"
"original","glrlm","RunEntropy","","1.4542733942477946","2.651546339551375","4.488384790320635"
"original","glrlm","RunLengthNonUniformity","","15.658823529411766","82.17818923327049","62.39044187822104"
"original","glrlm","RunLengthNonUniformityNormalized","","0.9089223924864063","0.9013976034196687","0.9627597408320848"
"original","glrlm","RunPercentage","","0.95","0.9463141025641024","0.9813519813519813"
"original","glrlm","RunVariance","","0.062375538450674395","0.06375212714136318","0.018620129583957548"
"original","glrlm","ShortRunEmphasis","","0.9608776844070963","0.9590609468769552","0.9855438179996182"
"original","glrlm","ShortRunHighGrayLevelEmphasis","","2.8813025210084033","14.439016889930759","260.029453270055"
"original","glrlm","ShortRunLowGrayLevelEmphasis","","0.5460790797800601","0.13042449604639636","0.06742608338493213"
"original","glszm","GrayLevelNonUniformity","","3.888888888888889","8.833333333333334","2.6862745098039214"
"original","glszm","GrayLevelNonUniformityNormalized","","0.43209876543209874","0.1840277777777778","0.0526720492118416"
"original","glszm","GrayLevelVariance","","0.3950617283950617","2.90234375","63.62014609765475"
"original","glszm","HighGrayLevelZoneEmphasis","","3.5555555555555554","17.4375","282.19607843137254"
"original","glszm","LargeAreaEmphasis","","5.555555555555555","7.541666666666667","2.0784313725490198"
"original","glszm","LargeAreaHighGrayLevelEmphasis","","12.777777777777779","95.0625","477.4117647058824"
"original","glszm","LargeAreaLowGrayLevelEmphasis","","3.8734567901234573","0.8902363827475434","0.09573336859728618"
"original","glszm","LowGrayLevelZoneEmphasis","","0.48456790123456783","0.14068540958049888","0.08218002620505366"
"original","glszm","SizeZoneNonUniformity","","3.0","19.958333333333332","32.72549019607843"
"original","glszm","SizeZoneNonUniformityNormalized","","0.3333333333333333","0.4157986111111111","0.641676278354479"
"original","glszm","SmallAreaEmphasis","","0.5445679012345679","0.6672757523148148","0.8291122004357299"
"original","glszm","SmallAreaHighGrayLevelEmphasis","","2.3038271604938267","13.112148437499998","247.11288126361657"
"original","glszm","SmallAreaLowGrayLevelEmphasis","","0.22820987654320987","0.08900577457063073","0.079567027262184"
"original","glszm","ZoneEntropy","","2.7254805569978653","4.045914521951833","4.743325773633169"
"original","glszm","ZonePercentage","","0.5","0.5","0.7727272727272727"
"original","glszm","ZoneVariance","","1.5555555555555556","3.541666666666666","0.4036908881199539"
"original","ngtdm","Busyness","","1.44","0.6715498329509318","0.056318153294818665"
"original","ngtdm","Coarseness","","0.20833333333333334","0.06041965586870113","0.06526584019083101"
"original","ngtdm","Complexity","","2.1434422657952066","24.085234351008978","1519.0170003814296"
"original","ngtdm","Contrast","","0.07545819996951683","0.07403181729132897","0.977650753068353"
"original","ngtdm","Strength","","0.5991440798858774","1.3594075388463767","18.39865434850622"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","","54.09251670837402","30.159360885620117","-281.2576141357422"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","","96.89340133666992","86.61733627319336","-40.84236526489258"
"log-sigma-1-0-mm-3D","firstorder","Energy","","103723.1033152124","434617.0692659068","2313587.0763116716"
"log-sigma-1-0-mm-3D","firstorder","Entropy","","1.251629167387822","2.193444927418511","3.8216204932211126"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","","31.338133811950684","31.490607261657715","110.17984962463379"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","","1.4874794977673882","5.098794589640723","2.8136410222148944"
"log-sigma-1-0-mm-3D","firstorder","Maximum","","100.9070053100586","158.62017822265625","51.33915710449219"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","","15.669293085734049","21.14069165113486","74.98396354514156"
"log-sigma-1-0-mm-3D","firstorder","Mean","","73.97452439202203","60.80330761770407","-161.59732286857837"
"log-sigma-1-0-mm-3D","firstorder","Median","","70.6662826538086","62.70268249511719","-158.64913940429688"
"log-sigma-1-0-mm-3D","firstorder","Minimum","","51.469730377197266","-28.18254280090332","-379.22821044921875"
"log-sigma-1-0-mm-3D","firstorder","Range","","49.43727493286133","186.80272102355957","430.56736755371094"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","","13.441183090209961","13.337432474310708","50.73388452642768"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","","75.91043820597343","67.28492504407305","187.2280685182805"
"log-sigma-1-0-mm-3D","firstorder","Skewness","","0.16634636912135659","0.025784013122215482","-0.08115719265906447"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","","103723.1033152124","434617.0692659068","2313587.0763116716"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","","0.4506172839506173","0.2719184027777778","0.07988980716253444"
"log-sigma-1-0-mm-3D","firstorder","Variance","","290.1643695970493","830.2189209333795","8940.65488279438"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","","1.896666666666667","26.059850726196885","87.30907844188333"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","","0.2304774074074074","41.85904293778595","3184.279531115152"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","","0.017007407407407367","-3.553247057780685","-6.541967240558373"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","","0.2132222222222222","3.29774762969597","31.221113937689474"
"log-sigma-1-0-mm-3D","glcm","Contrast","","0.6366666666666667","0.9954167627244549","21.982138871135117"
"log-sigma-1-0-mm-3D","glcm","Correlation","","-0.3794117647058819","0.4484413538734987","0.16361898734532052"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","","0.6366666666666667","0.714217193063347","3.668931767107189"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","","0.4640223928941847","1.2394967750737595","3.0179272802894204"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","","0.11322222222222222","0.4529179256271875","8.023643935412702"
"log-sigma-1-0-mm-3D","glcm","Id","","0.6816666666666666","0.6857791247214325","0.3336083292347408"
"log-sigma-1-0-mm-3D","glcm","Idm","","0.6816666666666666","0.6710113604344373","0.24126120023112635"
"log-sigma-1-0-mm-3D","glcm","Idmn","","0.9363333333333331","0.9881759065163215","0.9482505059761986"
"log-sigma-1-0-mm-3D","glcm","Idn","","0.8408333333333333","0.9310622972598496","0.8508752422127485"
"log-sigma-1-0-mm-3D","glcm","Imc1","","-0.5170364299521605","-0.32998104457542665","-0.5106783095717363"
"log-sigma-1-0-mm-3D","glcm","Imc2","","0.6562648322787938","0.794008003351684","0.9854304581992113"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","","0.6366666666666667","0.5057458211304365","0.2401885457280888"
"log-sigma-1-0-mm-3D","glcm","JointAverage","","1.4016666666666666","5.030723123030816","9.209556863034818"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","","0.47883333333333333","0.16746853916173782","0.026085864016966605"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","","1.200689059560851","3.0625466918314967","5.41356841697766"
"log-sigma-1-0-mm-3D","glcm","MCC","","0.6299999999999997","0.6935914762787849","0.8744797063595731"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","","0.5233333333333332","0.2907179359102436","0.053749057904780226"
"log-sigma-1-0-mm-3D","glcm","SumAverage","","2.8033333333333332","10.061446246061632","18.419113726069636"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","","0.5640223928941847","2.3472614940286323","3.8058844419439515"
"log-sigma-1-0-mm-3D","glcm","SumSquares","","0.21247222222222223","1.073291098105106","13.30081320220615"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","","2.641604167868591","4.339070081739879","4.903724232765347"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","","6.0","18.708333333333332","19.90909090909091"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","","0.3333333333333333","0.1948784722222222","0.30165289256198347"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","","0.691358024691358","3.138888888888889","0.8034894398530763"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","","8.11111111111111","26.104166666666668","5.2727272727272725"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","","0.3580246913580247","1.3919270833333335","14.939393939393941"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","","2.7777777777777777","25.770833333333332","114.93939393939394"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","","6.666666666666667","12.645833333333334","5.303030303030303"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","","14.444444444444445","357.2916666666667","546.6666666666666"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","","4.783950617283951","0.5008157376569455","0.19410313577119606"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","","0.6172839506172839","0.05888050523064164","0.0471511211035815"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","","0.2662037037037037","0.2960244974726001","0.4145622895622896"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","","1.099537037037037","7.3828696027021925","54.163510101010104"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","","0.11959876543209876","0.028545838910409838","0.016410830056079777"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","","7.4703267973856216","23.604869360289737","5.018950203927283"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","","0.44612234610619844","0.2668787627978583","0.07945595442616542"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","","0.3678327139134521","1.4620728764672382","15.195739687586878"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","","2.834640522875817","25.608758542546404","115.56967410816509"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","","1.388235294117647","1.3202754644391572","1.1405225846198215"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","","3.8158169934640527","34.45957335276","129.70401383161195"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","","0.8498220769789399","0.07328620115919765","0.0530233453446693"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","","0.6098220769789398","0.060652218854356094","0.04748879339146316"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","","1.4904286156871476","2.560917871525768","3.9673352130290622"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","","15.178823529411764","77.30036875473809","57.9745569987064"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","","0.886636678200692","0.8678708479288789","0.916364500836718"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","","0.9277777777777777","0.9198717948717949","0.9568764568764568"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","","0.10368166089965399","0.11791629553639021","0.04535973309240694"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","","0.9310661764705882","0.9411717669977357","0.9662479036106911"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","","2.7018464052287583","24.000932458615598","112.12431636230475"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","","0.5568533269789396","0.058273849076069036","0.04612669524324986"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","","2.3333333333333335","7.756756756756757","2.6"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","","0.3888888888888889","0.20964207450693936","0.07428571428571429"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","","0.4722222222222222","2.47918188458729","19.00408163265306"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","","3.8333333333333335","24.594594594594593","124.8"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","","13.333333333333334","16.756756756756758","5.428571428571429"
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","","27.666666666666668","492.2162162162162","591.6"
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","","9.935185185185185","0.6588441545286783","0.18791375475135194"
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","","0.47685185185185186","0.08563538453419405","0.04862902558469412"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","","1.3333333333333333","12.35135135135135","13.228571428571428"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","","0.2222222222222222","0.3338203067932798","0.37795918367346937"
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","","0.40733654572940287","0.5714073484498539","0.6227100745059927"
"log-sigma-1-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","","2.3274754346182918","14.382901610806808","85.00826822157434"
"log-sigma-1-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","","0.11248700869236583","0.06475330167075222","0.021665207852294175"
"log-sigma-1-0-mm-3D","glszm","ZoneEntropy","","2.5849625007211543","4.216078027732633","4.70771480259743"
"log-sigma-1-0-mm-3D","glszm","ZonePercentage","","0.3333333333333333","0.3854166666666667","0.5303030303030303"
"log-sigma-1-0-mm-3D","glszm","ZoneVariance","","4.333333333333332","10.024835646457268","1.87265306122449"
"log-sigma-1-0-mm-3D","ngtdm","Busyness","","1.17275641025641","0.2077753537312361","0.07946404838195"
"log-sigma-1-0-mm-3D","ngtdm","Coarseness","","0.2951626127357202","0.08711113799726482","0.09468357026459492"
"log-sigma-1-0-mm-3D","ngtdm","Complexity","","1.485669329460179","17.686758314030904","274.07992371917135"
"log-sigma-1-0-mm-3D","ngtdm","Contrast","","0.053372199359853684","0.02023564629664076","0.283993651359058"
"log-sigma-1-0-mm-3D","ngtdm","Strength","","0.9109730848861284","2.8884702871765713","8.33340694376744"
"log-sigma-3-0-mm-3D","firstorder","10Percentile","","-19.27806339263916","-80.77239990234375","-225.0413360595703"
"log-sigma-3-0-mm-3D","firstorder","90Percentile","","25.495969772338874","1.6748530864715576","-45.88141632080078"
"log-sigma-3-0-mm-3D","firstorder","Energy","","5422.872159470945","232539.61480219042","1382327.297724219"
"log-sigma-3-0-mm-3D","firstorder","Entropy","","1.3516441151533913","2.42337001273252","3.345467659215143"
"log-sigma-3-0-mm-3D","firstorder","InterquartileRange","","26.66490387916565","45.68144726753235","100.26615524291992"
"log-sigma-3-0-mm-3D","firstorder","Kurtosis","","1.9842188668909821","2.4344421404408227","2.173729056139224"
"log-sigma-3-0-mm-3D","firstorder","Maximum","","31.822898864746094","37.660621643066406","-24.911510467529297"
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","","15.038438423180288","26.483188793063164","55.25628418830471"
"log-sigma-3-0-mm-3D","firstorder","Mean","","-0.5930027034547594","-37.236222897966705","-128.74142418485698"
"log-sigma-3-0-mm-3D","firstorder","Median","","-3.1766674518585205","-37.36030197143555","-120.94212341308594"
"log-sigma-3-0-mm-3D","firstorder","Minimum","","-22.384258270263672","-106.5930404663086","-277.63714599609375"
"log-sigma-3-0-mm-3D","firstorder","Range","","54.207157135009766","144.253662109375","252.72563552856445"
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","","11.572617053985596","19.239186073604383","40.94585919803417"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","","17.357150558953034","49.21674160475766","144.7216396943508"
"log-sigma-3-0-mm-3D","firstorder","Skewness","","0.4952197877583919","0.03406949148837287","-0.3560993372482706"
