"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","Spacing","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)","(0.507, 0.507, 2.0)",""
"diagnostics","Mask-original","Size","(512, 512, 172)","(512, 512, 172)","(512, 512, 172)",""
"diagnostics","Mask-original","BoundingBox","(273, 227, 70, 34, 32, 14)","(273, 223, 70, 34, 34, 14)","(273, 219, 70, 35, 35, 14)",""
"diagnostics","Mask-original","VoxelNum","494","792","1797",""
"diagnostics","Mask-original","VolumeNum","15","22","7",""
"diagnostics","Mask-original","CenterOfMassIndex","(292.5101214574899, 244.5, 77.5910931174089)","(291.06439393939394, 241.07323232323233, 77.49242424242425)","(290.84028937117415, 239.1530328324986, 77.47189760712298)",""
"diagnostics","Mask-original","CenterOfMass","(26.681631578947318, 1.0905000000000058, -610.8178137651827)","(25.94864772727267, -0.6468712121211979, -611.015151515152)","(25.83502671118525, -1.6204123539232, -611.0562047857545)",""
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)",""
"diagnostics","Image-interpolated","Size","(29, 29, 39)","(29, 30, 39)","(29, 30, 39)",""
"diagnostics","Image-interpolated","Mean","82.30738742034818","70.39239610963749","58.35122310639552",""
"diagnostics","Image-interpolated","Minimum","-1035.0","-1035.0","-1035.0",""
"diagnostics","Image-interpolated","Maximum","1675.0","1528.0","1329.0",""
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)",""
"diagnostics","Mask-interpolated","Size","(29, 29, 39)","(29, 30, 39)","(29, 30, 39)",""
"diagnostics","Mask-interpolated","BoundingBox","(5, 6, 6, 18, 16, 28)","(5, 6, 6, 18, 17, 28)","(6, 6, 6, 17, 18, 28)",""
"diagnostics","Mask-interpolated","VoxelNum","242","420","954",""
"diagnostics","Mask-interpolated","VolumeNum","13","19","3",""
"diagnostics","Mask-interpolated","CenterOfMassIndex","(14.884297520661157, 14.925619834710744, 21.6900826446281)","(14.323809523809524, 14.709523809523809, 21.85238095238095)","(14.28721174004193, 16.18448637316562, 21.233752620545072)",""
"diagnostics","Mask-interpolated","CenterOfMass","(26.50979752066113, 1.3011198347107467, -610.8099173553724)","(25.949309523809497, -0.9149761904761746, -610.6476190476195)","(25.912711740041903, -1.4400136268343786, -611.2662473794554)",""
"diagnostics","Mask-interpolated","Mean","2.8181818181818183","45.826190476190476","85.27253668763103",""
"diagnostics","Mask-interpolated","Minimum","-45.0","-1.0","12.0",""
"diagnostics","Mask-interpolated","Maximum","80.0","107.0","195.0",""
"original","shape","Elongation","0.557776082524369","0.5668846416535912","0.5659466533677574",""
"original","shape","Flatness","0.31939825883050943","0.2903124754887412","0.36123867875640137",""
"original","shape","LeastAxisLength","11.37543668238492","10.524808656962529","11.463209106130057",""
"original","shape","MajorAxisLength","35.61521194272184","36.25338056604012","31.733061214799168",""
"original","shape","Maximum2DDiameterColumn","29.120439557122072","29.410882339705484","30.083217912982647",""
"original","shape","Maximum2DDiameterRow","30.4138126514911","30.463092423455635","32.7566787083184",""
"original","shape","Maximum2DDiameterSlice","20.808652046684813","21.400934559032695","19.209372712298546",""
"original","shape","Maximum3DDiameter","32.77193921634788","33.015148038438355","33.0",""
"original","shape","MeshVolume","170.375","259.4166666666667","700.0833333333334",""
"original","shape","MinorAxisLength","19.865313395686513","20.551484650910925","17.95921979562977",""
"original","shape","Sphericity","0.2752914504748034","0.20407393157922962","0.1907439568649661",""
"original","shape","SurfaceArea","539.8776055070609","963.8922967071311","1998.940325855887",""
"original","shape","SurfaceVolumeRatio","3.168760707304833","3.7156143785690885","2.8552891215653666",""
"original","shape","VoxelVolume","242.0","420.0","954.0",""
"original","firstorder","10Percentile","-24.0","25.0","57.0",""
"original","firstorder","90Percentile","26.0","64.0","127.0",""
"original","firstorder","Energy","101818.0","999515.0","7745576.0",""
"original","firstorder","Entropy","1.7551661198563409","1.5863597459483711","2.136997621942302",""
"original","firstorder","InterquartileRange","28.0","20.0","32.75",""
"original","firstorder","Kurtosis","3.0733326469891473","4.116837649699221","4.315032083395091",""
"original","firstorder","Maximum","80.0","107.0","195.0",""
"original","firstorder","MeanAbsoluteDeviation","16.381667918858003","12.770907029478456","22.28106746832272",""
"original","firstorder","Mean","2.8181818181818183","45.826190476190476","85.27253668763103",""
"original","firstorder","Median","5.0","47.0","77.5",""
"original","firstorder","Minimum","-45.0","-1.0","12.0",""
"original","firstorder","Range","125.0","108.0","183.0",""
"original","firstorder","RobustMeanAbsoluteDeviation","12.02150145772595","8.622612456747406","14.502129448784721",""
"original","firstorder","RootMeanSquared","20.51183895193414","48.783169423968545","90.10578455849252",""
"original","firstorder","Skewness","-0.04672198581891226","0.35031282076697523","1.1592575356019028",""
"original","firstorder","TotalEnergy","101818.0","999515.0","7745576.0",""
"original","firstorder","Uniformity","0.34980534116522094","0.38942176870748296","0.2848779715992247",""
"original","firstorder","Variance","412.793388429752","279.75788548752837","847.6468977580878",""
"original","glcm","Autocorrelation","6.505370760669594","11.306064533277691","15.656682431169665",""
"original","glcm","ClusterProminence","11.52006433823563","4.552881471981522","37.81770754109762",""
"original","glcm","ClusterShade","0.5807696824366547","0.1198426760829857","5.136523964764332",""
"original","glcm","ClusterTendency","1.6977527858488333","1.167441210825598","3.1293315898721703",""
"original","glcm","Contrast","1.2521560188327936","0.9224756532542374","2.13512252562838",""
"original","glcm","Correlation","0.12660882383246147","0.10987919331982693","0.18864608217257722",""
"original","glcm","DifferenceAverage","0.8127984712180829","0.6823192479752135","1.0049165009759597",""
"original","glcm","DifferenceEntropy","1.5107154916877346","1.3573253379894141","1.8787025272414584",""
"original","glcm","DifferenceVariance","0.5620709664651806","0.4433342645086854","1.1077291596877843",""
"original","glcm","Id","0.6593039847301271","0.6954816291705943","0.634783529454485",""
"original","glcm","Idm","0.6370247759936275","0.6827131253757327","0.6019402852935035",""
"original","glcm","Idmn","0.9685648054052041","0.9763137205653342","0.9706466797437607",""
"original","glcm","Idn","0.891356102112722","0.906648327575752","0.8994670224187006",""
"original","glcm","Imc1","-0.11350365492333829","-0.07529139038733729","-0.06162740069398967",""
"original","glcm","Imc2","0.547667412086282","0.4478010911363225","0.4588267768095898",""
"original","glcm","InverseVariance","0.4958118528662902","0.5031449678420861","0.4387424653175191",""
"original","glcm","JointAverage","2.5275839572315846","3.353013828195386","3.9250770692312495",""
"original","glcm","JointEnergy","0.13512211356863005","0.17082979996803516","0.09981207571709988",""
"original","glcm","JointEntropy","3.285002652511262","2.9954935101963818","4.008334357241666",""
"original","glcm","MCC","0.3997164702349959","0.33776151952162914","0.33348890518346386",""
"original","glcm","MaximumProbability","0.21241341243342934","0.2812394684399354","0.19237677075991474",""
"original","glcm","SumAverage","5.055167914463168","6.706027656390772","7.850154138462499",""
"original","glcm","SumEntropy","2.262286573581353","2.076795134812704","2.689353906845928",""
"original","glcm","SumSquares","0.7374772011704067","0.5224792160199588","1.3161135288751376",""
"original","gldm","DependenceEntropy","4.414872170965642","4.290778523847611","5.069164135554912",""
"original","gldm","DependenceNonUniformity","35.3801652892562","60.576190476190476","108.98113207547169",""
"original","gldm","DependenceNonUniformityNormalized","0.1461990301208934","0.14422902494331066","0.11423598750049445",""
"original","gldm","DependenceVariance","4.149170138651732","4.077891156462585","7.528736996163127",""
"original","gldm","GrayLevelNonUniformity","84.65289256198348","163.55714285714285","271.77358490566036",""
"original","gldm","GrayLevelVariance","0.6989447442114609","0.5334693877551021","1.453102681416435",""
"original","gldm","HighGrayLevelEmphasis","7.714876033057851","11.9","16.838574423480082",""
"original","gldm","LargeDependenceEmphasis","18.289256198347108","18.409523809523808","27.863731656184488",""
"original","gldm","LargeDependenceHighGrayLevelEmphasis","119.47520661157024","201.5952380952381","360.2012578616352",""
"original","gldm","LargeDependenceLowGrayLevelEmphasis","4.559020890725437","1.8729722222222223","2.47092654392295",""
"original","gldm","LowGrayLevelEmphasis","0.22522842056932965","0.10440079365079366","0.0842596663053761",""
"original","gldm","SmallDependenceEmphasis","0.21449343400506818","0.21745862840286026","0.20417451911874257",""
"original","gldm","SmallDependenceHighGrayLevelEmphasis","2.177724277536236","2.850309347592652","4.983921741330566",""
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.044805994845902856","0.025912282389348302","0.01723800484828766",""
"original","glrlm","GrayLevelNonUniformity","74.64981942602046","142.54215379528443","221.8629339587111",""
"original","glrlm","GrayLevelNonUniformityNormalized","0.34463173294353433","0.37907099178207476","0.268088292957278",""
"original","glrlm","GrayLevelVariance","0.7203341863039656","0.5630199496660777","1.5713304640006458",""
"original","glrlm","HighGrayLevelRunEmphasis","7.859895216245908","11.995771502285672","17.391154627466076",""
"original","glrlm","LongRunEmphasis","1.4862327426165685","1.4621360250253137","1.604290978044395",""
"original","glrlm","LongRunHighGrayLevelEmphasis","11.091587802654894","17.127478526815672","25.5258360289944",""
"original","glrlm","LongRunLowGrayLevelEmphasis","0.3412500291149672","0.1514328637584831","0.13604464925093274",""
"original","glrlm","LowGrayLevelRunEmphasis","0.22266681457964424","0.10490324482912089","0.08382936431042413",""
"original","glrlm","RunEntropy","2.261723401684064","2.121788058229549","2.813466938091108",""
"original","glrlm","RunLengthNonUniformity","179.20685618030078","309.82794059439266","647.5546671246882",""
"original","glrlm","RunLengthNonUniformityNormalized","0.8157107354821773","0.8140793395863637","0.7781916819034707",""
"original","glrlm","RunPercentage","0.8938334392879846","0.8928571428571429","0.865021770682148",""
"original","glrlm","RunVariance","0.17318951695733414","0.15548823137844606","0.2367398034274983",""
"original","glrlm","ShortRunEmphasis","0.9151045962278986","0.9141275363473624","0.9009845823613447",""
"original","glrlm","ShortRunHighGrayLevelEmphasis","7.287277595698119","11.02810882874883","16.051080566353694",""
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.20256921188955182","0.09625444736408244","0.07519933682109733",""
"original","glszm","GrayLevelNonUniformity","18.181818181818183","32.96610169491525","33.09569377990431",""
"original","glszm","GrayLevelNonUniformityNormalized","0.27548209366391185","0.2793737431772479","0.15835260181772395",""
"original","glszm","GrayLevelVariance","1.0736914600550964","0.992243608158575","3.018108559785719",""
"original","glszm","HighGrayLevelZoneEmphasis","9.803030303030303","12.830508474576272","25.004784688995215",""
"original","glszm","LargeAreaEmphasis","40.0","37.813559322033896","407.17703349282294",""
"original","glszm","LargeAreaHighGrayLevelEmphasis","271.43939393939394","412.3898305084746","4648.5837320574165",""
"original","glszm","LargeAreaLowGrayLevelEmphasis","8.529120370370372","3.8027448210922787","38.742359497227916",""
"original","glszm","LowGrayLevelZoneEmphasis","0.2071506734006734","0.11716572504708098","0.08383022626913604",""
"original","glszm","SizeZoneNonUniformity","17.393939393939394","32.30508474576271","83.10526315789474",""
"original","glszm","SizeZoneNonUniformityNormalized","0.263544536271809","0.27377190462510775","0.3976328380760514",""
"original","glszm","SmallAreaEmphasis","0.5215763866147424","0.5324125686014454","0.6549362998333362",""
"original","glszm","SmallAreaHighGrayLevelEmphasis","5.984485261882933","7.184049345514591","18.000972122279723",""
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.1099808398123478","0.0687076813365236","0.056225036515431044",""
"original","glszm","ZoneEntropy","4.163127865618987","4.328423545648195","4.552992172013738",""
"original","glszm","ZonePercentage","0.2727272727272727","0.28095238095238095","0.2190775681341719",""
"original","glszm","ZoneVariance","26.55555555555555","25.14478598103993","386.34152148531405",""
"original","ngtdm","Busyness","2.271389856808377","3.020498862517636","4.849118362837786",""
"original","ngtdm","Coarseness","0.023686682177686085","0.01399455299437954","0.006302434453839999",""
"original","ngtdm","Complexity","9.467543554086976","8.147924478308907","20.106113397598765",""
"original","ngtdm","Contrast","0.027333647004596985","0.019138551268913135","0.04016315948736684",""
"original","ngtdm","Strength","0.36688644407122417","0.18405737525793614","0.15249313169051912",""
"log-sigma-1-0-mm-3D","firstorder","10Percentile","26.624378776550294","14.907774925231937","2.5543755531311034",""
"log-sigma-1-0-mm-3D","firstorder","90Percentile","80.74861068725586","71.27504119873048","53.675156402587895",""
"log-sigma-1-0-mm-3D","firstorder","Energy","829315.8393935084","1069546.31007896","1321243.0202075997",""
"log-sigma-1-0-mm-3D","firstorder","Entropy","1.8816586196680303","1.9164498777236534","1.8261618755379232",""
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","26.637646675109863","28.663150310516357","27.03222417831421",""
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","3.205174516384368","3.4127344581761743","3.8931247258426787",""
"log-sigma-1-0-mm-3D","firstorder","Maximum","118.38667297363281","118.98101806640625","107.33157348632812",""
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","16.724795337648604","17.66071356782567","16.734544890930696",""
"log-sigma-1-0-mm-3D","firstorder","Mean","54.468762642095896","45.12714110045206","30.22599720825252",""
"log-sigma-1-0-mm-3D","firstorder","Median","54.11233711242676","46.99305534362793","32.74639892578125",""
"log-sigma-1-0-mm-3D","firstorder","Minimum","8.337102890014648","-12.355031967163086","-48.786651611328125",""
"log-sigma-1-0-mm-3D","firstorder","Range","110.04957008361816","131.33605003356934","156.11822509765625",""
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","11.1217424813658","12.006406852548896","11.243954342193605",""
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","58.53994325391444","50.46324240000174","37.214926507177076",""
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.401794844214954","0.06438664140348928","-0.322978708466103",""
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","829315.8393935084","1069546.31007896","1321243.0202075997",""
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.31620107916125945","0.3152154195011338","0.35456579161337676",""
"log-sigma-1-0-mm-3D","firstorder","Variance","460.078852410541","510.0799696212233","471.33984770130195",""
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","7.255392230077135","11.028083864550497","14.542849043742413",""
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","16.698940534276662","22.597375881366613","16.400295964847956",""
"log-sigma-1-0-mm-3D","glcm","ClusterShade","0.0504031654120343","0.5313831912603177","-1.0234968215675078",""
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","2.3295222335105286","2.545340486518903","1.9438918827802492",""
"log-sigma-1-0-mm-3D","glcm","Contrast","0.8316637256532224","1.0169086041816398","0.8716521617139554",""
"log-sigma-1-0-mm-3D","glcm","Correlation","0.4586920365731676","0.4257028533893362","0.38153465053767277",""
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.6348123597446738","0.7346672889763647","0.6398048190493906",""
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","1.272822470071205","1.3903236459828716","1.3777744233026554",""
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.4040808910540781","0.4486446379535915","0.4503633796651012",""
"log-sigma-1-0-mm-3D","glcm","Id","0.7144890586585974","0.6784683627641812","0.716106547719419",""
"log-sigma-1-0-mm-3D","glcm","Idm","0.702278956718518","0.6608904870323451","0.7032429778993452",""
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9697025155075552","0.9737539077447296","0.9832132511695344",""
"log-sigma-1-0-mm-3D","glcm","Idn","0.8988196400079611","0.900028591158303","0.9231557439032271",""
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.20179397612112734","-0.15738489212396717","-0.10032817454711965",""
"log-sigma-1-0-mm-3D","glcm","Imc2","0.6886978616162633","0.6486284419425596","0.5192463587471354",""
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.4711932377496971","0.4994003621299536","0.4615219179181882",""
"log-sigma-1-0-mm-3D","glcm","JointAverage","2.621967901198872","3.261575735126129","3.7779025901412875",""
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.14231609118861044","0.11455356185443738","0.16548411073548067",""
"log-sigma-1-0-mm-3D","glcm","JointEntropy","3.256754153638971","3.5156424093740295","3.319201731670726",""
"log-sigma-1-0-mm-3D","glcm","MCC","0.6100262278551879","0.5887609803153505","0.4655433792288859",""
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.26365403874237753","0.18924437855615345","0.33529721460233564",""
"log-sigma-1-0-mm-3D","glcm","SumAverage","5.243935802397744","6.523151470252258","7.555805180282577",""
"log-sigma-1-0-mm-3D","glcm","SumEntropy","2.4730709001522446","2.5866661215419433","2.422239856691004",""
"log-sigma-1-0-mm-3D","glcm","SumSquares","0.7902964897909377","0.8905622726751355","0.7038860111235512",""
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","4.644332645108449","4.5080375869423595","5.004225807051513",""
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","33.01652892561984","70.58571428571429","94.39412997903564",""
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.13643193770917286","0.1680612244897959","0.09894562890884238",""
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","5.939826514582338","2.9659863945578233","9.890585375930101",""
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","76.52066115702479","132.3904761904762","338.25576519916143",""
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","0.8163376818523325","0.8766666666666667","0.7761516114429369",""
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","7.9421487603305785","11.766666666666667","14.576519916142558",""
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","24.90909090909091","16.761904761904763","39.80712788259958",""
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","190.41322314049586","199.1","615.5849056603773",""
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","6.225872359963269","1.9253882275132275","2.8928923449184003",""
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.2272245179063361","0.1365191798941799","0.09823301577793943",""
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.16042682216275062","0.1747156354605334","0.12202248757886168",""
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.2697844675398586","1.9670835088003455","1.6125026468832249",""
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.043359023831899664","0.03221324619877713","0.01696932519941795",""
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","65.95868862004274","117.21556216810532","260.30757518847554",""
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.31276586676950324","0.3112869664508438","0.3282748906027924",""
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","0.8318379249979769","0.8962245357730351","0.8494633423488078",""
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","7.960864934719813","11.747240962116804","14.419223884406673",""
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.6125073606212816","1.463787067451301","1.9283512729412469",""
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","12.853879343498239","17.34610487026791","28.794958921144197",""
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.3662635944435411","0.19251037957445868","0.17258163222071762",""
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.22627330069551926","0.1389287088474439","0.10275236285824772",""
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.4459336324209753","2.41574063767612","2.6420411575047322",""
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","169.22084992215753","314.7213331682686","588.1178341823676",""
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7859242273340511","0.8216382869349357","0.7329328070665889",""
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.8709472345835981","0.8956043956043954","0.8280922431865829",""
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.19619359318817312","0.145338970580917","0.3914763392074878",""
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.8922651630548051","0.9128152859466753","0.8748399087566698",""
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","7.1443313106141","10.723669022607597","12.534917987667525",""
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.2001660099016981","0.1282382653239764","0.09252996661437835",""
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","13.73076923076923","25.11881188118812","34.728",""
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.2640532544378698","0.24870110773453583","0.277824",""
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","1.0780325443786982","1.2408587393392803","1.4786559999999997",""
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","8.01923076923077","11.029702970297029","12.448",""
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","73.65384615384616","47.48514851485149","1672.912",""
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","586.2307692307693","583.7227722772277","26642.992",""
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","13.319861111111111","4.824254675467547","106.60994993197279",""
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.2676976495726496","0.18864136413641364","0.16249659863945579",""
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","10.846153846153847","20.207920792079207","27.592",""
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.20857988165680474","0.20007842368395257","0.220736",""
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","0.4411633202600727","0.4132905706901465","0.4761010217220772",""
"log-sigma-1-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","3.3266605246294265","4.48756360034178","5.878514391285664",""
"log-sigma-1-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.14000534661549852","0.09145794990483329","0.07702798131512781",""
"log-sigma-1-0-mm-3D","glszm","ZoneEntropy","4.377922411734026","4.655986352509854","4.687532889151248",""
"log-sigma-1-0-mm-3D","glszm","ZonePercentage","0.21487603305785125","0.24047619047619048","0.1310272536687631",""
"log-sigma-1-0-mm-3D","glszm","ZoneVariance","51.99556213017752","30.192726203313402","1614.664576",""
"log-sigma-1-0-mm-3D","ngtdm","Busyness","2.9276105501159155","2.7692695858430336","3.955787965344124",""
"log-sigma-1-0-mm-3D","ngtdm","Coarseness","0.02956411584528484","0.01704095963686719","0.007680433297049207",""
"log-sigma-1-0-mm-3D","ngtdm","Complexity","4.46948324078782","7.090944384621693","10.40783237744128",""
"log-sigma-1-0-mm-3D","ngtdm","Contrast","0.03865718586441723","0.029210958476242103","0.018509484034178895",""
"log-sigma-1-0-mm-3D","ngtdm","Strength","0.2552948971310459","0.21913208381246096","0.14233780748970293",""
"log-sigma-3-0-mm-3D","firstorder","10Percentile","-20.548082733154295","-48.52855033874511","-69.90115432739258",""
"log-sigma-3-0-mm-3D","firstorder","90Percentile","44.10847702026368","17.53437004089356","7.685384035110478",""
"log-sigma-3-0-mm-3D","firstorder","Energy","233918.8970013223","387084.6316543838","1797351.5420527626",""
"log-sigma-3-0-mm-3D","firstorder","Entropy","2.1588952961776107","2.1808461389241045","2.3228439455552925",""
"log-sigma-3-0-mm-3D","firstorder","InterquartileRange","35.3535430431366","35.356446623802185","44.13019847869873",""
"log-sigma-3-0-mm-3D","firstorder","Kurtosis","3.1030015226710845","3.3284498646758096","2.435135111979406",""
"log-sigma-3-0-mm-3D","firstorder","Maximum","85.29680633544922","79.34565734863281","44.03138732910156",""
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","21.407371093695804","21.27965403258124","24.10662078012572",""
"log-sigma-3-0-mm-3D","firstorder","Mean","16.091455365015456","-13.532978425139472","-31.935705380307304",""
"log-sigma-3-0-mm-3D","firstorder","Median","21.686094284057617","-11.560240745544434","-33.07004928588867",""
"log-sigma-3-0-mm-3D","firstorder","Minimum","-58.19371032714844","-96.21426391601562","-121.16525268554688",""
"log-sigma-3-0-mm-3D","firstorder","Range","143.49051666259766","175.55992126464844","165.19664001464844",""
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","14.73041095243146","14.420946835436753","17.62256475325776",""
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","31.090304154224004","30.35836088077847","43.405256495727784",""
"log-sigma-3-0-mm-3D","firstorder","Skewness","-0.4734032725303806","-0.2627238297657038","0.03287033419772466",""
