Image type,Feature Class,Feature Name,Segmentation_segment_IPH,Segmentation_segment_IPH_lipid,Segmentation_segment_Fibrous,Segmentation_segment_Calcium
log-sigma-3-0-mm-3D,firstorder,Skewness,-0.183638296,0.05238567,0.340741857,-1.021610237
log-sigma-3-0-mm-3D,firstorder,TotalEnergy,233685.2489,738796.5362,2669187.335,65183.7646
log-sigma-3-0-mm-3D,firstorder,Uniformity,0.242476852,0.205401969,0.213397307,0.315972222
log-sigma-3-0-mm-3D,firstorder,Variance,759.004584,1056.899231,1020.876363,1510.038499
log-sigma-3-0-mm-3D,glcm,Autocorrelation,16.69769052,25.01959232,19.15009632,17.89377289
log-sigma-3-0-mm-3D,glcm,ClusterProminence,24.78894676,68.61070614,48.6052621,103.3964352
log-sigma-3-0-mm-3D,glcm,ClusterShade,-1.651439009,-2.30898682,2.318611674,-13.09942899
log-sigma-3-0-mm-3D,glcm,ClusterTendency,3.073320188,5.479709295,4.035433222,6.14726692
log-sigma-3-0-mm-3D,glcm,Contrast,0.858010917,1.012038663,1.431574211,1.354395604
log-sigma-3-0-mm-3D,glcm,Correlation,0.522911663,0.681313397,0.471995344,0.587556893
log-sigma-3-0-mm-3D,glcm,DifferenceAverage,0.66553834,0.70473529,0.90478571,0.674908425
log-sigma-3-0-mm-3D,glcm,DifferenceEntropy,1.241091433,1.410835067,1.529347558,0.978316539
log-sigma-3-0-mm-3D,glcm,DifferenceVariance,0.379305787,0.486625848,0.554934595,0.711086037
log-sigma-3-0-mm-3D,glcm,Id,0.699309593,0.697455508,0.628990394,0.751755189
log-sigma-3-0-mm-3D,glcm,Idm,0.686478088,0.678362692,0.600285995,0.730494505
log-sigma-3-0-mm-3D,glcm,Idmn,0.97759081,0.980517701,0.97887124,0.967968518
log-sigma-3-0-mm-3D,glcm,Idn,0.908360105,0.916129722,0.905165949,0.914573522
log-sigma-3-0-mm-3D,glcm,Imc1,-0.23879972,-0.273640781,-0.14602135,-0.583414438
log-sigma-3-0-mm-3D,glcm,Imc2,0.737697209,0.825522297,0.631130575,0.811824232
log-sigma-3-0-mm-3D,glcm,InverseVariance,0.497124835,0.449011115,0.504430319,0.307387057
log-sigma-3-0-mm-3D,glcm,JointAverage,4.012635827,4.886992638,4.30064761,4.05952381
log-sigma-3-0-mm-3D,glcm,JointEnergy,0.123382033,0.080271941,0.071344886,0.338432649
log-sigma-3-0-mm-3D,glcm,JointEntropy,3.355457214,3.979724654,4.166218956,1.91130273
log-sigma-3-0-mm-3D,glcm,MCC,0.659141558,0.743857665,0.618944959,0.816429367
log-sigma-3-0-mm-3D,glcm,MaximumProbability,0.205802846,0.167686798,0.115408852,0.489010989
log-sigma-3-0-mm-3D,glcm,SumAverage,8.025271654,9.773985275,8.60129522,8.119047619
log-sigma-3-0-mm-3D,glcm,SumEntropy,2.577576562,3.115980574,2.988244546,1.479984049
log-sigma-3-0-mm-3D,glcm,SumSquares,0.982832776,1.622936989,1.366751858,1.875415631
log-sigma-3-0-mm-3D,gldm,DependenceEntropy,4.678711335,5.298916716,5.19598006,3.418295834
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformity,52.89583333,94.87643678,195.8892216,4.833333333
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.183666088,0.13631672,0.146623669,0.201388889
log-sigma-3-0-mm-3D,gldm,DependenceVariance,3.391927083,10.01455774,3.828552476,8.055555556
log-sigma-3-0-mm-3D,gldm,GrayLevelNonUniformity,69.83333333,142.9597701,285.0988024,7.583333333
log-sigma-3-0-mm-3D,gldm,GrayLevelVariance,1.336371528,1.773779149,1.721922174,2.388888889
log-sigma-3-0-mm-3D,gldm,HighGrayLevelEmphasis,15.55555556,21.39511494,19.80988024,19.75
log-sigma-3-0-mm-3D,gldm,LargeDependenceEmphasis,16.38194444,31.23275862,22.39071856,29.83333333
log-sigma-3-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,282.7152778,948.6163793,452.4011976,686.25
log-sigma-3-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,1.374916088,1.375783315,1.477154253,2.073113426
log-sigma-3-0-mm-3D,gldm,LowGrayLevelEmphasis,0.108303434,0.073272205,0.077472505,0.156284722
log-sigma-3-0-mm-3D,gldm,SmallDependenceEmphasis,0.174218379,0.147283066,0.1259236,0.149071371
log-sigma-3-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,2.346140847,2.554194469,2.457007045,2.725626863
log-sigma-3-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.029413776,0.016490739,0.012951909,0.029245391
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformity,62.34959962,125.250876,245.1175552,5.939728728
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.240453659,0.20878622,0.209672117,0.286976016
log-sigma-3-0-mm-3D,glrlm,GrayLevelVariance,1.356088568,1.725172087,1.783556698,2.500131756
log-sigma-3-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,15.40742967,20.51612089,19.80040757,19.39248067
log-sigma-3-0-mm-3D,glrlm,LongRunEmphasis,1.512792239,1.829535525,1.847815762,1.583981747
log-sigma-3-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,23.92729994,42.04709241,36.14380935,32.25094062
log-sigma-3-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.156245126,0.12158254,0.138726835,0.222252855
log-sigma-3-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.111006516,0.076857544,0.078869186,0.167187787
log-sigma-3-0-mm-3D,glrlm,RunEntropy,2.631440231,2.980859486,3.006384936,2.426905615
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformity,223.0739186,484.5322888,964.5082097,15.84855605
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.843807781,0.788583736,0.804884563,0.753710142
log-sigma-3-0-mm-3D,glrlm,RunPercentage,0.899839744,0.861295314,0.872754491,0.858974359
log-sigma-3-0-mm-3D,glrlm,RunVariance,0.169578372,0.304889966,0.320865138,0.148196126
log-sigma-3-0-mm-3D,glrlm,ShortRunEmphasis,0.918321517,0.893019334,0.899327921,0.870164873
log-sigma-3-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,14.04663523,17.77981909,17.74672437,16.63717761
log-sigma-3-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.103708071,0.070750578,0.071833819,0.154006483
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformity,16.47945205,29.5112782,31.90052356,1.571428571
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.225745919,0.22188931,0.167018448,0.224489796
log-sigma-3-0-mm-3D,glszm,GrayLevelVariance,1.639331957,1.720504268,2.799813602,2.693877551
log-sigma-3-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,13.2739726,16.71428571,20.60732984,17.57142857
log-sigma-3-0-mm-3D,glszm,LargeAreaEmphasis,46.32876712,178.0300752,218.2722513,19.71428571
log-sigma-3-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,883.0136986,5018.819549,4340.397906,438.8571429
log-sigma-3-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,3.212142314,7.585574864,13.71941885,1.8175
log-sigma-3-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.158805175,0.110390304,0.101123488,0.211825397
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformity,17.21917808,25.4962406,29.52356021,1.857142857
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.235879152,0.191701057,0.154573614,0.265306122
log-sigma-3-0-mm-3D,glszm,SmallAreaEmphasis,0.350139747,0.374369665,0.368946794,0.276230159
log-sigma-3-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,3.838640554,6.020079305,7.091630141,4.428571429
log-sigma-3-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.082241323,0.054594741,0.048439762,0.051033774
log-sigma-3-0-mm-3D,glszm,ZoneEntropy,4.472234449,4.858777337,5.609427379,2.807354922
log-sigma-3-0-mm-3D,glszm,ZonePercentage,0.253472222,0.191091954,0.142964072,0.291666667
log-sigma-3-0-mm-3D,glszm,ZoneVariance,30.76412085,150.6449206,169.3455223,7.959183673
log-sigma-3-0-mm-3D,ngtdm,Busyness,1.414915453,2.551042311,4.823285288,0.169740489
log-sigma-3-0-mm-3D,ngtdm,Coarseness,0.036295601,0.016098044,0.006605056,0.2805403
log-sigma-3-0-mm-3D,ngtdm,Complexity,5.475932965,8.413571636,14.96709668,6.194659234
log-sigma-3-0-mm-3D,ngtdm,Contrast,0.03558415,0.037813455,0.03541231,0.129208554
log-sigma-3-0-mm-3D,ngtdm,Strength,0.451329453,0.267717943,0.146268666,4.737710932
log-sigma-5-0-mm-3D,firstorder,10Percentile,-70.49934387,-70.6150856,-80.11781311,-44.02339554
log-sigma-5-0-mm-3D,firstorder,90Percentile,-2.114766216,2.249710083,-18.51382637,-16.55062866
log-sigma-5-0-mm-3D,firstorder,Energy,496919.5465,1392298.407,4318516.345,24497.09128
log-sigma-5-0-mm-3D,firstorder,Entropy,2.068443955,2.240028444,2.086583279,1.241010693
log-sigma-5-0-mm-3D,firstorder,InterquartileRange,34.22784472,40.37286615,31.79502106,13.05971909
log-sigma-5-0-mm-3D,firstorder,Kurtosis,3.049091811,2.685835409,3.484572672,2.809660945
log-sigma-5-0-mm-3D,firstorder,Maximum,22.97195435,21.77197075,32.11136246,-14.10141659
log-sigma-5-0-mm-3D,firstorder,MeanAbsoluteDeviation,20.82646056,22.5750354,19.42944431,8.245591346
log-sigma-5-0-mm-3D,firstorder,Mean,-31.85355309,-34.97140876,-51.02356016,-30.1144102
log-sigma-5-0-mm-3D,firstorder,Median,-30.25537395,-33.31375313,-52.09281921,-30.01292229
log-sigma-5-0-mm-3D,firstorder,Minimum,-106.7281189,-122.716629,-132.0130615,-53.9317131
log-sigma-5-0-mm-3D,firstorder,Range,129.7000732,144.4885998,164.124424,39.83029652
log-sigma-5-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,14.15272457,16.09582574,13.09622874,5.182324351
log-sigma-5-0-mm-3D,firstorder,RootMeanSquared,41.53811614,44.72615282,56.85439661,31.94858583
log-sigma-5-0-mm-3D,firstorder,Skewness,-0.527190884,-0.294457193,0.015283476,-0.541006445
log-sigma-5-0-mm-3D,firstorder,TotalEnergy,496919.5465,1392298.407,4318516.345,24497.09128
log-sigma-5-0-mm-3D,firstorder,Uniformity,0.283010224,0.236259744,0.287339991,0.482638889
log-sigma-5-0-mm-3D,firstorder,Variance,710.7662475,777.4293149,629.0187229,113.8344349
log-sigma-5-0-mm-3D,glcm,Autocorrelation,18.44852318,21.68790438,20.39600227,4.267857143
log-sigma-5-0-mm-3D,glcm,ClusterProminence,29.8978633,54.76492824,33.46070274,0.982561478
log-sigma-5-0-mm-3D,glcm,ClusterShade,-2.683083505,-4.952860554,0.937370294,0.042816644
log-sigma-5-0-mm-3D,glcm,ClusterTendency,2.775347821,4.401453879,2.991834825,0.569790576
log-sigma-5-0-mm-3D,glcm,Contrast,0.388176478,0.381924141,0.38513151,0.409798535
log-sigma-5-0-mm-3D,glcm,Correlation,0.74016818,0.832100283,0.76525319,0.170905058
log-sigma-5-0-mm-3D,glcm,DifferenceAverage,0.384018474,0.367163992,0.363259375,0.409798535
log-sigma-5-0-mm-3D,glcm,DifferenceEntropy,0.842789858,0.941302818,0.976538643,0.675006386
log-sigma-5-0-mm-3D,glcm,DifferenceVariance,0.198618071,0.231944005,0.245416174,0.161365668
log-sigma-5-0-mm-3D,glcm,Id,0.808683764,0.818878029,0.822015669,0.795100733
log-sigma-5-0-mm-3D,glcm,Idm,0.808406564,0.817894019,0.820557526,0.795100733
log-sigma-5-0-mm-3D,glcm,Idmn,0.989525601,0.989737564,0.994104591,0.959020147
log-sigma-5-0-mm-3D,glcm,Idn,0.945214468,0.947811575,0.959880871,0.897550366
log-sigma-5-0-mm-3D,glcm,Imc1,-0.421901294,-0.439872221,-0.365178483,-0.226588218
log-sigma-5-0-mm-3D,glcm,Imc2,0.855990951,0.901361502,0.84914378,0.484481334
log-sigma-5-0-mm-3D,glcm,InverseVariance,0.38038022,0.354248862,0.344121256,0.409798535
log-sigma-5-0-mm-3D,glcm,JointAverage,4.221470056,4.545589257,4.443333368,2.051053114
log-sigma-5-0-mm-3D,glcm,JointEnergy,0.20803471,0.13243878,0.183377134,0.430194434
log-sigma-5-0-mm-3D,glcm,JointEntropy,2.758409432,3.237428808,3.055491471,1.596256238
log-sigma-5-0-mm-3D,glcm,MCC,0.850701682,0.880868909,0.849761012,0.41351217
log-sigma-5-0-mm-3D,glcm,MaximumProbability,0.323354825,0.219561092,0.347879499,0.545787546
log-sigma-5-0-mm-3D,glcm,SumAverage,8.442940113,9.091178515,8.886666736,4.102106227
log-sigma-5-0-mm-3D,glcm,SumEntropy,2.36896551,2.850111363,2.645087959,1.186457704
log-sigma-5-0-mm-3D,glcm,SumSquares,0.790881075,1.195844505,0.844241584,0.244897278
log-sigma-5-0-mm-3D,gldm,DependenceEntropy,4.951051686,5.624850607,5.649029009,2.729573959
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformity,37.875,66.75287356,110.7679641,5.5
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.131510417,0.095909301,0.082910153,0.229166667
log-sigma-5-0-mm-3D,gldm,DependenceVariance,6.656201775,14.39641961,14.8520093,4.4375
log-sigma-5-0-mm-3D,gldm,GrayLevelNonUniformity,81.50694444,164.4367816,383.8862275,11.58333333
log-sigma-5-0-mm-3D,gldm,GrayLevelVariance,1.125277296,1.371878716,1.090232708,0.331597222
log-sigma-5-0-mm-3D,gldm,HighGrayLevelEmphasis,18.86458333,18.06896552,21.04491018,5.208333333
log-sigma-5-0-mm-3D,gldm,LargeDependenceEmphasis,29.28472222,50.53448276,62.00449102,32
log-sigma-5-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,559.2326389,1203.020115,1263.634731,143.875
log-sigma-5-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,1.855668403,2.966037277,3.492661167,7.78125
log-sigma-5-0-mm-3D,gldm,LowGrayLevelEmphasis,0.080703125,0.093509339,0.064353965,0.271990741
log-sigma-5-0-mm-3D,gldm,SmallDependenceEmphasis,0.122889361,0.101386288,0.065869055,0.072915026
log-sigma-5-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,2.145286165,1.462956808,1.372413781,0.408558254
log-sigma-5-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.013105707,0.01259062,0.005173143,0.028870475
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformity,66.78764194,134.9764329,279.3173847,9.153648754
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.270405983,0.240294161,0.268995182,0.455915504
log-sigma-5-0-mm-3D,glrlm,GrayLevelVariance,1.195559898,1.33848631,1.191760641,0.364635788
log-sigma-5-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,18.82154165,17.21507527,21.10986649,5.295379963
log-sigma-5-0-mm-3D,glrlm,LongRunEmphasis,1.792164335,2.211213953,2.671267664,1.73763841
log-sigma-5-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,33.99837488,43.31928815,55.54402038,8.909226452
log-sigma-5-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.137855663,0.18496248,0.162636529,0.457289725
log-sigma-5-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.082932274,0.099142667,0.066365751,0.278484411
log-sigma-5-0-mm-3D,glrlm,RunEntropy,2.694919298,3.002405412,3.08218235,1.779679318
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformity,197.6626015,408.5686106,709.835186,15.31503508
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.781703162,0.70881588,0.667408821,0.740011957
log-sigma-5-0-mm-3D,glrlm,RunPercentage,0.855502137,0.807250221,0.774355136,0.836538462
log-sigma-5-0-mm-3D,glrlm,RunVariance,0.246780496,0.434866088,0.676534211,0.136404278
log-sigma-5-0-mm-3D,glrlm,ShortRunEmphasis,0.877401034,0.844567587,0.822024061,0.829835412
log-sigma-5-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,16.49269691,14.0115707,17.34761096,4.484510934
log-sigma-5-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.074337765,0.087221618,0.055810022,0.236355099
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformity,11.11320755,20.34146341,16.56043956,1.8
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.209683161,0.248066627,0.181982852,0.36
log-sigma-5-0-mm-3D,glszm,GrayLevelVariance,1.654681381,1.270672219,2.336432798,0.56
log-sigma-5-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,17.05660377,13.95121951,22.24175824,5.4
log-sigma-5-0-mm-3D,glszm,LargeAreaEmphasis,82.33962264,489.3902439,2383.318681,29.2
log-sigma-5-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,1589.113208,11078.29268,47492.3956,139.4
log-sigma-5-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,5.079156184,26.36816057,129.0480734,7.205555556
log-sigma-5-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.106703354,0.131341463,0.081859753,0.344444444
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformity,7.943396226,17.58536585,12.07692308,1
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.1498754,0.214455681,0.13271344,0.2
log-sigma-5-0-mm-3D,glszm,SmallAreaEmphasis,0.291424239,0.375747308,0.253446791,0.092746914
log-sigma-5-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,4.313309425,4.945762072,5.673602747,0.394598765
log-sigma-5-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.035758231,0.05108724,0.020091695,0.055864198
log-sigma-5-0-mm-3D,glszm,ZoneEntropy,4.671804069,4.592615635,5.519988976,2.321928095
log-sigma-5-0-mm-3D,glszm,ZonePercentage,0.184027778,0.117816092,0.068113772,0.208333333
log-sigma-5-0-mm-3D,glszm,ZoneVariance,52.81167675,417.3474123,2167.777563,6.16
log-sigma-5-0-mm-3D,ngtdm,Busyness,0.670499199,2.206917438,2.187137461,0.696598639
log-sigma-5-0-mm-3D,ngtdm,Coarseness,0.060074226,0.022462394,0.010778587,0.307617188
log-sigma-5-0-mm-3D,ngtdm,Complexity,3.337879288,3.849428584,7.352630176,1.065260919
log-sigma-5-0-mm-3D,ngtdm,Contrast,0.017979607,0.025002856,0.010520004,0.03947586
log-sigma-5-0-mm-3D,ngtdm,Strength,0.790779992,0.292141089,0.28108541,0.729166667
