"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","13","8","9","8"
"diagnostics","Mask-original","CenterOfMassIndex","(201.36363636363637, 238.22727272727272, 66.38636363636364)","(203.96969696969697, 228.8939393939394, 78.63636363636364)","(200.64553876157973, 238.87420770355925, 67.65675280351049)","(197.74311926605503, 240.8256880733945, 68.77064220183486)"
"diagnostics","Mask-original","CenterOfMass","(-27.02963636363637, -2.089772727272731, -636.7272727272723)","(-25.708363636363643, -6.821772727272716, -612.2272727272723)","(-27.39371184787909, -1.761776694295449, -634.1864943929786)","(-28.865238532110112, -0.7723761467889858, -631.9587155963299)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(22, 23, 37)","(20, 25, 19)","(27, 29, 55)","(24, 26, 49)"
"diagnostics","Image-interpolated","Mean","87.22321333190898","66.28452631578948","70.56619064205272","71.850863422292"
"diagnostics","Image-interpolated","Minimum","-839.0","-988.0","-995.0","-974.0"
"diagnostics","Image-interpolated","Maximum","835.0","1338.0","1371.0","1303.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(22, 23, 37)","(20, 25, 19)","(27, 29, 55)","(24, 26, 49)"
"diagnostics","Mask-interpolated","BoundingBox","(8, 7, 6, 8, 10, 22)","(6, 6, 6, 7, 12, 8)","(6, 6, 6, 14, 16, 44)","(6, 6, 6, 11, 14, 38)"
"diagnostics","Mask-interpolated","VoxelNum","26","36","1022","172"
"diagnostics","Mask-interpolated","VolumeNum","5","5","11","6"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(11.923076923076923, 11.923076923076923, 20.346153846153847)","(8.722222222222221, 10.055555555555555, 9.5)","(13.330724070450097, 13.79256360078278, 23.7720156555773)","(10.732558139534884, 13.930232558139535, 19.802325581395348)"
"diagnostics","Mask-interpolated","CenterOfMass","(-26.951423076923074, -1.7014230769230743, -637.6538461538457)","(-26.15227777777779, -6.568944444444442, -612.4999999999995)","(-27.543775929549916, -1.831936399217204, -634.2279843444222)","(-29.141941860465128, -0.6942674418604629, -632.1976744186042)"
"diagnostics","Mask-interpolated","Mean","26.23076923076923","49.77777777777778","96.74461839530332","393.7267441860465"
"diagnostics","Mask-interpolated","Minimum","9.0","16.0","3.0","109.0"
"diagnostics","Mask-interpolated","Maximum","68.0","120.0","299.0","835.0"
"original","shape","Elongation","0.3700846973985715","0.508609071095523","0.3406615366635227","0.3910636289522918"
"original","shape","Flatness","0.19862520740042472","0.2731484792655061","0.3011714342656288","0.20066715446547465"
"original","shape","LeastAxisLength","5.1105982437439845","4.60894864224332","13.094073310572691","8.314302521708342"
"original","shape","MajorAxisLength","25.7298573057805","16.87341864262522","43.47714232095435","41.43330055113151"
"original","shape","Maximum2DDiameterColumn","15.132745950421556","8.06225774829855","44.553338819890925","32.7566787083184"
"original","shape","Maximum2DDiameterRow","22.47220505424423","10.295630140987","45.880278987817846","38.600518131237564"
"original","shape","Maximum2DDiameterSlice","8.246211251235321","10.770329614269007","16.278820596099706","13.152946437965905"
"original","shape","Maximum3DDiameter","23.430749027719962","14.035668847618199","46.0","39.61060464067672"
"original","shape","MeshVolume","9.333333333333334","21.583333333333332","761.2083333333334","141.58333333333334"
"original","shape","MinorAxisLength","9.5222264551182","8.581973782031495","14.810990112794986","16.20305687299648"
"original","shape","Sphericity","0.3498642923001101","0.44862757427879757","0.18909101436144776","0.3840613506534123"
"original","shape","SurfaceArea","61.27392334636964","83.56232334004257","2132.1393673712687","342.0515857406483"
"original","shape","SurfaceVolumeRatio","6.5650632156824615","3.871613436604289","2.800993202523972","2.415902901052254"
"original","shape","VoxelVolume","26.0","36.0","1022.0","172.0"
"original","firstorder","10Percentile","14.0","27.0","64.0","186.2"
"original","firstorder","90Percentile","37.0","69.0","139.0","619.0"
"original","firstorder","Energy","21470.0","102636.0","10629579.0","31377493.0"
"original","firstorder","Entropy","1.1867198445327556","1.6321959337675538","2.305675912142015","4.58520899554815"
"original","firstorder","InterquartileRange","13.0","21.0","38.0","231.75"
"original","firstorder","Kurtosis","6.791891304289553","5.868337185540119","6.29634203476192","2.493098918383416"
"original","firstorder","Maximum","68.0","120.0","299.0","835.0"
"original","firstorder","MeanAbsoluteDeviation","8.14792899408284","13.944444444444445","24.20711470927271","136.6083017847485"
"original","firstorder","Mean","26.23076923076923","49.77777777777778","96.74461839530332","393.7267441860465"
"original","firstorder","Median","25.0","49.5","91.0","371.5"
"original","firstorder","Minimum","9.0","16.0","3.0","109.0"
"original","firstorder","Range","59.0","104.0","296.0","726.0"
"original","firstorder","RobustMeanAbsoluteDeviation","4.7","8.816326530612244","15.813883725173987","98.80471453287197"
"original","firstorder","RootMeanSquared","28.73620070171474","53.39475629684998","101.98412734793472","427.1150721804616"
"original","firstorder","Skewness","1.5755292683257371","1.0947082925554288","1.270339356378204","0.41058837748430355"
"original","firstorder","TotalEnergy","21470.0","102636.0","10629579.0","31377493.0"
"original","firstorder","Uniformity","0.47041420118343197","0.37962962962962965","0.2470329847082387","0.0461060032449973"
"original","firstorder","Variance","137.71597633136096","373.172839506173","1041.2410424669026","27406.53579637642"
"original","glcm","Autocorrelation","2.2042124542124544","6.375824175824176","18.569054120372122","180.0057490626139"
"original","glcm","ClusterProminence","0.29598633207643776","1.4448088407558812","57.365446631665996","22734.51319117128"
"original","glcm","ClusterShade","0.010512706303522617","-0.2027535179059418","5.372686941309757","192.98568107859987"
"original","glcm","ClusterTendency","0.32665053200767485","0.6013983734519449","3.684020037916291","91.03925311214013"
"original","glcm","Contrast","0.923992673992674","0.5456959706959708","2.722787682237965","74.6786413613038"
"original","glcm","Correlation","-0.4091736220768475","0.19675474555877223","0.14829538675367057","0.08060026509798049"
"original","glcm","DifferenceAverage","0.7976190476190476","0.48525641025641025","1.124796942131171","7.004702222906567"
"original","glcm","DifferenceEntropy","0.4126668284646096","0.7625270652100349","1.9788689377651834","3.8154526945138874"
"original","glcm","DifferenceVariance","0.1351277690563405","0.2067803724053724","1.4378755619773016","23.5710067184893"
"original","glcm","Id","0.6222527472527474","0.766643772893773","0.6093254284663463","0.2202584392702377"
"original","glcm","Idm","0.6138278388278388","0.763415750915751","0.5728070373655672","0.13126380916655733"
"original","glcm","Idmn","0.9134333615102845","0.9796006660162534","0.9829003666118753","0.93118559965822"
"original","glcm","Idn","0.8069139194139194","0.9205057343450201","0.9211082304192506","0.824927677845129"
"original","glcm","Imc1","-0.5925638153812076","-0.21068394547062738","-0.06552657292122382","-0.5368060121648316"
"original","glcm","Imc2","0.7257321397103601","0.49045426103964385","0.4856122727684958","0.9952523940263376"
"original","glcm","InverseVariance","0.6870421245421245","0.4399394586894587","0.4501991380455369","0.12991683618490107"
"original","glcm","JointAverage","1.5086996336996337","2.5066391941391943","4.281136676704174","13.250212469516628"
"original","glcm","JointEnergy","0.44319073783359497","0.4243070818070818","0.07602376771460682","0.01188940106330211"
"original","glcm","JointEntropy","1.3610239657883079","1.6681670262564448","4.321876953752904","6.514973200003923"
"original","glcm","MCC","0.7372959510476812","0.41967677171433954","0.4873610562864414","0.8825414925637696"
"original","glcm","MaximumProbability","0.4880952380952381","0.48452380952380947","0.1644607450985893","0.02312779778086652"
"original","glcm","SumAverage","3.0173992673992673","5.013278388278389","8.562273353408347","26.500424939033262"
"original","glcm","SumEntropy","0.6038350860259845","1.1550476867209907","2.8844595382076954","4.607514032323194"
"original","glcm","SumSquares","0.3126608015000872","0.2867735860369789","1.601701930038564","41.42947361836098"
"original","gldm","DependenceEntropy","2.189508467558618","3.7289721408609955","5.1858415416645585","5.477632726742106"
"original","gldm","DependenceNonUniformity","10.461538461538462","7.444444444444445","129.43835616438355","83.11627906976744"
"original","gldm","DependenceNonUniformityNormalized","0.40236686390532544","0.20679012345679013","0.12665201190252795","0.4832341806381828"
"original","gldm","DependenceVariance","0.7514792899408285","3.28395061728395","7.46043788128875","0.5052731206057328"
"original","gldm","GrayLevelNonUniformity","12.23076923076923","13.666666666666666","252.46771037181995","7.930232558139535"
"original","gldm","GrayLevelVariance","0.31360946745562124","0.6388888888888888","1.7154767330088347","44.41302731206058"
"original","gldm","HighGrayLevelEmphasis","2.923076923076923","6.888888888888889","20.8454011741683","195.33139534883722"
"original","gldm","LargeDependenceEmphasis","6.076923076923077","13.666666666666666","24.639921722113503","2.686046511627907"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","12.153846153846153","89.55555555555556","387.20939334637967","474.68023255813955"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","4.600427350427351","2.6286188271604938","1.8224373648850472","0.07793209409450735"
"original","gldm","LowGrayLevelEmphasis","0.561965811965812","0.23972993827160494","0.0686118687700977","0.04309408449660198"
"original","gldm","SmallDependenceEmphasis","0.289198717948718","0.2763534580498866","0.23453083295871968","0.7145510335917312"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.1738141025641025","2.2669288548752835","6.867518649893374","144.59181201550385"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.11077991452991452","0.0790231324011086","0.015356823423517827","0.03589030220260299"
"original","glrlm","GrayLevelNonUniformity","11.654319526627217","12.285007149713032","212.33555979317407","7.749986233934487"
"original","glrlm","GrayLevelNonUniformityNormalized","0.4713754058564709","0.37244617913729944","0.23599857743190913","0.045896846137467584"
"original","glrlm","GrayLevelVariance","0.3151032620239721","0.6731341196214472","1.8331484632273012","44.64188675106285"
"original","glrlm","HighGrayLevelRunEmphasis","2.9757396449704143","6.917886035533095","21.485124554323228","195.79183537957323"
"original","glrlm","LongRunEmphasis","1.2364102564102564","1.3574239486004192","1.525425390592498","1.0573177928249256"
"original","glrlm","LongRunHighGrayLevelEmphasis","3.4890729783037466","9.355826526414761","30.032370703668555","205.60647973817348"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.7192011834319527","0.310982927339545","0.1062237388451503","0.04479038553147256"
"original","glrlm","LowGrayLevelRunEmphasis","0.5520216962524654","0.24450553218567925","0.06806204903831634","0.043480962882744716"
"original","glrlm","RunEntropy","1.3421426619296795","2.0249727539072606","2.919536305825998","4.664924602033921"
"original","glrlm","RunLengthNonUniformity","23.227692307692305","28.18714912538442","722.9865751258723","162.80320947469403"
"original","glrlm","RunLengthNonUniformityNormalized","0.9243384615384614","0.8463705132714365","0.7993683914626979","0.9634342976198698"
"original","glrlm","RunPercentage","0.9497041420118344","0.9145299145299144","0.8790456119223242","0.9816636851520573"
"original","glrlm","RunVariance","0.04295897435897436","0.12315555533009356","0.2064602234307665","0.01828285119006515"
"original","glrlm","ShortRunEmphasis","0.9465954415954416","0.9322341125649948","0.9119830736597877","0.9856705517937686"
"original","glrlm","ShortRunHighGrayLevelEmphasis","2.853104317335087","6.4849055424423065","20.03098676193375","193.33817428992313"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.5159248301555993","0.23077970191573133","0.06169213006589715","0.043153607220562745"
"original","glszm","GrayLevelNonUniformity","6.166666666666667","4.142857142857143","42.744360902255636","5.955882352941177"
"original","glszm","GrayLevelNonUniformityNormalized","0.5138888888888888","0.29591836734693877","0.16069308609870542","0.04379325259515571"
"original","glszm","GrayLevelVariance","0.3055555555555556","1.1071428571428572","3.2195290858725762","47.190257352941174"
"original","glszm","HighGrayLevelZoneEmphasis","3.6666666666666665","7.357142857142857","29.55263157894737","200.3308823529412"
"original","glszm","LargeAreaEmphasis","6.333333333333333","12.285714285714286","138.70676691729324","1.9705882352941178"
"original","glszm","LargeAreaHighGrayLevelEmphasis","13.5","86.85714285714286","1869.421052631579","366.5220588235294"
"original","glszm","LargeAreaLowGrayLevelEmphasis","4.6342592592592595","2.298988095238095","11.822460852202108","0.06893268654211487"
"original","glszm","LowGrayLevelZoneEmphasis","0.4259259259259259","0.28906746031746033","0.06468981427565997","0.048192192219744634"
"original","glszm","SizeZoneNonUniformity","5.0","4.571428571428571","101.3984962406015","91.6470588235294"
"original","glszm","SizeZoneNonUniformityNormalized","0.4166666666666667","0.32653061224489793","0.3811973542879756","0.6738754325259516"
"original","glszm","SmallAreaEmphasis","0.4074074074074074","0.5246609887341179","0.6406425260063964","0.8477328431372549"
"original","glszm","SmallAreaHighGrayLevelEmphasis","1.9490740740740742","4.6610888402980235","20.945080475543854","172.49479166666666"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.11458333333333333","0.1565933654472959","0.04194375622544237","0.04393538581763723"
"original","glszm","ZoneEntropy","2.1258145836939093","3.3248629576173525","4.776368427009493","5.219790419556315"
"original","glszm","ZonePercentage","0.46153846153846156","0.3888888888888889","0.2602739726027397","0.7906976744186046"
"original","glszm","ZoneVariance","1.6388888888888888","5.673469387755102","123.94499406410762","0.3711072664359861"
"original","ngtdm","Busyness","1.4757380952380954","0.6004720853858786","2.7361374379524093","0.15745904298912608"
"original","ngtdm","Coarseness","0.17618302382988335","0.12920868227653393","0.0060853575861858624","0.02749150729981783"
"original","ngtdm","Complexity","1.6888144078144078","6.678680305623266","51.93589879315504","1553.115025897658"
"original","ngtdm","Contrast","0.053062798476999656","0.04297851753870272","0.027781983836382338","0.596009431849988"
"original","ngtdm","Strength","0.5129130296007438","1.1928950645605296","0.4052786615561781","7.702288772709506"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","48.764705657958984","16.1096248626709","-10.652272510528565","-243.54581451416016"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","92.70600509643555","53.41688537597656","53.938550567626955","-52.454647827148435"
"log-sigma-1-0-mm-3D","firstorder","Energy","120827.49650189611","49280.57300543439","1379691.3648845744","4794625.682241628"
"log-sigma-1-0-mm-3D","firstorder","Entropy","1.3229959670593567","1.5100027572690498","2.2294797433407454","3.5944626228219376"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","16.672253608703613","24.069445610046387","32.795215249061584","116.98427772521973"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","2.855057608222907","2.104145035062187","4.975945609262307","2.5105712484850677"
"log-sigma-1-0-mm-3D","firstorder","Maximum","101.62812042236328","64.198486328125","134.6257781982422","17.00438690185547"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","12.1573384527624","12.878244664933945","21.294005200782546","63.58000498681278"
"log-sigma-1-0-mm-3D","firstorder","Mean","66.27803905193622","33.71291367212931","22.96201734673487","-147.93744484491125"
"log-sigma-1-0-mm-3D","firstorder","Median","64.39155578613281","33.78528022766113","23.91141414642334","-143.9120635986328"
"log-sigma-1-0-mm-3D","firstorder","Minimum","36.941627502441406","4.739767074584961","-105.89968872070312","-377.1626281738281"
"log-sigma-1-0-mm-3D","firstorder","Range","64.68649291992188","59.45871925354004","240.5254669189453","394.1670150756836"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","7.346206569671631","9.610913753509521","13.632039278505031","45.873472985924316"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","68.17045843999497","36.998713568264925","36.74223116207949","166.96026686223024"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.6122510590846821","0.17064559425671916","-0.3822485703654051","-0.24294851341969514"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","120827.49650189611","49280.57300543439","1379691.3648845744","4794625.682241628"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.5177514792899407","0.3657407407407407","0.26746221100562567","0.09180638182801514"
"log-sigma-1-0-mm-3D","firstorder","Variance","254.43294334909805","232.34425744206712","822.7373101359325","5990.243123465981"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","4.703296703296703","3.201007326007326","43.085105723575936","102.42804847062817"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","1.8096159834725802","1.679167328590199","51.8223384595403","1267.1609002390526"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","0.20906946417150538","-0.23540746035899085","0.16628357640410593","-12.536890539424958"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","0.6765000872143729","0.7193565759637188","3.4404696059000868","21.928205701060513"
"log-sigma-1-0-mm-3D","glcm","Contrast","0.5311355311355311","0.6653846153846152","1.6779738705737435","14.34518470363858"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.095321451941985","-0.02060843766165364","0.3430247507344641","0.20229850228253257"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.47985347985347987","0.5805860805860806","0.8737810554148641","3.0201855162580364"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","0.7202055297781522","0.8974108833824921","1.7011415135440662","2.867373649706878"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.2271716378859236","0.2691402843188557","0.8958785686885312","4.927359292830946"
"log-sigma-1-0-mm-3D","glcm","Id","0.7686202686202684","0.7238400488400488","0.6589692862080319","0.36745331307803253"
"log-sigma-1-0-mm-3D","glcm","Idm","0.765201465201465","0.7181868131868131","0.6345097937664962","0.27447399221306085"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9696617108381814","0.9373753169907015","0.9871725519246777","0.9562736012271527"
"log-sigma-1-0-mm-3D","glcm","Idn","0.9057387057387059","0.8590934065934067","0.9317900322347796","0.859522111554473"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.3238493491370269","-0.3853579904532372","-0.11322942208284911","-0.314236923997557"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.5433446605955785","0.6976384897578375","0.6048220154487793","0.9364571151736729"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.434981684981685","0.5063873626373626","0.4682836695086686","0.25118544990609354"
"log-sigma-1-0-mm-3D","glcm","JointAverage","2.1446886446886446","1.772069597069597","6.52991824896095","10.023071096881383"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.4586167800453515","0.304786488313274","0.09205801263410993","0.01998099409409399"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","1.462690866334444","2.0197566449024063","4.104335587757502","5.881119655431683"
"log-sigma-1-0-mm-3D","glcm","MCC","0.48446560497799146","0.6498879061190366","0.5325257740276427","0.6921375891038188"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.5586080586080586","0.4297619047619048","0.1720394923586264","0.047855172446335976"
"log-sigma-1-0-mm-3D","glcm","SumAverage","4.289377289377289","3.544139194139194","13.0598364979219","20.046142193762766"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","0.957196360839939","1.35493258985118","2.8608534730909554","3.9238903686866378"
"log-sigma-1-0-mm-3D","glcm","SumSquares","0.301908904587476","0.3461852978370835","1.2796108691184573","9.068347601174775"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","3.2916246995606775","3.687033946296359","5.310729868021973","5.143911270833636"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","5.230769230769231","6.555555555555555","112.23874755381604","49.96511627906977"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.20118343195266272","0.18209876543209877","0.10982264926987871","0.29049486208761494"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","2.562130177514793","5.138888888888888","8.505976156647684","1.1910492157923203"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","13.461538461538462","13.166666666666666","273.34637964774953","15.790697674418604"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","0.4097633136094675","0.5277777777777778","1.3847536199692863","9.630982963764197"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","4.884615384615385","3.888888888888889","42.47260273972603","120.98255813953489"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","10.23076923076923","17.38888888888889","30.67514677103718","5.523255813953488"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","44.5","60.611111111111114","1388.6585127201565","601.9244186046511"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","2.5408653846153846","7.169753086419752","0.7190879549884631","0.07346474175372561"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.3079594017094017","0.4938271604938272","0.029161123253377216","0.01833082440436866"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.3675961538461538","0.2727955019456342","0.18728993140386324","0.47798772609819123"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.8955982905982904","1.4162514522269813","6.724418094027024","64.80298934108527"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.16261959876543214","0.11038830449875424","0.008821295549120076","0.011252044304542042"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","12.132217258772442","11.656865983478886","225.3887314141628","15.008970839474017"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.49903319528394685","0.35781321868930793","0.2566335713726285","0.09104750101236568"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","0.4355721639661858","0.5548769024375986","1.4898936243954828","9.777993202895706"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","4.922313071543841","3.9521570275602524","42.02282058700128","121.64247412909332"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.241359075706902","1.3663750228266358","1.6637785036965131","1.136492764764993"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","5.981980143602219","5.169338099176809","72.00128415714389","136.2002405911972"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.3710820620989935","0.6699658938234206","0.04575391601807451","0.02031828977442616"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.3133598145397895","0.4970616139634957","0.030123482525467336","0.01857744035284748"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","1.6485288591202039","1.9227227661139634","2.9245898180207854","3.7983220164489473"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","21.307100435796084","27.10069285553157","680.0974835092015","151.8695993972603"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8724751899338941","0.819854183963979","0.7677261081333181","0.9190106215389308"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9319526627218936","0.9038461538461537","0.8573686587385217","0.9584078711985689"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.07282152772853924","0.10129085673595924","0.2598279813145447","0.04315295111785074"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9435452349582787","0.9155287514158481","0.8944132971417982","0.9669771003860197"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","4.672936319069262","3.665668027462382","37.289870481860895","118.14963225993604"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.2999005036212395","0.4582871109500814","0.027592586965360492","0.018150548562283354"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","4.166666666666667","4.714285714285714","38.5607476635514","8.56"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.3472222222222222","0.336734693877551","0.18019040964276356","0.0856"
