"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Calcium","Segmentation_segment_Fibrous"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","7.615384615384615","31.37410071942446","14.29896907216495","56.67567567567568"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.1952662721893491","0.22571295481600331","0.07370602614518015","0.19147187728268808"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","2.0604865220249833","1.6585062884943842","15.725183335104687","2.285427319211103"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","25.05128205128205","31.47482014388489","206.70618556701032","47.939189189189186"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","16.153846153846153","13.81294964028777","5.051546391752577","29.027027027027028"
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","352.64102564102564","473.1654676258993","1047.3092783505156","1522.293918918919"
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","0.9236877144020001","0.4482519596567644","0.04034837025934454","0.5947512162345766"
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.07929022036164893","0.047951292027602406","0.013433021094042175","0.02908003594827188"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","12.435897435897436","41.69064748201439","85.25773195876289","99.11486486486487"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.31886916502301116","0.2999327156979452","0.4394728451482623","0.33484751643535426"
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","0.5791864806820163","0.5265732230974361","0.6879256898269587","0.5983647169445466"
"log-sigma-1-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","15.203028119367405","16.24980122157787","143.5790034364261","27.841095601205165"
"log-sigma-1-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.03999230894651901","0.030201235330649452","0.01092373388867091","0.01955329855209796"
"log-sigma-1-0-mm-3D","glszm","ZoneEntropy","4.240405103422153","4.4257051610459035","5.312668143155692","4.679302137286673"
"log-sigma-1-0-mm-3D","glszm","ZonePercentage","0.375","0.3994252873563218","0.5672514619883041","0.34660421545667447"
"log-sigma-1-0-mm-3D","glszm","ZoneVariance","9.042735042735043","7.544951089488121","1.9437772345626527","20.703022279035793"
"log-sigma-1-0-mm-3D","ngtdm","Busyness","0.3317199116723337","0.9244751352620736","0.24548662710426225","1.1722979927820147"
"log-sigma-1-0-mm-3D","ngtdm","Coarseness","0.09040297226488817","0.020151488786032054","0.01725734868028519","0.008472711301127244"
"log-sigma-1-0-mm-3D","ngtdm","Complexity","9.789200991612095","17.468902972187106","391.42199824147343","37.65565682565693"
"log-sigma-1-0-mm-3D","ngtdm","Contrast","0.031919506341865085","0.026192216831896042","0.2102603248238773","0.01949819807483426"
"log-sigma-1-0-mm-3D","ngtdm","Strength","1.6213867078751767","0.5728187446527586","2.2740432784081466","0.46903984581646"
"log-sigma-3-0-mm-3D","firstorder","10Percentile","-19.3405216217041","-39.413552856445314","-199.57012023925782","-77.19555130004882"
"log-sigma-3-0-mm-3D","firstorder","90Percentile","45.37324829101563","45.666706085205085","-41.138161849975575","9.145731639862062"
"log-sigma-3-0-mm-3D","firstorder","Energy","88309.28964271373","370918.6771798532","5070109.553103103","2289847.715172734"
"log-sigma-3-0-mm-3D","firstorder","Entropy","2.0046114435772666","2.4285926456218716","3.1386250060204426","2.570294721810376"
"log-sigma-3-0-mm-3D","firstorder","InterquartileRange","30.406946182250977","42.97561454772949","76.13669109344482","45.15581226348877"
"log-sigma-3-0-mm-3D","firstorder","Kurtosis","3.0470822620476987","2.7631052310159743","3.0901094313532247","3.8054990193009433"
"log-sigma-3-0-mm-3D","firstorder","Maximum","87.3801498413086","100.15816497802734","13.845998764038086","105.24359130859375"
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","19.523584803709618","26.429956012049978","46.840426298145196","27.9242718563088"
"log-sigma-3-0-mm-3D","firstorder","Mean","15.37415189238695","-2.1591034812488776","-106.6455857209992","-37.32457936647625"
"log-sigma-3-0-mm-3D","firstorder","Median","15.631745338439941","-6.992700576782227","-94.34913635253906","-41.931800842285156"
"log-sigma-3-0-mm-3D","firstorder","Minimum","-45.04222106933594","-74.70752716064453","-271.6284484863281","-163.55508422851562"
"log-sigma-3-0-mm-3D","firstorder","Range","132.42237091064453","174.86569213867188","285.4744472503662","268.7986755371094"
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","13.24042871230986","18.676515743886824","31.832164265086497","18.82754990496036"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","29.139797271533883","32.64748486113745","121.75747095853954","51.78146878536709"
"log-sigma-3-0-mm-3D","firstorder","Skewness","-0.009961784962745933","0.3750909286642124","-0.6956185529315434","0.29319549229394226"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","88309.28964271373","370918.6771798532","5070109.553103103","2289847.715172734"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.2932692307692307","0.21135552913198574","0.13475941315276493","0.20519500463447946"
"log-sigma-3-0-mm-3D","firstorder","Variance","612.7632386159084","1061.1965399154578","3451.600780444612","1288.196284685562"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","11.01981216889939","14.652351628360524","52.693172938671026","38.291606191073285"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","13.732146029654006","72.93444298347305","1208.6037843384174","127.58549125949733"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","-1.1840472031965352","3.740632421192922","-66.75501647171025","4.581447215339131"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","2.1902884850858206","5.28457960509901","19.87441746737979","5.8561086074264175"
"log-sigma-3-0-mm-3D","glcm","Contrast","1.3147647653225742","1.677477690642765","2.779536711653129","1.857500886196598"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.30482399498082785","0.5087037974514897","0.7541250461249808","0.5140341764587618"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.8460716936883266","0.9938194279824403","1.335570464692308","1.0193708589907722"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","1.1942309699587441","1.5523908524102343","1.8622635571592623","1.713951776962979"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.4038996398345355","0.5954943620172352","0.8767310200118892","0.7716150359697015"
"log-sigma-3-0-mm-3D","glcm","Id","0.6454642804794933","0.6031157994297096","0.53374394087575","0.6093342719524075"
"log-sigma-3-0-mm-3D","glcm","Idm","0.6238334603192615","0.5714561122748123","0.4742796015815927","0.5730146440129177"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9670935749282605","0.9755120030313094","0.9815124977542115","0.9875691564577492"
"log-sigma-3-0-mm-3D","glcm","Idn","0.8870442588658322","0.8968344273562183","0.9048337090400367","0.9260007355405171"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.33759205543794063","-0.25337750116734337","-0.30600945121492595","-0.17685217926872146"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.782976605185413","0.823692578795505","0.9167844996617711","0.7389070206629917"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.5267772218203252","0.5270617904037934","0.4252766004319391","0.47338236979019255"
"log-sigma-3-0-mm-3D","glcm","JointAverage","3.281008460775195","3.6999980425433696","6.956332738847285","6.106243036044936"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.15912731249818804","0.06970969021514935","0.03443276030383931","0.05997941695227297"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","2.929234612842568","4.1500777102999065","5.268026766046445","4.49955654483713"
"log-sigma-3-0-mm-3D","glcm","MCC","0.706679785117523","0.6980155363950327","0.8521136825907937","0.8058520332195525"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.2513045608887393","0.1316280172494003","0.07548862473607397","0.11630941585189143"
"log-sigma-3-0-mm-3D","glcm","SumAverage","6.562016921550389","7.399996085086739","13.91266547769457","12.212486072089872"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","2.089601561537004","3.018122905719233","3.877741047227786","3.205664714730308"
"log-sigma-3-0-mm-3D","glcm","SumSquares","0.8762633126020989","1.740514323935444","5.663488544758229","1.9284023734057543"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","4.06988052659317","4.57381312060975","5.64337699281981","5.073635875112466"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","21.057692307692307","86.78735632183908","55.36257309941521","154.39344262295083"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.20247781065088757","0.24938895494781346","0.16187886871174037","0.1807885744999424"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","2.0676775147928996","2.0975029726516055","3.1066652987243937","2.920813474543271"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","30.5","73.55172413793103","46.08771929824562","175.23653395784544"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","0.9674556213017751","1.8071987713040034","5.5737149892274545","2.1717348858382377"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","10.673076923076923","13.520114942528735","57.8187134502924","38.41100702576112"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","10.5","8.96551724137931","16.380116959064328","13.48711943793911"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","119.84615384615384","142.73850574712642","915.1052631578947","519.1604215456674"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.2876549145299143","1.073151491679047","1.0375099002005281","0.42281791480609177"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.16952457264957266","0.16289127456538172","0.051638884531073986","0.036788529379529075"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.2912512537066108","0.33148036154116817","0.19234884591696763","0.24566861038324905"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","3.058943670416885","4.136522434644356","11.858763244549497","9.105688584149858"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.0633091691983061","0.059353296630287385","0.006052108195425251","0.011348814275786337"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","27.890132620551874","69.1986385399733","40.988800221447406","158.04473435394823"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.28888884288111144","0.21199155688783541","0.133252502685223","0.20251487576473629"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","0.9967062074588865","1.8115950860080778","5.550755692045499","2.2217789900231466"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","10.642101547913786","13.399004321757449","58.0072502376843","38.3461438258165"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.3217583071185748","1.2954791327884883","1.4415686560633165","1.4061839645182692"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","14.210126348001314","17.759098241507836","82.93124676328688","53.84271790959666"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.21450740120945883","0.20298547414835644","0.07688151119698944","0.05034634505853067"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.17291753653192554","0.16516496031409103","0.05026440578994165","0.03731685640497083"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","2.3371689122176096","2.710072990808708","3.5906146079193344","2.994911248927981"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","85.9687521958872","297.29661520856615","257.6301696811345","680.5358969061477"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8780219226572716","0.8990083777465573","0.8292003879302376","0.860466038500902"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.9267751479289941","0.9376657824933686","0.8983355825461088","0.9134390199963971"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.10159714738725509","0.11137381729228475","0.1638716158552294","0.1554633701587273"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.9383283873639822","0.9509531896652219","0.924212579369476","0.9349823006302734"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","9.970846777006322","12.65941071347232","53.763643465257324","35.75130271381736"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.16438237272611123","0.15822039673725186","0.045364879796225936","0.035243779784366644"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","9.829268292682928","33.851612903225806","10.886363636363637","45.98540145985402"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.23973825104104698","0.21839750260145682","0.12370867768595041","0.16782993233523363"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","1.3658536585365852","1.881789802289282","5.201317148760331","3.076895412648516"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","10.365853658536585","12.496774193548386","60.60227272727273","38.07664233576642"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","12.634146341463415","10.619354838709677","32.90909090909091","25.635036496350367"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","149.7560975609756","161.43870967741935","1826.7272727272727","964.8649635036496"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","1.538252032520325","1.264158044400556","1.6942560616696662","0.8017602927151325"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.2138008130081301","0.1805684386657889","0.0374545886021437","0.0448923685761597"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","12.317073170731707","51.30967741935484","17.15909090909091","72.99270072992701"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.3004164187983343","0.3310301768990635","0.1949896694214876","0.2663967179924343"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.5436809357889497","0.5501975700152615","0.4379533503698911","0.5149275496944846"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","5.73827899452464","6.759033834383603","28.003774314106398","19.007697331276507"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.12655820509097948","0.09820057795044039","0.01038572984161404","0.026094075275900425"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","4.025132724542694","4.2181091639675845","5.271891920182533","5.144081971391625"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.3942307692307692","0.4454022988505747","0.2573099415204678","0.32084309133489464"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","6.199881023200476","5.578605619146722","17.80526859504132","15.920667057381854"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","0.7677478392169113","1.7787965785017812","0.44115541917174317","1.1519421776121044"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.06982533155333898","0.022617096501679652","0.025371023420279467","0.00978998831831135"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","7.508496484809855","17.963696826112717","49.28870369916924","41.140029190233896"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.034208793343408726","0.04098001894679557","0.0743651171348607","0.02138621460437949"
"log-sigma-3-0-mm-3D","ngtdm","Strength","0.8771542898653673","0.5951182441246362","1.4360936200694032","0.6191440742249272"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-83.6208282470703","-86.22544403076172","-151.71590270996094","-97.54540328979492"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","40.4155933380127","12.173776054382325","-25.44593238830564","-4.94672412872314"
"log-sigma-5-0-mm-3D","firstorder","Energy","275351.8146592943","1114384.4378785735","3342584.0656549064","3823553.527056689"
"log-sigma-5-0-mm-3D","firstorder","Entropy","2.8030090101430614","2.588758708723845","2.8557840453683836","2.610187665096974"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","69.04817795753479","47.191123485565186","55.893964767456055","51.21715497970581"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","2.3035286407983797","3.4913240617552543","3.0468326217603248","3.4800163852405417"
"log-sigma-5-0-mm-3D","firstorder","Maximum","75.8742904663086","86.42464447021484","31.809524536132812","85.64264678955078"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","36.86326417106496","29.91061646049806","36.01837248888776","30.600381431384154"
"log-sigma-5-0-mm-3D","firstorder","Mean","-25.19596312366999","-42.1601727097884","-87.29355528480129","-54.89820022019067"
"log-sigma-5-0-mm-3D","firstorder","Median","-30.00149440765381","-48.30099868774414","-86.36656951904297","-61.39714813232422"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-101.60346221923828","-115.84720611572266","-194.9910125732422","-164.29905700683594"
"log-sigma-5-0-mm-3D","firstorder","Range","177.47775268554688","202.2718505859375","226.800537109375","249.94170379638672"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","26.439121645593275","20.45865498212398","23.376326993571844","21.419888172998835"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","51.45496674270828","56.588462886307326","98.86170956884165","66.912098714649"
"log-sigma-5-0-mm-3D","firstorder","Skewness","0.34775931581185404","0.7234892505025783","0.13587499660786892","0.6397397152143054"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","275351.8146592943","1114384.4378785735","3342584.0656549064","3823553.527056689"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.1573594674556213","0.19786299379046113","0.1678294175985773","0.19604944907282984"
"log-sigma-5-0-mm-3D","firstorder","Variance","2012.7770447638768","1424.773968915795","2153.472824613339","1463.4165669827898"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","22.925959900478155","15.86015219687513","25.300757179496788","28.81379436611472"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","138.77909478720218","218.1503816695093","503.55458756866784","238.87702636163402"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","6.294938471367809","12.746287775117347","15.353521114261547","14.806073199798865"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","7.807257654073197","7.656045850197675","12.296000894361779","8.029053986003065"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.7791546266444845","0.8486925434873982","0.979158873007261","0.7020056715804184"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.7971148955745156","0.7802334792090574","0.8469960058676986","0.8346875395063627"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.6184134070797357","0.6704820140649013","0.7161320835985566","0.5767155120246931"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","1.0835264025572686","1.2229264906752724","1.3540280720505804","1.2189565225895775"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.30814381566493554","0.35779747396575057","0.42670648747437184","0.35128261128945637"
"log-sigma-5-0-mm-3D","glcm","Id","0.7175834997209237","0.694460747871299","0.6844072616431709","0.7316986537474826"
"log-sigma-5-0-mm-3D","glcm","Idm","0.706867418416607","0.6825800459097989","0.6682366371415921","0.7241712599432261"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9906364855168733","0.9898035002840898","0.9904725912833753","0.9943023430315976"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9396199431062513","0.9345718943155326","0.9368706266584629","0.9527344469969319"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.6063305163543945","-0.39966822497495696","-0.42621884865639015","-0.3871990151220364"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.9585041485598739","0.9147864530625079","0.9467194564927102","0.9191745111811507"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.47776483996058033","0.5145478008202163","0.49887053812688037","0.47488096657498563"
"log-sigma-5-0-mm-3D","glcm","JointAverage","4.508604457577581","3.753582190471095","4.739726653933468","5.1937571928212645"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.13639360096062136","0.08398125480477468","0.06839936693923178","0.08163265679158727"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","3.162339965437548","3.943842866973194","4.371793165997141","4.079161907443553"
"log-sigma-5-0-mm-3D","glcm","MCC","0.9403773829432468","0.8899896625381765","0.9750927716995036","0.9491306447759658"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.23471516651029833","0.16856172511541712","0.1577263828217182","0.15897539477128658"
"log-sigma-5-0-mm-3D","glcm","SumAverage","9.017208915155162","7.50716438094219","9.479453307866937","10.38751438564253"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","2.5989141795680766","3.211117377732919","3.5590611696230092","3.3737267833318665"
"log-sigma-5-0-mm-3D","glcm","SumSquares","2.1466030701794208","2.126184598421268","3.31878994184226","2.182764914395871"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","4.615017902829079","4.80020958798167","5.713351935333966","5.388353485611484"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","24.365384615384617","81.54022988505747","41.292397660818715","131.50585480093676"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.23428254437869822","0.2343110054168318","0.12073800485619507","0.15398812037580417"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","2.128698224852071","2.236292773153653","9.59895352416128","4.0644220063730945"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","16.365384615384617","68.85632183908046","57.39766081871345","167.4262295081967"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","3.229289940828402","2.365239793896156","3.5087719298245617","2.3956638823226144"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","23.134615384615383","16.75287356321839","28.50877192982456","30.63231850117096"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","13.846153846153847","12.373563218390805","40.333333333333336","21.953161592505854"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","333.8076923076923","185.66091954022988","1281.923976608187","620.2927400468384"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.0931490536029227","1.4806033672781587","2.8894406978461737","1.0385794963469577"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.09212384864914626","0.1310901109858588","0.08772492435895736","0.047196632652049354"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.20290990755276467","0.20090485068548491","0.09588746854039105","0.1281241716309488"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","4.813524332810046","3.5853581406221493","3.299296169520359","4.369080961678851"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.025751299585004942","0.02631563439844861","0.00560248670598539","0.006370170111398699"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","14.826048240734135","62.497995869606356","46.241684679782615","145.0468582285626"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.15719640201547708","0.19569199594408865","0.1637987553727094","0.19349250693806347"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","3.229523513040484","2.391588661022909","3.5267889318899486","2.4433822055207335"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","23.083692865785963","16.888441403601686","28.298422477584836","30.921525972040204"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","1.392274936784992","1.400726152088311","1.9536646882118742","1.612143653118832"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","32.38527856708295","22.93615297187838","55.07285926678459","48.19046542420278"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.12582819298798623","0.18050387126277573","0.17347865951579727","0.07610176112375822"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.09343129747339952","0.13196536577226795","0.08783568250033796","0.047204392782088725"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","3.123417381276329","2.964779536946481","3.5551339715969013","3.1842048472306557"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","81.02774183404212","280.0631526034897","208.75369460570724","610.5494823054515"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.84405109405461","0.8628767795403733","0.7194784988489171","0.8019513645348929"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.9068047337278107","0.9160035366931918","0.8252361673414306","0.8757881462799497"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.10637681485638076","0.11461349767238938","0.33152282695343305","0.21718845343360443"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.9170703519903793","0.9243011116469002","0.858088472373981","0.9010475211089761"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","21.16183604958748","15.672506381552996","23.9347054839255","28.007019258215998"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.08672548404663219","0.12244037444006158","0.07634530022710297","0.04252966266424155"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","5.176470588235294","20.20689655172414","6.916666666666667","27.101910828025478"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.1522491349480969","0.17419738406658739","0.1440972222222222","0.17262363584729604"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","3.6583044982698967","2.6791765755053505","3.780815972222222","2.8645381151365172"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","23.38235294117647","18.336206896551722","35.1875","34.78343949044586"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","15.588235294117647","15.793103448275861","128.875","88.9171974522293"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","353.6470588235294","218.44827586206895","3545.4583333333335","2378.267515923567"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","1.2328732789412062","1.9263696679981062","9.014901026575753","4.143754893933206"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.11134887751396855","0.13732828396364932","0.06761512726232469","0.048651947742925764"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","7.882352941176471","31.46551724137931","6.125","23.229299363057326"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.23183391003460208","0.27125445897740785","0.12760416666666666","0.1479573207838046"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.4105090014309471","0.3397456839423615","0.3163537827877308","0.30004402233360444"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","10.12839729086901","6.387152581892703","13.934315912651682","11.197513558797635"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.060923207341779584","0.04076215632575826","0.009867203884653447","0.016506009179600396"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","4.49144335576532","4.788926172485209","5.027569011092739","5.461014235459516"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.3269230769230769","0.3333333333333333","0.14035087719298245","0.18384074941451992"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","6.231833910034602","6.793103448275861","78.10937499999999","59.32914114162847"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","0.22387809899110314","0.9139192379436281","0.5417582317294621","0.9772842753785576"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.16152243274675035","0.03572022780761763","0.03938594348343262","0.01615608155451624"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","12.188499885533519","15.034135989195368","18.36144504775656","20.22864904803903"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.035818301438293426","0.02857369035791675","0.03759956002316381","0.016834808179042843"
"log-sigma-5-0-mm-3D","ngtdm","Strength","4.415074300118391","1.2474214966608606","1.4563385633177706","0.8575917881894872"
