Image type,Feature Class,Feature Name,Segmentation_segment_IPH,Segmentation_segment_IPH_lipid,Segmentation_segment_Calcium,Segmentation_segment_Fibrous
log-sigma-3-0-mm-3D,firstorder,Range,73.55335426,157.9658203,112.5001297,164.9875488
log-sigma-3-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,13.69885745,14.82920174,19.74075074,17.21894406
log-sigma-3-0-mm-3D,firstorder,RootMeanSquared,24.46218871,28.42479894,31.21085178,30.8035846
log-sigma-3-0-mm-3D,firstorder,Skewness,8.12E-05,-0.368250784,-0.132523643,0.279938068
log-sigma-3-0-mm-3D,firstorder,TotalEnergy,25132.74442,1295982.589,31171.7526,793247.6493
log-sigma-3-0-mm-3D,firstorder,Uniformity,0.346938776,0.259091983,0.208984375,0.231321971
log-sigma-3-0-mm-3D,firstorder,Variance,389.0244277,671.5361007,950.7511062,875.9881363
log-sigma-3-0-mm-3D,glcm,Autocorrelation,4.628458498,18.61358222,10.4279304,16.89019098
log-sigma-3-0-mm-3D,glcm,ClusterProminence,1.463216883,37.76958503,45.62629044,51.5148343
log-sigma-3-0-mm-3D,glcm,ClusterShade,0.052416364,-3.321956311,0.781341517,2.902960304
log-sigma-3-0-mm-3D,glcm,ClusterTendency,0.667128516,3.394892739,4.583891505,4.012882246
log-sigma-3-0-mm-3D,glcm,Contrast,0.37911726,0.485610842,0.521886447,0.641182136
log-sigma-3-0-mm-3D,glcm,Correlation,0.209824101,0.746376847,0.779693934,0.720625269
log-sigma-3-0-mm-3D,glcm,DifferenceAverage,0.37911726,0.44118634,0.491117216,0.533226778
log-sigma-3-0-mm-3D,glcm,DifferenceEntropy,0.377800238,1.079645698,0.829298612,1.188918477
log-sigma-3-0-mm-3D,glcm,DifferenceVariance,0.089919755,0.282780004,0.203195862,0.33578435
log-sigma-3-0-mm-3D,glcm,Id,0.81044137,0.786810914,0.759569597,0.750902529
log-sigma-3-0-mm-3D,glcm,Idm,0.81044137,0.78384928,0.757518315,0.744182147
log-sigma-3-0-mm-3D,glcm,Idmn,0.962088274,0.990388367,0.986019701,0.990295607
log-sigma-3-0-mm-3D,glcm,Idn,0.905220685,0.945468714,0.930389848,0.941940529
log-sigma-3-0-mm-3D,glcm,Imc1,-0.647046707,-0.317498532,-0.702745695,-0.289515288
log-sigma-3-0-mm-3D,glcm,Imc2,0.740635247,0.834240706,0.968517117,0.821770318
log-sigma-3-0-mm-3D,glcm,InverseVariance,0.37911726,0.4023149,0.464194139,0.443267462
log-sigma-3-0-mm-3D,glcm,JointAverage,2.079874835,4.228679493,3.043589744,4.005439581
log-sigma-3-0-mm-3D,glcm,JointEnergy,0.479604051,0.139488228,0.180656206,0.112026144
log-sigma-3-0-mm-3D,glcm,JointEntropy,1.204364008,3.3283827,2.702725737,3.639387041
log-sigma-3-0-mm-3D,glcm,MCC,0.751515152,0.770825523,1,0.775421192
log-sigma-3-0-mm-3D,glcm,MaximumProbability,0.535408432,0.257116072,0.276968864,0.227077954
log-sigma-3-0-mm-3D,glcm,SumAverage,4.159749671,8.457358985,6.087179487,8.010879162
log-sigma-3-0-mm-3D,glcm,SumEntropy,0.825246748,2.80209887,2.226993136,2.962529918
log-sigma-3-0-mm-3D,glcm,SumSquares,0.261561444,0.970125895,1.276444488,1.163516096
log-sigma-3-0-mm-3D,gldm,DependenceEntropy,3.118508949,5.962418744,3.616729297,5.6534832
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformity,14.9047619,99.90274314,4.25,88.64354067
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.354875283,0.062283506,0.1328125,0.106032943
log-sigma-3-0-mm-3D,gldm,DependenceVariance,1.562358277,24.5278372,6.25,10.52176003
log-sigma-3-0-mm-3D,gldm,GrayLevelNonUniformity,14.57142857,415.5835411,6.6875,193.3851675
log-sigma-3-0-mm-3D,gldm,GrayLevelVariance,0.598639456,1.189558445,1.796875,1.487568966
log-sigma-3-0-mm-3D,gldm,HighGrayLevelEmphasis,5.19047619,16.99563591,13.1875,18.69617225
log-sigma-3-0-mm-3D,gldm,LargeDependenceEmphasis,9.19047619,101.4289277,36.5,43.48803828
log-sigma-3-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,51,2144.288653,473.5625,733.8086124
log-sigma-3-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,2.600529101,6.002919476,4.37625,3.312039467
log-sigma-3-0-mm-3D,gldm,LowGrayLevelEmphasis,0.375661376,0.095961729,0.191197917,0.080439027
log-sigma-3-0-mm-3D,gldm,SmallDependenceEmphasis,0.215284392,0.054273926,0.069539399,0.089881907
log-sigma-3-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,0.896818783,0.730130105,1.324795564,1.875797017
log-sigma-3-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.111912845,0.008986405,0.014818915,0.008626435
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformity,13.42485366,284.9973272,5.213801292,152.2971402
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.344984279,0.253341825,0.196964361,0.222630873
log-sigma-3-0-mm-3D,glrlm,GrayLevelVariance,0.607246775,1.242609014,1.957662219,1.572596413
log-sigma-3-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,5.15626009,15.90048203,13.3787238,18.99327432
log-sigma-3-0-mm-3D,glrlm,LongRunEmphasis,1.383413604,3.054843171,1.755066261,1.915345402
log-sigma-3-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,7.139786105,56.70836534,22.66345026,34.68774863
log-sigma-3-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.520903583,0.246248547,0.31299044,0.152084839
log-sigma-3-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.381991059,0.107010223,0.201270326,0.081136086
log-sigma-3-0-mm-3D,glrlm,RunEntropy,1.781873153,3.338951739,2.893013159,3.132762535
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformity,35.73954915,659.823481,19.56534519,497.970436
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.903974165,0.573524224,0.721949312,0.716141287
log-sigma-3-0-mm-3D,glrlm,RunPercentage,0.926587302,0.701179743,0.826923077,0.817629739
log-sigma-3-0-mm-3D,glrlm,RunVariance,0.06331904,0.834011634,0.172486882,0.339900334
log-sigma-3-0-mm-3D,glrlm,ShortRunEmphasis,0.919716484,0.770527167,0.831176455,0.858613875
log-sigma-3-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,4.689175985,11.61000915,11.26551939,16.46974637
log-sigma-3-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.359525936,0.089115358,0.175803498,0.070181428
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformity,5.133333333,15.65,1,15.09876543
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.342222222,0.195625,0.166666667,0.186404512
log-sigma-3-0-mm-3D,glszm,GrayLevelVariance,0.595555556,2.224375,2.916666667,2.564548087
log-sigma-3-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,4.333333333,12.95,15.16666667,23.54320988
log-sigma-3-0-mm-3D,glszm,LargeAreaEmphasis,10.26666667,5902.725,35.66666667,971.7037037
log-sigma-3-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,59.86666667,106549.0125,456.3333333,14297.1358
log-sigma-3-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,3.2,384.0270359,5.074259259,76.62337393
log-sigma-3-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.462962963,0.201930343,0.248564815,0.095915655
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformity,5.4,14.85,1,12.48148148
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.36,0.185625,0.166666667,0.154092364
log-sigma-3-0-mm-3D,glszm,SmallAreaEmphasis,0.28287037,0.424566601,0.080299509,0.358017086
log-sigma-3-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,0.753240741,5.33078841,1.854732615,7.604651045
log-sigma-3-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.195113169,0.089629562,0.021732096,0.043788974
log-sigma-3-0-mm-3D,glszm,ZoneEntropy,2.732914564,4.927890051,2.584962501,5.176407645
log-sigma-3-0-mm-3D,glszm,ZonePercentage,0.357142857,0.049875312,0.1875,0.096889952
log-sigma-3-0-mm-3D,glszm,ZoneVariance,2.426666667,5500.7225,7.222222222,865.1809175
log-sigma-3-0-mm-3D,ngtdm,Busyness,0.510526316,4.402416169,0.138987603,2.093477892
log-sigma-3-0-mm-3D,ngtdm,Coarseness,0.541237113,0.007600663,0.523264457,0.014280342
log-sigma-3-0-mm-3D,ngtdm,Complexity,0.33009768,6.764085573,4.280607105,10.37201611
log-sigma-3-0-mm-3D,ngtdm,Contrast,0.028981751,0.019299101,0.043999507,0.020745203
log-sigma-3-0-mm-3D,ngtdm,Strength,1.264637002,0.132963661,4.82830484,0.336293097
log-sigma-5-0-mm-3D,firstorder,10Percentile,-21.03986721,-50.16747208,16.69265251,-82.85673523
log-sigma-5-0-mm-3D,firstorder,90Percentile,21.75102406,19.86232452,107.2303848,14.30924082
log-sigma-5-0-mm-3D,firstorder,Energy,13795.89657,1967122.914,133241.1594,1966854.212
log-sigma-5-0-mm-3D,firstorder,Entropy,1.549211125,2.272486561,2.240507421,2.496553295
log-sigma-5-0-mm-3D,firstorder,InterquartileRange,27.39235067,35.77935982,61.41404533,39.07620156
log-sigma-5-0-mm-3D,firstorder,Kurtosis,2.359897111,5.506035964,1.589793766,3.92872452
log-sigma-5-0-mm-3D,firstorder,Maximum,36.60536575,61.5569725,115.4215698,46.61687088
log-sigma-5-0-mm-3D,firstorder,MeanAbsoluteDeviation,15.12925833,23.20077783,31.80004727,28.04686728
log-sigma-5-0-mm-3D,firstorder,Mean,-0.99883748,-15.02893816,54.29851356,-30.81111162
log-sigma-5-0-mm-3D,firstorder,Median,-2.769713521,-10.66539431,43.48243523,-26.83088207
log-sigma-5-0-mm-3D,firstorder,Minimum,-33.51764679,-153.8225861,12.19309044,-156.0680542
log-sigma-5-0-mm-3D,firstorder,Range,70.12301254,215.3795586,103.2284794,202.6849251
log-sigma-5-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,10.5841022,14.64430962,26.09901357,17.56546297
log-sigma-5-0-mm-3D,firstorder,RootMeanSquared,18.12384418,35.01979236,64.52740681,48.50460211
log-sigma-5-0-mm-3D,firstorder,Skewness,0.42709227,-1.207284335,0.378218798,-0.872625413
log-sigma-5-0-mm-3D,firstorder,TotalEnergy,13795.89657,1967122.914,133241.1594,1966854.212
log-sigma-5-0-mm-3D,firstorder,Uniformity,0.396825397,0.258477093,0.220703125,0.220181543
log-sigma-5-0-mm-3D,firstorder,Variance,327.4760516,1000.516875,1215.457655,1403.371826
log-sigma-5-0-mm-3D,glcm,Autocorrelation,7.517457181,51.83056615,7.571199634,40.03555384
log-sigma-5-0-mm-3D,glcm,ClusterProminence,1.282283409,145.2896783,77.50611317,259.8322764
log-sigma-5-0-mm-3D,glcm,ClusterShade,0.139662192,-13.79194701,7.119944345,-20.38383776
log-sigma-5-0-mm-3D,glcm,ClusterTendency,0.437163459,4.976718907,6.476092251,7.903965924
log-sigma-5-0-mm-3D,glcm,Contrast,0.333662714,0.324022693,0.528296703,0.350182104
log-sigma-5-0-mm-3D,glcm,Correlation,0.277104377,0.87325878,0.846468563,0.912113543
log-sigma-5-0-mm-3D,glcm,DifferenceAverage,0.333662714,0.321414024,0.489835165,0.342561254
log-sigma-5-0-mm-3D,glcm,DifferenceEntropy,0.377800238,0.874817503,0.836982359,0.897578856
log-sigma-5-0-mm-3D,glcm,DifferenceVariance,0.089919755,0.20892058,0.215033469,0.216476986
log-sigma-5-0-mm-3D,glcm,Id,0.833168643,0.839727766,0.761492674,0.829989515
log-sigma-5-0-mm-3D,glcm,Idm,0.833168643,0.839553855,0.758928571,0.829481458
log-sigma-5-0-mm-3D,glcm,Idmn,0.980372782,0.996793345,0.979986956,0.995736047
log-sigma-5-0-mm-3D,glcm,Idn,0.933267457,0.970800306,0.919276557,0.965813155
log-sigma-5-0-mm-3D,glcm,Imc1,-0.389484971,-0.478340474,-0.705076869,-0.537816573
log-sigma-5-0-mm-3D,glcm,Imc2,0.507012028,0.922871846,0.958640922,0.956238951
log-sigma-5-0-mm-3D,glcm,InverseVariance,0.333662714,0.319131438,0.456181319,0.33589301
log-sigma-5-0-mm-3D,glcm,JointAverage,2.713932806,7.117602155,2.440338828,6.175750688
log-sigma-5-0-mm-3D,glcm,JointEnergy,0.56419285,0.160862255,0.19829733,0.141074553
log-sigma-5-0-mm-3D,glcm,JointEntropy,1.05417983,3.205116565,2.598283523,3.498485902
log-sigma-5-0-mm-3D,glcm,MCC,0.496969697,0.929723136,0.986780002,0.933536916
log-sigma-5-0-mm-3D,glcm,MaximumProbability,0.619235837,0.274091068,0.271565934,0.267024707
log-sigma-5-0-mm-3D,glcm,SumAverage,5.427865613,14.23520431,4.880677656,12.35150138
log-sigma-5-0-mm-3D,glcm,SumEntropy,0.720517116,2.882507623,2.127679128,3.156371468
log-sigma-5-0-mm-3D,glcm,SumSquares,0.192706543,1.3251854,1.751097239,2.063537007
log-sigma-5-0-mm-3D,gldm,DependenceEntropy,3.189238256,6.256010849,3.22518789,5.995130484
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformity,12.61904762,90.80049875,8.5625,74.67703349
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.300453515,0.05660879,0.267578125,0.089326595
log-sigma-5-0-mm-3D,gldm,DependenceVariance,1.562358277,24.87857352,3.375,13.50331952
log-sigma-5-0-mm-3D,gldm,GrayLevelNonUniformity,16.66666667,414.5972569,7.0625,184.0717703
log-sigma-5-0-mm-3D,gldm,GrayLevelVariance,0.535147392,1.667850324,2.25,2.230562201
log-sigma-5-0-mm-3D,gldm,HighGrayLevelEmphasis,6.666666667,49.24688279,9.8125,41.2930622
log-sigma-5-0-mm-3D,gldm,LargeDependenceEmphasis,10,126.9339152,33.625,63.04066986
log-sigma-5-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,73.28571429,6937.5399,243.625,2607.33134
log-sigma-5-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,1.757936508,2.544843757,17.111875,1.941376422
log-sigma-5-0-mm-3D,gldm,LowGrayLevelEmphasis,0.221560847,0.026578244,0.373385417,0.036795339
log-sigma-5-0-mm-3D,gldm,SmallDependenceEmphasis,0.201269841,0.036349761,0.075883173,0.053428401
log-sigma-5-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,1.20494709,1.545495668,0.738628177,2.064217568
log-sigma-5-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.050618754,0.002173107,0.017925683,0.003349509
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformity,15.44341173,254.6780088,5.777127931,132.9342814
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.399446069,0.243294724,0.218272671,0.20679362
log-sigma-5-0-mm-3D,glrlm,GrayLevelVariance,0.54562244,1.922395732,2.222564486,2.403937733
log-sigma-5-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,6.624760953,47.3227079,10.18992501,41.22319367
log-sigma-5-0-mm-3D,glrlm,LongRunEmphasis,1.402949251,3.965229471,1.766147638,2.316258623
log-sigma-5-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,9.391832889,204.4482964,16.28361848,95.56814492
log-sigma-5-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.304623666,0.092101591,0.716410609,0.080311897
log-sigma-5-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.224568594,0.02942061,0.352854773,0.038097702
log-sigma-5-0-mm-3D,glrlm,RunEntropy,1.790681138,3.703124728,2.75479305,3.487890448
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformity,35.03654728,527.8994613,19.30074236,421.1216993
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.892154965,0.491102176,0.70594803,0.641905284
log-sigma-5-0-mm-3D,glrlm,RunPercentage,0.920634921,0.649913677,0.826923077,0.767758557
log-sigma-5-0-mm-3D,glrlm,RunVariance,0.06922864,1.126045751,0.166190212,0.436446893
log-sigma-5-0-mm-3D,glrlm,ShortRunEmphasis,0.914832573,0.701993338,0.828573699,0.80305055
log-sigma-5-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,6.017318365,32.03192306,8.701695202,32.98991579
log-sigma-5-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.207834912,0.022539146,0.278305683,0.031421608
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformity,6.333333333,8.627118644,1.333333333,6.348837209
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.422222222,0.14622235,0.222222222,0.147647377
log-sigma-5-0-mm-3D,glszm,GrayLevelVariance,0.64,4.320597529,1.805555556,3.811790157
log-sigma-5-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,6.4,41.96610169,9.833333333,39.25581395
log-sigma-5-0-mm-3D,glszm,LargeAreaEmphasis,9.733333333,8438.271186,35.33333333,2124.511628
log-sigma-5-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,67.2,445275.2542,306.3333333,89223
log-sigma-5-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,1.903703704,165.5715992,16.365,57.35375347
log-sigma-5-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.247222222,0.0611064,0.285601852,0.062926928
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformity,5.266666667,7.813559322,1.333333333,6.441860465
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.351111111,0.132433209,0.222222222,0.149810708
log-sigma-5-0-mm-3D,glszm,SmallAreaEmphasis,0.272685185,0.325098123,0.199903418,0.219970363
log-sigma-5-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,1.491666667,12.54395177,1.038811203,6.476707407
log-sigma-5-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.073006687,0.036562581,0.04710677,0.033784922
log-sigma-5-0-mm-3D,glszm,ZoneEntropy,2.656564762,5.127908727,2.584962501,4.673601313
log-sigma-5-0-mm-3D,glszm,ZonePercentage,0.357142857,0.036783042,0.1875,0.051435407
log-sigma-5-0-mm-3D,glszm,ZoneVariance,1.893333333,7699.16863,6.888888889,1746.52569
log-sigma-5-0-mm-3D,ngtdm,Busyness,0.228837719,1.120909011,0.370764031,0.632142189
log-sigma-5-0-mm-3D,ngtdm,Coarseness,0.603737422,0.009723191,0.378545019,0.024763824
log-sigma-5-0-mm-3D,ngtdm,Complexity,0.600707163,12.7136887,3.205041303,8.731749606
log-sigma-5-0-mm-3D,ngtdm,Contrast,0.00888373,0.009970506,0.082186485,0.015610416
log-sigma-5-0-mm-3D,ngtdm,Strength,3.414911781,0.550251462,3.689446687,0.89388988
