"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Calcium","Segmentation_segment_Fibrous"
"log-sigma-3-0-mm-3D","firstorder","Maximum","93.8033447265625","94.89404296875","","89.94813537597656"
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","24.589200724621367","22.601774545035777","","26.845077037706293"
"log-sigma-3-0-mm-3D","firstorder","Mean","20.772040797152904","3.726991047112035","","-15.211758221482688"
"log-sigma-3-0-mm-3D","firstorder","Median","19.384737014770508","1.5825421810150146","","-17.311010360717773"
"log-sigma-3-0-mm-3D","firstorder","Minimum","-61.76102828979492","-93.38154602050781","","-116.71802520751953"
"log-sigma-3-0-mm-3D","firstorder","Range","155.56437301635742","188.2755889892578","","206.6661605834961"
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","18.19685954999067","15.436687401150323","","18.75132442657087"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","36.25234458322581","29.12197184640391","","36.851893482587336"
"log-sigma-3-0-mm-3D","firstorder","Skewness","-0.051430793723742645","0.3407807541592366","","0.37393872791530725"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","1040872.130322506","481714.6907185174","","1195094.6068617273"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.22427558412406895","0.24481749652846657","","0.2119679752066116"
"log-sigma-3-0-mm-3D","firstorder","Variance","882.7548089023572","834.1987819574888","","1126.6644650631165"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","19.734735745539908","22.596489282724427","","25.13736718275648"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","48.110943650742335","53.59282134332172","","83.87732754997236"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","0.13875461172972198","3.3475233446844643","","2.9431742570010853"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","4.22362767865022","3.923762734823885","","5.446473120175707"
"log-sigma-3-0-mm-3D","glcm","Contrast","1.3247552230831172","1.1196683167049026","","1.4708714709399546"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.5237027054983496","0.5470230914067686","","0.5878941796828602"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.8717626583458926","0.7679051275216965","","0.9093875128795925"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","1.4944209694457145","1.4317038981782373","","1.5152612991948522"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.5157113126106667","0.4923620619172234","","0.5497972356943198"
"log-sigma-3-0-mm-3D","glcm","Id","0.6341323282179275","0.6709354774185784","","0.629965950167908"
"log-sigma-3-0-mm-3D","glcm","Idm","0.6093293727933916","0.6512237551574723","","0.6013381401216892"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9747839196884011","0.9833569713791743","","0.9827139660193522"
"log-sigma-3-0-mm-3D","glcm","Idn","0.8971361133765032","0.9184950417022242","","0.9140016025759897"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.1604467898217311","-0.2281181422418186","","-0.20780780202231192"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.6733278057177124","0.7629371972801308","","0.7684432778636687"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.5265750134073779","0.4954265977098151","","0.5015230228226879"
"log-sigma-3-0-mm-3D","glcm","JointAverage","4.358182685929444","4.677293526031837","","4.912040549491335"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.0718026289180319","0.09324395697448372","","0.06515310483279822"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","4.164238763129932","3.83456401035272","","4.32896111691476"
"log-sigma-3-0-mm-3D","glcm","MCC","0.5525630178468832","0.7449167226426674","","0.6661573372376192"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.1237890364090575","0.18636327934513724","","0.12570581243932744"
"log-sigma-3-0-mm-3D","glcm","SumAverage","8.716365371858888","9.354587052063676","","9.824081098982667"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","3.0176034409526036","2.849637280881","","3.1944934885988134"
"log-sigma-3-0-mm-3D","glcm","SumSquares","1.3870957254333347","1.260857762882197","","1.7293361477789158"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","5.246671039003708","4.81108236663721","","5.193749574090692"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","109.88888888888889","100.97887323943662","","138.27272727272728"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.1387485970819304","0.17777970640745883","","0.15712809917355372"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","5.112023007856341","3.1641539377107715","","3.4454493801652886"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","177.62626262626262","139.05633802816902","","186.53181818181818"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","1.5067276298336905","1.421515448323745","","1.8527259814049586"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","20.262626262626263","23.139084507042252","","25.873863636363637"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","26.63131313131313","14.78169014084507","","19.06590909090909"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","534.3535353535353","318.6461267605634","","487.46022727272725"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.7416208714125379","0.8369419443246782","","0.9837849663013355"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.07769404647380838","0.058723781179138325","","0.05549172672014935"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.10822344441474785","0.21599301366212492","","0.15285943297773658"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","2.117606944686946","4.963813650650624","","4.080394930562713"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.013922215928085485","0.014714824227158174","","0.010900943112078301"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","150.92255881692856","124.53160339937992","","164.11808387633846"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.221051356918763","0.2415204469274254","","0.20996431756126943"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","1.5541028929760097","1.4423782980227102","","1.8939946427703553"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","20.287367558786915","23.237978877094555","","25.946165906444296"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.8866861084359408","1.4972031658073857","","1.6369750429722392"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","37.49937676825606","34.01391741048004","","41.36237705551973"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.13962586217677872","0.08737297639199447","","0.09007891928602593"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.07968875179577117","0.05903288918096394","","0.056034983816756895"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","2.951303249242519","2.704703616710574","","3.0004256989739"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","551.0893828988559","445.7496408466182","","652.7266694428891"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7888012077475041","0.8481638663078808","","0.819664293856894"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.860042735042735","0.9073672806067171","","0.8864510489510489"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.36532262579800767","0.179832612667045","","0.2549348299917906"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.8927976462336792","0.9222332926633492","","0.9126419879151322"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","18.05234872323416","21.47021933740941","","23.646175278934525"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.07236090051419224","0.054674114862348314","","0.05160312184785986"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","21.372881355932204","37.61077844311377","","28.127906976744185"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.18112611318586613","0.22521424217433397","","0.1635343428880476"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","2.344225797184717","1.6339775538742871","","2.8892306652244457"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","20.805084745762713","24.01197604790419","","28.063953488372093"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","171.57627118644066","32.455089820359284","","85.97674418604652"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","3008.915254237288","658.5209580838323","","2038.9593023255813"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","11.65660181021561","1.9108348608904635","","4.365990594989071"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.11792315231177217","0.0641151625320787","","0.06817376638424535"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","15.627118644067796","39.287425149700596","","31.77906976744186"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.13243320884803217","0.23525404281257845","","0.18476203353163873"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.28108177830009307","0.4552368075593377","","0.37477581861144826"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","5.205410450127299","10.243836109735096","","10.229341017757172"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.059296932964392","0.034184613577965275","","0.03428069791662147"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","5.436165905875365","4.741953242711588","","5.445714983552584"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.14898989898989898","0.29401408450704225","","0.19545454545454546"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","126.527147371445","20.8869446735272","","59.80043266630611"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","3.384499900985659","1.7354951623740917","","2.094476619161089"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.010941087731000911","0.01490772141646262","","0.01063139415070271"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","10.706260189282064","13.81487984756704","","18.50956315013657"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.040608892368441146","0.02644101820215005","","0.028816512539772503"
"log-sigma-3-0-mm-3D","ngtdm","Strength","0.17540289804892867","0.3622256469559275","","0.31157579004194447"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-57.00356521606445","-65.7566535949707","","-82.1804931640625"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","35.33649559020995","20.63389358520508","","13.514820098876955"
"log-sigma-5-0-mm-3D","firstorder","Energy","1103946.9690394418","1060476.3757929748","","2145758.470769966"
"log-sigma-5-0-mm-3D","firstorder","Entropy","2.5446610690847304","2.5046257473819638","","2.6682008758138234"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","54.33265209197998","49.40346360206604","","49.21686804294586"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","2.3311768139198885","3.8993645099609715","","3.6887400327796867"
"log-sigma-5-0-mm-3D","firstorder","Maximum","83.89672088623047","116.13968658447266","","115.69314575195312"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","29.722554633250017","28.746863590974257","","30.731856989749083"
"log-sigma-5-0-mm-3D","firstorder","Mean","-11.547153032789327","-23.93392788566334","","-29.654732609743423"
"log-sigma-5-0-mm-3D","firstorder","Median","-12.322912216186523","-29.757070541381836","","-31.376644134521484"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-100.67420959472656","-99.55340576171875","","-115.92560577392578"
"log-sigma-5-0-mm-3D","firstorder","Range","184.57093048095703","215.6930923461914","","231.6187515258789"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","22.172149069154802","20.256397639766547","","20.79207047553154"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","37.334601051248164","43.20921050973919","","49.37977216029084"
"log-sigma-5-0-mm-3D","firstorder","Skewness","0.02664240189248263","0.7177443868521945","","0.49998815759651505"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","1103946.9690394418","1060476.3757929748","","2145758.470769966"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.18930785123966942","0.20709556635588175","","0.18889979338842974"
"log-sigma-5-0-mm-3D","firstorder","Variance","1260.5356924932046","1294.2029688388225","","1558.9587324468546"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","27.143554786882525","13.627345786599047","","21.406360518646522"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","113.66395364202589","211.28327506838502","","294.45865828019316"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","0.3017188396502667","16.205030089907208","","14.454511504531904"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","6.900554310096321","6.674700357227238","","8.795000600243068"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.7242403657836429","0.7055617335109106","","0.9897257285041687"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.8081442922600156","0.8086600689939144","","0.7978663002837548"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.5931872704103639","0.5808594083530831","","0.7258270271681098"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","1.1614944704652344","1.1764342219965367","","1.2653544648340895"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.32777734425407246","0.34063580371543095","","0.3956417923394928"
"log-sigma-5-0-mm-3D","glcm","Id","0.7247971208492667","0.7301536961702759","","0.6802217633396744"
"log-sigma-5-0-mm-3D","glcm","Idm","0.716511674332146","0.7220405283392411","","0.6634763565495511"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9912889053190277","0.9915066151546857","","0.9903620339467885"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9418644569803976","0.9430440744749843","","0.9360030994871612"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.3897690642246307","-0.3867847781033695","","-0.38220546569815783"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.9102277635995656","0.9052752041917529","","0.9204391881991095"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.48277928453207636","0.47363678979440016","","0.5029230409520784"
"log-sigma-5-0-mm-3D","glcm","JointAverage","5.049276175759433","3.4795174300439906","","4.407880416126979"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.08191527238142116","0.09604687478314879","","0.06943144146123194"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","3.995859009921184","3.7924699905949026","","4.246649318373398"
"log-sigma-5-0-mm-3D","glcm","MCC","0.8425067504483151","0.9381685240898323","","0.8639469693816421"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.14541739593799222","0.18598148771245693","","0.13398305445580005"
"log-sigma-5-0-mm-3D","glcm","SumAverage","10.098552351518865","6.959034860087981","","8.815760832253957"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","3.3166328460437637","3.1255571302298404","","3.4153345553622616"
"log-sigma-5-0-mm-3D","glcm","SumSquares","1.9061986689699912","1.845065522684537","","2.446181582186809"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","5.769032789791254","5.135773959281022","","5.447033000115681"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","90.45959595959596","98.02112676056338","","132.76363636363635"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.11421666156514641","0.1725724062685975","","0.15086776859504133"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","8.661514131211101","4.030785062487602","","3.580325413223141"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","149.9318181818182","117.63028169014085","","166.23181818181817"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","2.0697872028364457","2.107961589962309","","2.5658974690082643"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","27.539141414141415","14.84330985915493","","21.242045454545455"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","43.45959595959596","18.411971830985916","","23.48409090909091"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","1096.0694444444443","231.81514084507043","","489.0806818181818"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","2.3620495342614225","2.726819003194653","","2.1240001741121537"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.05425524595126116","0.14847392001923357","","0.09940064566441056"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.07670051854065008","0.16056847754072331","","0.10972483366198622"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","2.090228297641776","2.642370629633123","","2.288390916376429"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.0060045422821701005","0.021495661430984806","","0.015881780670476468"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","120.97195223321063","103.61794355092381","","142.882845459718"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.1879808617625218","0.2042883059717791","","0.18711990217619354"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","2.1074184976301353","2.1556009422476516","","2.5987740037814477"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","27.758716723768323","15.0472845191735","","21.243248706248657"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","2.2400975850122355","1.5735682346323778","","1.7924654768252775"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","60.885956936599705","22.50053853558254","","38.01890743748655"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.11957028779954625","0.23431158316064346","","0.17034630810191972"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.054703025851654395","0.14814573801834682","","0.10106608214867888"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","3.3320744740533073","2.9979142943419776","","3.251315533616159"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","471.7256970883291","428.5553960322901","","622.9066056483894"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7110810581560707","0.8274629196336781","","0.7971954632103719"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.8115773115773117","0.8926056338028168","","0.8668706293706292"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.4633762253727976","0.18805820696203446","","0.29857411119670396"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.8489740461679088","0.9098084113724761","","0.8948526514936247"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","23.65795843010272","13.77199776561175","","18.998945070545233"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.046756218268410664","0.13477458773309545","","0.09141865502121682"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","12.837837837837839","21.81967213114754","","18.466666666666665"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.17348429510591673","0.1788497715667831","","0.15388888888888888"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","2.876734842951059","2.7245364149422198","","3.5993749999999998"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","28.283783783783782","17.81967213114754","","23.625"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","369.64864864864865","80.70491803278688","","157.25"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","9795.554054054053","829.2213114754098","","2823.2083333333335"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","19.715377586344847","12.766880689586095","","16.068214811927856"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.07267612212552688","0.12939330916033687","","0.1374211926282859"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","8.81081081081081","23.934426229508198","","16.816666666666666"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.11906501095690285","0.19618382155334588","","0.1401388888888889"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.31442388364133134","0.33920980201260204","","0.29694228354767593"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","7.837350059047531","5.975703269945117","","5.774645897069431"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.038609048517421515","0.03912341235675699","","0.06740594964837664"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","5.411891879025503","5.107992358848829","","5.574494166864565"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.09343434343434344","0.2147887323943662","","0.13636363636363635"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","255.1008035062089","59.02902445579145","","103.47222222222221"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","1.25091036977556","1.4399037997029889","","1.4779069457689424"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.018029926175942648","0.022536037326701078","","0.01530606849323256"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","12.927817091962103","14.701215833844104","","18.202299082521634"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.022465948121456223","0.023372405407692476","","0.024030920968507907"
"log-sigma-5-0-mm-3D","ngtdm","Strength","0.5082641008424511","0.8592962703690538","","0.6581506312169758"
