"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","14","7","5","2"
"diagnostics","Mask-original","CenterOfMassIndex","(301.8, 314.4, 81.56190476190476)","(302.89248704663214, 313.2525906735751, 79.54922279792746)","(305.23333333333335, 308.2470588235294, 79.7607843137255)","(298.05882352941177, 319.88235294117646, 79.29411764705883)"
"diagnostics","Mask-original","CenterOfMass","(37.641600000000025, 31.52980000000001, -618.87619047619)","(38.1954909326425, 30.948063471502607, -622.9015544041447)","(39.3823, 28.410258823529418, -622.4784313725486)","(35.74482352941176, 34.30935294117647, -623.4117647058819)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(23, 28, 27)","(26, 29, 35)","(27, 31, 35)","(15, 27, 23)"
"diagnostics","Image-interpolated","Mean","47.86053600184035","47.43603637741569","32.682403140467656","75.4626945786366"
"diagnostics","Image-interpolated","Minimum","-994.0","-994.0","-1008.0","-977.0"
"diagnostics","Image-interpolated","Maximum","814.0","814.0","1146.0","747.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(23, 28, 27)","(26, 29, 35)","(27, 31, 35)","(15, 27, 23)"
"diagnostics","Mask-interpolated","BoundingBox","(6, 8, 8, 11, 13, 14)","(6, 6, 6, 14, 17, 24)","(6, 6, 6, 15, 19, 24)","(7, 18, 6, 2, 3, 2)"
"diagnostics","Mask-interpolated","VoxelNum","46","410","488","6"
"diagnostics","Mask-interpolated","VolumeNum","8","4","5","1"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(11.478260869565217, 15.869565217391305, 13.543478260869565)","(11.37560975609756, 15.517073170731708, 15.641463414634146)","(13.778688524590164, 15.336065573770492, 15.762295081967213)","(7.333333333333333, 19.0, 6.5)"
"diagnostics","Mask-interpolated","CenterOfMass","(38.35376086956522, 32.24506521739131, -618.9565217391299)","(38.25110975609756, 30.89257317073171, -622.8585365853654)","(39.65418852459017, 28.711565573770493, -622.7377049180324)","(36.20883333333334, 35.3755, -623.9999999999995)"
"diagnostics","Mask-interpolated","Mean","15.369565217391305","35.421951219512195","96.46311475409836","242.66666666666666"
"diagnostics","Mask-interpolated","Minimum","-3.0","-29.0","23.0","135.0"
"diagnostics","Mask-interpolated","Maximum","31.0","126.0","206.0","322.0"
"original","shape","Elongation","0.4394197845644062","0.49222370486186473","0.5870838527991927","0.5439085800040371"
"original","shape","Flatness","0.22919813638748032","0.36182359273971354","0.43639798811541114","0.22773507729237003"
"original","shape","LeastAxisLength","4.762325934943953","9.087889325898573","11.16830752028905","0.8374020402130068"
"original","shape","MajorAxisLength","20.778205311812865","25.11690643798389","25.592023392498877","3.6770885283426775"
"original","shape","Maximum2DDiameterColumn","8.602325267042627","23.08679276123039","25.0","2.0"
"original","shape","Maximum2DDiameterRow","10.295630140987","25.298221281347036","26.40075756488817","2.23606797749979"
"original","shape","Maximum2DDiameterSlice","11.661903789690601","15.231546211727817","17.46424919657298","3.1622776601683795"
"original","shape","Maximum3DDiameter","19.949937343260004","28.635642126552707","29.5296461204668","3.3166247903554"
"original","shape","MeshVolume","23.416666666666668","337.625","318.7083333333333","2.8333333333333335"
"original","shape","MinorAxisLength","9.13035450175181","12.363136741573252","15.024663694195306","2.0"
"original","shape","Sphericity","0.3641161138902919","0.30266709463238917","0.20584579148705315","0.6941621137300594"
"original","shape","SurfaceArea","108.70785875212542","774.7150295366004","1096.1527515195112","13.949382989376323"
"original","shape","SurfaceVolumeRatio","4.642328487635249","2.294602086742985","3.439360182568737","4.92331164330929"
"original","shape","VoxelVolume","46.0","410.0","488.0","6.0"
"original","firstorder","10Percentile","6.0","7.900000000000006","60.0","183.5"
"original","firstorder","90Percentile","27.0","66.0","135.3","297.0"
"original","firstorder","Energy","13807.0","719509.0","5024414.0","372234.0"
"original","firstorder","Entropy","0.8116103358772044","1.9637677438690126","2.3621579254528147","1.7924812503605767"
"original","firstorder","InterquartileRange","10.75","29.0","39.0","30.75"
"original","firstorder","Kurtosis","2.470991729605934","3.5234528834697407","3.779228850052785","2.931625770934058"
"original","firstorder","Maximum","31.0","126.0","206.0","322.0"
"original","firstorder","MeanAbsoluteDeviation","6.374291115311911","17.61738251041047","24.366517737167428","39.44444444444445"
"original","firstorder","Mean","15.369565217391305","35.421951219512195","96.46311475409836","242.66666666666666"
"original","firstorder","Median","15.0","33.0","92.0","247.5"
"original","firstorder","Minimum","-3.0","-29.0","23.0","135.0"
"original","firstorder","Range","34.0","155.0","183.0","187.0"
"original","firstorder","RobustMeanAbsoluteDeviation","5.008547008547008","12.599627093119151","16.167018792394085","11.125"
"original","firstorder","RootMeanSquared","17.324900401244548","41.8915265895145","101.46886383452242","249.07629353272463"
"original","firstorder","Skewness","0.03497345644999702","0.3446540617880445","0.7612274138058879","-0.6823498159211953"
"original","firstorder","TotalEnergy","13807.0","719509.0","5024414.0","372234.0"
"original","firstorder","Uniformity","0.6776937618147447","0.301570493753718","0.2372010212308519","0.33333333333333337"
"original","firstorder","Variance","63.92863894139885","500.18537180249854","990.7978198065038","3151.8888888888887"
"original","glcm","Autocorrelation","4.218570318570318","14.374155431138977","19.06719280358038","27.428571428571427"
"original","glcm","ClusterProminence","0.16313247937218128","9.578242959245374","36.22793798798601","36.095238095238095"
"original","glcm","ClusterShade","0.0679770426183422","0.7243032357510769","3.1182406692693396","0.0"
"original","glcm","ClusterTendency","0.19279034593137157","1.7359387295267352","3.1069669952029053","2.952380952380952"
"original","glcm","Contrast","0.23515928515928514","1.3445047365202476","2.570058149837944","12.666666666666666"
"original","glcm","Correlation","0.2008036381544736","0.12748038807714063","0.10037156746618134","-0.6776556776556774"
"original","glcm","DifferenceAverage","0.23515928515928514","0.8404392004986765","1.1933747024956807","2.857142857142857"
"original","glcm","DifferenceEntropy","0.6152626655955755","1.5777308680030397","1.9422938520656254","0.5121375001030218"
"original","glcm","DifferenceVariance","0.14531858692115104","0.6149559510130304","1.0815449402241963","0.6666666666666666"
"original","glcm","Id","0.8824203574203573","0.6534250310017407","0.5780539154313026","0.3527777777777778"
"original","glcm","Idm","0.8824203574203573","0.6295415544271031","0.5335247034640267","0.2726912303382892"
"original","glcm","Idmn","0.9764840714840713","0.9803295168800641","0.971149062721959","0.8649444074974955"
"original","glcm","Idn","0.9412101787101786","0.911952966428974","0.8920559462232469","0.7628593628593628"
"original","glcm","Imc1","-0.0647180015557739","-0.06630265450366667","-0.08244898782896218","-0.9157877888194774"
"original","glcm","Imc2","0.23846651644022868","0.4414950102495663","0.5407829272677875","0.9435428844868439"
"original","glcm","InverseVariance","0.23515928515928514","0.49278502543270447","0.45330416218860115","0.40954243602202783"
"original","glcm","JointAverage","2.052894327894328","3.777267679618053","4.350145698191839","5.428571428571429"
"original","glcm","JointEnergy","0.648002186559879","0.11606775710690524","0.07692890075451633","0.3888888888888889"
"original","glcm","JointEntropy","0.9418124528435411","3.5457521252787427","4.249009075797559","1.4645184524839736"
"original","glcm","MCC","0.17417416815223805","0.3271194751465535","0.3717130795931498","0.9999999999999989"
"original","glcm","MaximumProbability","0.7578477078477078","0.19585041117892757","0.17592839517117934","0.4047619047619047"
"original","glcm","SumAverage","4.105788655788656","7.554535359236104","8.700291396383678","10.857142857142858"
"original","glcm","SumEntropy","0.706653167684256","2.380377384203954","2.7417557385712943","0.5121375001030218"
"original","glcm","SumSquares","0.10698740777266419","0.7701108665117457","1.419256286260212","3.9047619047619047"
"original","gldm","DependenceEntropy","3.1590368262633506","4.885926701159008","4.855904482424192","2.2516291673878213"
"original","gldm","DependenceNonUniformity","7.217391304347826","42.80975609756098","89.18442622950819","3.3333333333333335"
"original","gldm","DependenceNonUniformityNormalized","0.15689981096408318","0.10441403926234384","0.1827549717817791","0.5555555555555556"
"original","gldm","DependenceVariance","3.542533081285444","8.770636525877451","6.2701558720773996","0.2222222222222222"
"original","gldm","GrayLevelNonUniformity","31.17391304347826","123.64390243902439","115.75409836065573","2.0"
"original","gldm","GrayLevelVariance","0.1724952741020794","0.9163652587745391","1.6915437718355282","4.333333333333333"
"original","gldm","HighGrayLevelEmphasis","4.804347826086956","16.470731707317075","21.084016393442624","29.333333333333332"
"original","gldm","LargeDependenceEmphasis","16.565217391304348","33.673170731707316","16.59426229508197","2.0"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","68.3695652173913","453.4512195121951","278.75204918032784","54.333333333333336"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","4.097222222222222","2.8273405543111556","1.1071638261976011","0.23390046296296296"
"original","gldm","LowGrayLevelEmphasis","0.2421497584541063","0.07973350824069465","0.06907943807076566","0.19390046296296296"
"original","gldm","SmallDependenceEmphasis","0.24083863255447105","0.16425402397845518","0.35572953224579595","0.75"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","1.4416153997831016","3.6583563381413895","8.995028908353094","23.083333333333332"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.061417387607216795","0.01370871063198889","0.026181293897453585","0.18390046296296295"
"original","glrlm","GrayLevelNonUniformity","26.786904481034913","100.84601019554962","101.38583286634032","1.9142857142857144"
"original","glrlm","GrayLevelNonUniformityNormalized","0.6496592497398358","0.29013317348573114","0.22678725180323778","0.3257142857142857"
"original","glrlm","GrayLevelVariance","0.1899483797695768","0.9890541238210914","1.7846655588517897","4.457142857142856"
"original","glrlm","HighGrayLevelRunEmphasis","4.892571683549945","16.907750658342646","21.45228147321453","29.45714285714286"
"original","glrlm","LongRunEmphasis","1.5423234273234276","1.7409315112018757","1.3442272851480759","1.0857142857142856"
"original","glrlm","LongRunHighGrayLevelEmphasis","7.161865392843652","27.400142048551025","27.32181164871307","31.600000000000005"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.37469239445386787","0.13915735559824796","0.09233642565623504","0.20172619047619048"
"original","glrlm","LowGrayLevelRunEmphasis","0.2418893154007888","0.07949321575122922","0.06927591947542631","0.19829761904761906"
"original","glrlm","RunEntropy","1.268992477061308","2.674690324030502","2.807469373213869","1.8681165138644034"
"original","glrlm","RunLengthNonUniformity","35.32979525979526","264.14079953934913","385.5151145947857","5.628571428571428"
"original","glrlm","RunLengthNonUniformityNormalized","0.8425921864802491","0.7515231781173859","0.8596482421905217","0.9542857142857143"
"original","glrlm","RunPercentage","0.8913043478260869","0.8465290806754221","0.9148802017654476","0.9761904761904763"
"original","glrlm","RunVariance","0.16886268494131473","0.29165222983577027","0.1378037988486956","0.022857142857142857"
"original","glrlm","ShortRunEmphasis","0.9072995619578953","0.8860989949110409","0.9403245048961063","0.9785714285714285"
"original","glrlm","ShortRunHighGrayLevelEmphasis","4.496769931381524","15.27091269976613","20.406683473898326","28.921428571428574"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.2194086503347071","0.07025848124181745","0.06527214882143116","0.1974404761904762"
"original","glszm","GrayLevelNonUniformity","6.142857142857143","16.376623376623378","33.696969696969695","1.4"
"original","glszm","GrayLevelNonUniformityNormalized","0.4387755102040816","0.21268342047562827","0.1701867156412611","0.28"
"original","glszm","GrayLevelVariance","0.3724489795918367","2.0371057513914654","2.6912815018875627","5.2"
"original","glszm","HighGrayLevelZoneEmphasis","5.928571428571429","21.649350649350648","25.27777777777778","30.2"
"original","glszm","LargeAreaEmphasis","50.857142857142854","356.7012987012987","74.73737373737374","1.6"
"original","glszm","LargeAreaHighGrayLevelEmphasis","207.5","5411.12987012987","1204.540404040404","45.2"
"original","glszm","LargeAreaLowGrayLevelEmphasis","12.648809523809524","24.952130801454782","4.847890385812012","0.24868055555555552"
"original","glszm","LowGrayLevelZoneEmphasis","0.24404761904761904","0.08618202800600759","0.07148214237995984","0.22468055555555555"
"original","glszm","SizeZoneNonUniformity","5.428571428571429","23.285714285714285","89.77777777777777","3.4"
"original","glszm","SizeZoneNonUniformityNormalized","0.3877551020408163","0.30241187384044527","0.45342312008978675","0.68"
"original","glszm","SmallAreaEmphasis","0.5973278857894242","0.5602081577978002","0.6996800143707637","0.85"
"original","glszm","SmallAreaHighGrayLevelEmphasis","3.7821686860148396","14.308683207426089","18.603407555992742","26.45"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.15826054287592747","0.04712310085148012","0.052779550051128936","0.21868055555555554"
"original","glszm","ZoneEntropy","2.61057724333164","4.27701688743409","4.220916241763636","2.321928094887361"
"original","glszm","ZonePercentage","0.30434782608695654","0.1878048780487805","0.4057377049180328","0.8333333333333334"
"original","glszm","ZoneVariance","40.06122448979591","328.3491313880925","68.66289154167943","0.16"
"original","ngtdm","Busyness","0.8292400521852576","1.696002819521001","2.1580738592786703","0.20606060606060603"
"original","ngtdm","Coarseness","0.18997423744813074","0.015148820724982042","0.010909280735015429","0.33088235294117646"
"original","ngtdm","Complexity","0.7922568498541038","18.531308537061975","34.515442196063674","25.577777777777772"
"original","ngtdm","Contrast","0.013315111392903782","0.022054661268103567","0.04892833971223911","1.5407407407407403"
"original","ngtdm","Strength","0.485704845386873","0.3749963039200769","0.30866005021837306","6.770833333333333"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","14.169086456298828","22.335258865356447","-6.594957494735717","-128.04986572265625"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","72.5648307800293","71.74288024902344","51.233301925659184","-67.95626449584961"
"log-sigma-1-0-mm-3D","firstorder","Energy","95544.58175349036","1059597.8258097563","533273.5583668118","65276.26132676576"
"log-sigma-1-0-mm-3D","firstorder","Entropy","1.7370822711716776","1.7512436228822934","2.0069520257982694","1.9182958340544882"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","23.664316654205322","27.8004732131958","27.785940170288086","27.82933807373047"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","2.5137683393039683","2.55689626174977","4.7425641336928495","2.887239923166051"
"log-sigma-1-0-mm-3D","firstorder","Maximum","87.94776153564453","97.86964416503906","83.96170043945312","-42.242767333984375"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","15.973375664766891","15.537412546902168","18.06758328117941","22.412999471028645"
"log-sigma-1-0-mm-3D","firstorder","Mean","41.04489960877792","47.11492182452504","23.119608444757148","-100.14743550618489"
"log-sigma-1-0-mm-3D","firstorder","Median","38.619028091430664","47.0679874420166","26.10032367706299","-104.43617630004883"
"log-sigma-1-0-mm-3D","firstorder","Minimum","10.398032188415527","-5.99471378326416","-96.3911361694336","-130.08778381347656"
"log-sigma-1-0-mm-3D","firstorder","Range","77.549729347229","103.86435794830322","180.35283660888672","87.84501647949219"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","11.044981756328065","11.265654953656489","12.017442374251377","11.658245086669922"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","45.57473121232727","50.836846292816055","33.057127600230075","104.30425153268823"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.4201541615815834","-0.09278619354121162","-0.7423880911833396","1.0010436435092367"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","95544.58175349036","1059597.8258097563","533273.5583668118","65276.26132676576"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.3525519848771267","0.3401546698393813","0.2986176431066917","0.2777777777777778"
"log-sigma-1-0-mm-3D","firstorder","Variance","392.37234118121995","364.5690824682993","558.2573905390068","849.8680493288297"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","5.937567987567988","12.256071999778536","31.55601341658207","5.452380952380952"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","3.597345347643673","7.469847236909103","24.369927340047784","7.675595238095239"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","0.05106786432575299","-0.11541106863353713","-1.6725713312424193","0.8571428571428571"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","0.8659409844666256","1.6193517029440312","2.417434080003333","1.5595238095238098"
"log-sigma-1-0-mm-3D","glcm","Contrast","0.8503108003108003","0.9684595401904398","0.9971901037892272","4.071428571428571"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.025922343868987882","0.2490855845569837","0.41435450100375587","-0.16374929418407666"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.6684926184926184","0.6903955176992868","0.7007972426324715","1.5952380952380951"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","0.5675216948463396","1.4012900944392095","1.4316476966939053","0.27404226200778375"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.145599170535068","0.4709508081333639","0.4876621667493675","0.06746031746031746"
"log-sigma-1-0-mm-3D","glcm","Id","0.696056721056721","0.6971862006267744","0.6960459484231151","0.5007936507936508"
"log-sigma-1-0-mm-3D","glcm","Idm","0.6839355089355089","0.6824666045169062","0.67924066479944","0.4298319327731092"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.953190273778509","0.9655200572830324","0.9851440193001009","0.8816324550134473"
"log-sigma-1-0-mm-3D","glcm","Idn","0.8723620823620823","0.8912654040503037","0.9253552757699696","0.7840136054421769"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.7310794853799323","-0.08720799617559966","-0.12436019932967937","-0.7598765687033977"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.8587507176583393","0.47019847544109084","0.5903268874682708","0.8075001131361008"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.5094017094017094","0.48349079425981134","0.46935464895837253","0.36607142857142855"
"log-sigma-1-0-mm-3D","glcm","JointAverage","2.3695221445221444","3.476120995058147","5.584540617615874","2.392857142857143"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.4325488364911442","0.13565992101655494","0.12413349195840526","0.4702380952380953"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","1.5392848742643148","3.2884836010648204","3.5519387537270153","1.2978517858173073"
"log-sigma-1-0-mm-3D","glcm","MCC","0.9155688362735045","0.37826337159515766","0.5700303454629384","0.8571428571428564"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.5068181818181817","0.2375000990634672","0.24990608722073565","0.48809523809523814"
"log-sigma-1-0-mm-3D","glcm","SumAverage","4.739044289044289","6.952241990116294","11.16908123523175","4.785714285714286"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","0.9162468012262424","2.3367221237398796","2.5881199849823124","0.5121375001030218"
"log-sigma-1-0-mm-3D","glcm","SumSquares","0.42906294619435653","0.6469528107836177","0.8536560459481402","1.4077380952380951"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","3.696624999159013","4.903611802857444","5.027901848944007","1.9182958340544882"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","8.956521739130435","42.10243902439024","60.76639344262295","3.3333333333333335"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.1947069943289225","0.10268887566924449","0.12452129803816178","0.5555555555555556"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","3.950850661625709","8.00606781677573","8.89471916151572","0.2222222222222222"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","16.217391304347824","139.46341463414635","145.72540983606558","1.6666666666666667"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","0.7660680529300568","0.6680606781677572","1.0010371875839827","1.9166666666666665"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","5.586956521739131","12.046341463414635","30.645491803278688","8.166666666666666"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","14.869565217391305","40.858536585365854","28.05327868852459","3.0"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","62.76086956521739","542.9439024390244","956.3053278688525","18.166666666666668"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","4.8540157004830915","3.578989159891599","0.8756196185783057","1.5298148148148147"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.3522041062801932","0.11184010840108399","0.04044806361752352","0.41870370370370374"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.29484696958493545","0.10274355386189234","0.21423442891823194","0.5"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.9710545450064085","1.0824712024668328","5.524738615288401","5.666666666666667"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.09067027701781195","0.016527556548240892","0.012904568600489623","0.14092592592592593"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","14.104861763095707","111.3910282360748","122.4109244966472","1.5904761904761904"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.3357750128629628","0.33173536295106065","0.28772056954842923","0.27841269841269844"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","0.8078113660191395","0.7034322802465686","1.0560012678507582","1.9404761904761902"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","5.749734209913239","11.829011782605432","30.2014824184024","8.347619047619046"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.5704178171980028","1.9822491268922884","1.6024613912497154","1.1714285714285713"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","8.222836274826447","24.55632222012051","50.500162973767075","9.204761904761904"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.5380415458916613","0.20693617931640843","0.0609395628678785","0.5061216931216931"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.35247688938789223","0.11633884779079615","0.04174485152709769","0.41088359788359785"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.068320147959611","2.5510782545572304","2.6261603813948864","1.9193336228638807"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","37.191464498554275","242.2393378666252","337.9228111290847","5.257142857142857"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8663471069776535","0.707139188476382","0.7872447295754649","0.9085714285714285"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9039855072463768","0.8180112570356471","0.8701134930643127","0.9523809523809523"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.20692678679023224","0.3785570136979175","0.2430609102375387","0.045714285714285714"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9211319310796865","0.8579930714259264","0.9042468816776729","0.9571428571428571"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","5.386404235201685","9.99475483959177","27.031955793138902","8.133333333333331"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.32201982160674675","0.10286559282333843","0.03859852134304154","0.38707407407407407"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","4.777777777777778","12.434782608695652","28.3","1.0"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.2654320987654321","0.27032136105860116","0.23583333333333334","0.25"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","1.0154320987654322","1.0850661625708884","1.5097222222222222","2.1875"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","6.722222222222222","9.826086956521738","25.683333333333334","9.75"
