"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","19.35737628058738","33.3154212081361","65.56871319857882","95.36188999541297"
"log-sigma-3-0-mm-3D","firstorder","Skewness","0.3813652370962622","-0.4761675812669075","-0.2623021097992449","-0.05848571604737467"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","8992.992395237929","401790.05907973996","859851.2301034969","836637.8858417463"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.43055555555555564","0.21574433014865235","0.19515","0.14484877126654064"
"log-sigma-3-0-mm-3D","firstorder","Variance","265.9288045841598","1037.118415480317","1314.6058511308468","2366.395485652251"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","3.4610256410256413","40.09904115934391","27.817268660316262","24.73713578516616"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","2.1849904236603073","73.83354895384599","149.96158291870637","387.0620167589496"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","0.24876233795242678","-2.981235805977185","-0.8026608402929882","12.211341282388087"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","0.9430070677186062","4.965060586080048","7.177609419293345","12.48345622306805"
"log-sigma-3-0-mm-3D","glcm","Contrast","0.5149999999999999","1.5846283471891462","2.0593990110221396","2.657975771238533"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.20226890756302512","0.5160557175351805","0.5564662814025587","0.6401043728557075"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.5149999999999999","0.9675273774457428","1.1029744878982382","1.31853687227217"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","0.5537116221077265","1.5805499327357002","1.597269639471317","1.6865944890638116"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.13441666666666668","0.5834769846411869","0.6966825236675718","0.7287700050315109"
"log-sigma-3-0-mm-3D","glcm","Id","0.7424999999999999","0.6113692554217605","0.5839622509158805","0.5282412460011204"
"log-sigma-3-0-mm-3D","glcm","Idm","0.7424999999999999","0.577946408251469","0.5431679603171994","0.47410388910229934"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9484999999999999","0.9813482066204775","0.9761846388599337","0.9694157147388766"
"log-sigma-3-0-mm-3D","glcm","Idn","0.8712500000000001","0.9087169580261973","0.8979461328730103","0.8796643314634743"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.6105041417216461","-0.19565830991180946","-0.3190438477140341","-0.3819499943183581"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.8102639058699502","0.7483915248099494","0.8792412754233084","0.9127854563134041"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.5149999999999999","0.5004488606689141","0.485396402097822","0.47995863676934686"
"log-sigma-3-0-mm-3D","glcm","JointAverage","1.8131410256410256","6.2647902260090556","5.14775655458864","4.711554771425347"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.33502046351084813","0.07034993444395327","0.06274754797524117","0.05029406347323979"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","1.7261494738102414","4.246747476054387","4.276022653617179","4.553559227360802"
"log-sigma-3-0-mm-3D","glcm","MCC","0.829999999999999","0.6252124538287732","0.7396578658027253","0.8189902616936323"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.4015384615384615","0.14263428109281628","0.11463872912863231","0.08906560773903036"
"log-sigma-3-0-mm-3D","glcm","SumAverage","3.6262820512820513","12.529580452018111","10.29551310917728","9.423109542850694"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","1.2111494738102415","3.099124970055528","3.167868701327043","3.3812429473004206"
"log-sigma-3-0-mm-3D","glcm","SumSquares","0.3645017669296515","1.6374222333172985","2.3092521075788714","3.7853579985766457"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","2.682817315121019","5.236979415564373","4.509011448392692","4.878994293598875"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","11.0","46.08839779005525","52.81","17.869565217391305"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.4583333333333333","0.12731601599462775","0.26405","0.194234404536862"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","1.0763888888888888","5.266353285919233","1.23","2.0051984877126654"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","10.333333333333334","78.09944751381215","39.03","13.326086956521738"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","0.4097222222222222","1.7845990659625777","2.162775","3.828331758034026"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","4.083333333333333","39.69889502762431","30.625","31.16304347826087"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","13.916666666666666","29.281767955801104","7.48","12.217391304347826"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","60.0","1300.1740331491712","228.315","344.35869565217394"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","5.358796296296297","0.7656794034116614","0.36679380590199046","0.9331998788847262"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.41435185185185186","0.03400398974302223","0.05548056421642731","0.08641309996220711"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.1090162037037037","0.10767709441651405","0.31493333333333334","0.2263677536231884"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","0.39439814814814816","3.5800107526553995","9.102490277777777","8.093716787439615"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.049244791666666655","0.006873684220269078","0.018460962348828422","0.015606012463135192"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","9.053679653679655","65.11122853208532","36.722344273881546","12.163298013319231"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.43207309645621333","0.2108700203884467","0.19458107685891882","0.14444674670568022"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","0.40674354397406337","1.849028362526743","2.180971584059734","3.840220751901457"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","4.0527056277056275","39.10734221803621","30.594198785838067","31.382193475911816"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.6693506493506494","1.9159293836295552","1.2256729053945832","1.3088365717095816"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","6.873225108225109","78.51044068410869","37.69364703598623","40.635759452118734"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.6748274410774411","0.05998985249514318","0.06652376581139216","0.11280039581876934"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.41830507455507454","0.035286882736229694","0.055937468708873755","0.08692941014535618"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","1.6909200437263567","3.068384752227189","2.849724755509814","3.2777837464363437"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","17.682337662337662","246.0181261506793","170.15134311147014","71.48420501733938"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8374336313037611","0.7808666146850611","0.8956163942052596","0.8438029270783356"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.8708333333333332","0.8499787505312367","0.9423076923076923","0.9155518394648829"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.10607657277787148","0.3905604633957752","0.07821468739764156","0.10319423827171074"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.8582305194805194","0.8951833233965681","0.9546227206237099","0.9331988242113408"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","3.449848484848485","34.72345590561512","29.199714475009895","29.51580038558925"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.36056652837902836","0.03223825491967703","0.05364288429143459","0.0818437682684481"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","2.3333333333333335","7.930232558139535","15.409638554216867","4.407407407407407"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.3888888888888889","0.18442401297998917","0.18565829583393817","0.16323731138545952"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","0.4722222222222222","2.7582477014602484","2.3515749745971837","3.4924554183813443"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","3.8333333333333335","32.372093023255815","29.819277108433734","35.18518518518518"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","20.0","283.8139534883721","9.542168674698795","22.962962962962962"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","83.33333333333333","11782.953488372093","289.7951807228916","611.2962962962963"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","7.12962962962963","7.5539559309942765","0.4581020928005294","1.6858444087511546"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.47685185185185186","0.06355627113032983","0.06104673986953103","0.07973808007427939"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","2.3333333333333335","7.511627906976744","23.674698795180724","6.111111111111111"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.3888888888888889","0.1746890210924824","0.28523733488169545","0.22633744855967078"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.1171875","0.38071802254900927","0.5179374881320977","0.47132748855715123"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","0.3645833333333333","10.679094191327922","14.360475902316187","18.32823286722096"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.06691261574074074","0.03978614150935448","0.030916497254674637","0.01902495595729623"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","2.5849625007211543","4.656045790079675","4.501074902386971","4.078418520441596"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.25","0.11878453038674033","0.415","0.29347826086956524"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","4.0","212.9410492157923","3.73581071273044","11.352537722908092"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","0.5457792207792207","0.8649833560220643","0.4297741685201167","0.2729674130176935"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.4997025580011898","0.02316534720096263","0.047139453161256416","0.1054557471159817"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","0.6018915343915344","17.10727597853262","19.58140324333526","21.63433813854937"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.02850712815990594","0.03995098588242322","0.036817553492138645","0.08231254825323182"
"log-sigma-3-0-mm-3D","ngtdm","Strength","1.2975285171102662","0.6086091811435302","1.3131516960469183","2.665991863141293"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-31.10751132965088","-70.0980728149414","-92.55497589111329","-82.92406387329102"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","4.112357521057128","-12.163266181945785","-30.41075477600099","-44.67030220031738"
"log-sigma-5-0-mm-3D","firstorder","Energy","11113.609107979693","800882.9961237295","894350.5589477886","392544.7766516033"
"log-sigma-5-0-mm-3D","firstorder","Entropy","1.5469371097526854","1.9782481417223239","1.999974332569488","1.4526287242659057"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","10.035637974739075","30.495681285858154","33.76132297515869","19.24552345275879"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","3.525287851899735","2.62915446370652","3.1320628308460203","2.878338533666679"
"log-sigma-5-0-mm-3D","firstorder","Maximum","7.748525619506836","8.740669250488281","8.796500205993652","-33.79206085205078"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","10.428393344084421","17.767003058579405","19.271821671263876","11.766905288840512"
"log-sigma-5-0-mm-3D","firstorder","Mean","-15.707747220993042","-41.48352323118495","-62.233162999600175","-63.63309006069017"
"log-sigma-5-0-mm-3D","firstorder","Median","-14.37739086151123","-41.97836494445801","-62.95689392089844","-62.18195724487305"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-51.45127868652344","-102.50543212890625","-112.45156860351562","-101.32465362548828"
"log-sigma-5-0-mm-3D","firstorder","Range","59.19980430603027","111.24610137939453","121.24806880950928","67.5325927734375"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","5.420478820800781","12.230653125516794","13.287594471275806","7.95996556311478"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","21.5189926847383","47.03598587456867","66.87116564513394","65.3206785831325"
"log-sigma-5-0-mm-3D","firstorder","Skewness","-0.6609248763642032","-0.01119117851917417","0.5363540939370507","-0.41838851873533606"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","11113.609107979693","800882.9961237295","894350.5589477886","392544.7766516033"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.41319444444444453","0.2905741582979762","0.29455","0.44021739130434784"
"log-sigma-5-0-mm-3D","firstorder","Variance","216.333723407206","491.50126752036186","598.7862178041388","217.62089988899854"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","8.071923076923076","16.157237014388844","8.683566193350748","8.061654140067034"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","2.570060974411332","21.355820003303613","52.497100123801175","3.9695763980106977"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","0.1630090379979433","-0.5945677878619026","6.391689292126424","-0.2328356187330051"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","0.9785100262984878","2.8346385913986643","3.576445109178738","1.2035603019921948"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.5226923076923076","0.4272991841805412","0.5043262288324741","0.8316145565615323"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.1943661720007151","0.7350160982299834","0.7265530576701031","0.27972584384045696"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.5226923076923076","0.4221398990212561","0.45842605057935465","0.6534155625730645"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","0.5928359784706521","0.9521423016451809","1.051659873245805","1.0141614381553254"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.141517258382643","0.23391642922411623","0.2782612061074106","0.2559874547099812"
"log-sigma-5-0-mm-3D","glcm","Id","0.7386538461538461","0.7897899313492528","0.7784370044191758","0.702992051044879"
"log-sigma-5-0-mm-3D","glcm","Idm","0.7386538461538461","0.7894459790053004","0.7753769925356345","0.6911121181123145"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9692533936651584","0.988472289421442","0.986555643186635","0.9542261848020593"
"log-sigma-5-0-mm-3D","glcm","Idn","0.8954615384615385","0.9397864302319506","0.9353302102431835","0.8752568539516694"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.6011531756939711","-0.34922968579123703","-0.40665154595020314","-0.23292399317606166"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.8103432379604042","0.8395194051738308","0.8746125634783036","0.6857959671923528"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.5226923076923076","0.41762552450688156","0.4182633946078752","0.4974914428331553"
"log-sigma-5-0-mm-3D","glcm","JointAverage","2.809294871794872","3.943736411392348","2.80777714223588","2.8221610363889047"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.332357741617357","0.1494158455419286","0.16562654018057368","0.20236714211023601"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","1.7550332238268833","3.1116027230583536","3.036069021065197","2.653982872202618"
"log-sigma-5-0-mm-3D","glcm","MCC","0.8299999999999988","0.7700813937350431","0.8770805513380551","0.565375656096782"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.4015384615384615","0.26710042117906024","0.2841965881620233","0.32823777977326885"
"log-sigma-5-0-mm-3D","glcm","SumAverage","5.618589743589744","7.887472822784695","5.61555428447176","5.644322072777808"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","1.2323409161345757","2.6778957360237357","2.524321879785961","2.034150309662874"
"log-sigma-5-0-mm-3D","glcm","SumSquares","0.3753005834976989","0.8154844438948015","1.0201928345028033","0.5087937146384316"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","2.766150648454352","5.4960627697572","4.378032636657371","4.291262881006611"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","10.333333333333334","28.596685082872927","36.63","10.347826086956522"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.4305555555555556","0.07899636763224566","0.18315","0.11247637051039698"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","1.4166666666666665","13.449986264155552","2.6559000000000004","6.280718336483932"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","9.916666666666666","105.1878453038674","58.91","40.5"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","0.5260416666666667","0.9166157931687067","1.004775","0.4489603024574669"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","8.791666666666666","15.80939226519337","10.095","8.934782608695652"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","13.666666666666666","76.56906077348066","17.02","42.80434782608695"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","127.79166666666667","1256.6546961325967","142.405","350.6304347826087"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.8020833333333333","5.696040515653776","2.9715541666666665","6.163722826086958"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.16898148148148148","0.08596685082872928","0.16299861111111114","0.15119263285024154"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.17151620370370368","0.05448103849376406","0.15194224851977828","0.0818163342145791"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.0228125","0.7707861131410233","1.8877843285462332","0.7791695257473773"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.06282182355967078","0.007922347917508564","0.02051294288548753","0.015525314173416084"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","8.652359307359308","74.6156599822063","52.058300447874345","31.426350168908137"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.40929047665898316","0.28032106168203214","0.29111691861834765","0.42241242278296387"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","0.5447717445793745","0.979250267330635","1.020914572914179","0.48445928256216225"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","8.680811688311689","15.595235074718817","10.244502630667869","9.07760467660558"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","1.6102597402597403","2.897082915880455","1.476547519710031","2.0940845557689065"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","14.388993506493506","46.787574571344535","14.67160625504464","18.429379895517712"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.25409090909090903","0.23268605741567688","0.2394632254699972","0.3063152599376913"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.1765413059163059","0.08974909279775894","0.16243762038511528","0.15339645888944034"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","1.8850987846804692","3.0745789862661566","2.460835661997401","2.2430988718806266"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","17.48082251082251","164.9936921853681","149.14812977647347","53.90059131394129"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.813684779145818","0.5983734476382007","0.8230361787827015","0.6905883961026379"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.875","0.7328941776455591","0.8926923076923077","0.8060200668896322"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.12301872153820204","0.6848976719113211","0.12868157890605836","0.35646504206349944"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.8708725649350649","0.7804994374112091","0.9024952176523192","0.8332189659798002"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","7.464703733766234","12.044766629512454","9.37695197435546","7.694966975982826"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.1597580717893218","0.07238727054377053","0.14572703723336738","0.1287277012080281"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","2.142857142857143","5.3478260869565215","11.428571428571429","2.8"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.30612244897959184","0.23251417769376181","0.272108843537415","0.28"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","0.8163265306122449","1.4631379962192816","1.1456916099773242","0.96"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","7.428571428571429","13.26086956521739","12.738095238095237","8.8"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","16.857142857142858","1048.7826086956522","48.04761904761905","272.6"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","154.42857142857142","17065.869565217392","385.5","2394.6"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","2.2261904761904763","75.9502657004831","8.585906084656084","33.74930555555555"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.2708333333333333","0.1473550724637681","0.14447751322751323","0.22708333333333336"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","2.142857142857143","4.043478260869565","6.333333333333333","1.8"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.30612244897959184","0.17580340264650285","0.15079365079365079","0.18"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.35044642857142855","0.31175072547933985","0.35588839289024643","0.35770941200554296"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","1.3147321428571428","4.4535129326071266","5.2935497684889805","3.1290735583585287"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.18656994047619047","0.07063286846839467","0.034458099683005304","0.07426750775541698"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","2.807354922057602","3.7950885863977266","4.314671591139703","3.3219280948873595"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.2916666666666667","0.06353591160220995","0.21","0.10869565217391304"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","5.10204081632653","801.062381852552","25.3718820861678","187.95999999999998"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","0.2011258767072721","1.3504226495947451","0.9896448451970477","1.0627670108297935"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.4625126181517848","0.03207277150871169","0.06098150307952024","0.08323700073496723"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","1.4668084563260004","4.725709803003586","4.4569324851291885","2.4545104379975764"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.025606261022927693","0.019923001574135176","0.021519382017635143","0.03042760313124809"
"log-sigma-5-0-mm-3D","ngtdm","Strength","2.1875000000000004","0.40286125732398076","0.7763261503657203","0.39978981662859303"
