"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","CenterOfMassIndex","(297.4, 236.8, 76.2)","(289.92578125, 237.3828125, 75.5859375)","(290.3199070487994, 234.9140201394268, 73.68009295120062)","(284.6188524590164, 237.5655737704918, 74.45491803278688)"
"diagnostics","Mask-original","CenterOfMass","(37.285800000000066, -9.688399999999973, -616.5999999999996)","(33.49637109375006, -9.392914062499983, -617.8281249999995)","(33.69619287374137, -10.644591789310581, -621.6398140975983)","(30.805758196721385, -9.30025409836064, -620.0901639344258)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(14, 17, 15)","(25, 25, 45)","(26, 29, 47)","(20, 19, 31)"
"diagnostics","Image-interpolated","Mean","102.84677871148459","70.86947555555555","69.20624753089903","85.29660441426147"
"diagnostics","Image-interpolated","Minimum","-89.0","-1013.0","-1013.0","-1013.0"
"diagnostics","Image-interpolated","Maximum","1009.0","1213.0","1319.0","1009.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(14, 17, 15)","(25, 25, 45)","(26, 29, 47)","(20, 19, 31)"
"diagnostics","Mask-interpolated","BoundingBox","(7, 9, 6, 1, 2, 2)","(6, 6, 6, 13, 13, 34)","(6, 6, 6, 14, 17, 36)","(5, 6, 6, 9, 7, 20)"
"diagnostics","Mask-interpolated","VoxelNum","4","268","718","148"
"diagnostics","Mask-interpolated","VolumeNum","1","14","2","3"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(7.0, 9.5, 6.5)","(10.470149253731343, 13.283582089552239, 26.261194029850746)","(11.7966573816156, 14.955431754874652, 22.110027855153202)","(8.135135135135135, 9.121621621621621, 11.85135135135135)"
"diagnostics","Mask-interpolated","CenterOfMass","(37.75050000000006, -8.99949999999997, -616.9999999999995)","(33.2206492537314, -9.21591791044773, -617.2388059701487)","(33.54715738161566, -10.544068245125317, -621.3899721448463)","(30.885635135135196, -9.377878378378348, -619.6486486486482)"
"diagnostics","Mask-interpolated","Mean","21.25","48.4365671641791","90.70612813370474","466.68243243243245"
"diagnostics","Mask-interpolated","Minimum","11.0","10.0","24.0","71.0"
"diagnostics","Mask-interpolated","Maximum","26.0","167.0","287.0","1009.0"
"original","shape","Elongation","1.0","0.31160127544176663","0.34013249920987526","0.3277882875598519"
"original","shape","Flatness","0.0","0.24315505490443381","0.30079249446845535","0.24840830056069046"
"original","shape","LeastAxisLength","0.0","9.113379953519432","12.125421991379012","4.798733495824464"
"original","shape","MajorAxisLength","2.0","37.4797059312677","40.31158427940969","19.317927319630968"
"original","shape","Maximum2DDiameterColumn","2.0","34.52535300326414","37.36308338453881","20.223748416156685"
"original","shape","Maximum2DDiameterRow","2.23606797749979","34.23448553724738","36.87817782917155","20.223748416156685"
"original","shape","Maximum2DDiameterSlice","2.0","13.92838827718412","14.317821063276353","8.06225774829855"
"original","shape","Maximum3DDiameter","2.23606797749979","35.679125549822544","37.8549864614954","20.97617696340303"
"original","shape","MeshVolume","2.1666666666666665","180.54166666666666","517.4583333333334","125.04166666666667"
"original","shape","MinorAxisLength","2.0","11.678724171365362","13.711279908065137","6.332190315307515"
"original","shape","Sphericity","0.8624433510677171","0.29789972768997863","0.18833670112821346","0.49880733507332203"
"original","shape","SurfaceArea","9.388905057061258","518.5599635272508","1655.0054271804102","242.43080060894164"
"original","shape","SurfaceVolumeRatio","4.333340795566735","2.8722453553321072","3.1983356351018473","1.9388001381588134"
"original","shape","VoxelVolume","4.0","268.0","718.0","148.0"
"original","firstorder","10Percentile","14.600000000000001","30.0","55.0","253.7"
"original","firstorder","90Percentile","25.7","68.0","140.0","803.9000000000001"
"original","firstorder","Energy","1951.0","717867.0","6772297.0","38728381.0"
"original","firstorder","Entropy","0.9999999999999993","1.5476521297186785","2.3880821069922065","4.769678320792901"
"original","firstorder","InterquartileRange","5.25","21.0","41.0","259.5"
"original","firstorder","Kurtosis","2.243988652939229","9.810835233923752","5.156278628158621","2.9931507274583464"
"original","firstorder","Maximum","26.0","167.0","287.0","1009.0"
"original","firstorder","MeanAbsoluteDeviation","5.125","13.128174426375585","26.793674009357467","164.15001826150473"
"original","firstorder","Mean","21.25","48.4365671641791","90.70612813370474","466.68243243243245"
"original","firstorder","Median","24.0","46.5","83.0","423.5"
"original","firstorder","Minimum","11.0","10.0","24.0","71.0"
"original","firstorder","Range","15.0","157.0","263.0","938.0"
"original","firstorder","RobustMeanAbsoluteDeviation","1.0","8.458333333333334","17.942254043893154","108.71071531169204"
"original","firstorder","RootMeanSquared","22.085062825357777","51.755272281722405","97.11935195251706","511.54496381061165"
"original","firstorder","Skewness","-1.0469317329009034","1.6456231744660617","1.2116565148868343","0.6708059863568108"
"original","firstorder","TotalEnergy","1951.0","717867.0","6772297.0","38728381.0"
"original","firstorder","Uniformity","0.5","0.41860659389619065","0.23521698310844888","0.045836376917458"
"original","firstorder","Variance","36.1875","332.50717030519036","1204.5668426688185","43885.75725894814"
"original","glcm","Autocorrelation","2.125","5.601408274399611","17.826795052949667","405.002392768316"
"original","glcm","ClusterProminence","0.25","8.30895268894195","68.65627224709019","99324.93286152331"
"original","glcm","ClusterShade","0.0","1.4351367251219962","6.472653784506415","1292.994672883853"
"original","glcm","ClusterTendency","0.25","1.1521417033692607","4.101719693789038","187.63140204624096"
"original","glcm","Contrast","0.75","1.0219986455255725","3.642308439725096","134.00580988235177"
"original","glcm","Correlation","-0.49999999999999956","0.046703365927943434","0.0670577859999136","0.16930078461090609"
"original","glcm","DifferenceAverage","0.75","0.675811926471985","1.4029967514328872","9.127609197017083"
"original","glcm","DifferenceEntropy","-3.203426503814917e-16","1.4296557290035103","2.142737298450902","4.206905461972619"
"original","glcm","DifferenceVariance","0.0","0.5586761776499181","1.6059372158375342","47.800068497682105"
"original","glcm","Id","0.625","0.7081676029180483","0.5463642290357321","0.19373010632165497"
"original","glcm","Idm","0.625","0.6948746462796765","0.4957748790418296","0.11088420473524224"
"original","glcm","Idmn","0.8500000000000001","0.9810302242418685","0.9768323868953476","0.9282223152848237"
"original","glcm","Idn","0.75","0.9198897015121406","0.902988241533113","0.8268600990186192"
"original","glcm","Imc1","-1.0","-0.06238175430022122","-0.06674790088799212","-0.5744352789173012"
"original","glcm","Imc2","0.9298734950321936","0.3921494053768147","0.5078683061086288","0.9977453039587438"
"original","glcm","InverseVariance","0.75","0.4698992335012037","0.442485511150587","0.11881349498812223"
"original","glcm","JointAverage","1.5","2.359685721070279","4.205863607348925","19.77598622950777"
"original","glcm","JointEnergy","0.5","0.20792633749318173","0.062261285921894796","0.00939877289750692"
"original","glcm","JointEntropy","0.9999999999999993","2.8283826640495993","4.5847401287607505","6.83393824725347"
"original","glcm","MCC","0.9999999999999996","0.27549997112983643","0.3649688087669004","0.8873208467791801"
"original","glcm","MaximumProbability","0.5","0.35845815254182806","0.12195307784543903","0.01982768071143038"
"original","glcm","SumAverage","3.0","4.719371442140559","8.411727214697851","39.551972459015545"
"original","glcm","SumEntropy","0.24999999999999958","1.975117998400278","2.9265697536627777","5.007613114057087"
"original","glcm","SumSquares","0.25","0.5435350872237084","1.9360070333785337","80.4093029821482"
"original","gldm","DependenceEntropy","0.9999999999999993","4.695626340868556","4.736770435480712","5.540771082730988"
"original","gldm","DependenceNonUniformity","4.0","27.388059701492537","127.90807799442896","71.39189189189189"
"original","gldm","DependenceNonUniformityNormalized","1.0","0.10219425261750947","0.17814495542399578","0.48237764791818843"
"original","gldm","DependenceVariance","0.0","14.498830474493204","2.90806247623777","0.3970051132213295"
"original","gldm","GrayLevelNonUniformity","2.0","112.18656716417911","168.8857938718663","6.783783783783784"
"original","gldm","GrayLevelVariance","0.25","0.6065242815771886","2.0045390709258926","69.8290723155588"
"original","gldm","HighGrayLevelEmphasis","2.5","6.652985074626866","19.323119777158773","365.2972972972973"
"original","gldm","LargeDependenceEmphasis","4.0","40.78358208955224","12.22841225626741","2.527027027027027"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","10.0","190.77238805970148","180.34540389972145","718.1486486486486"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","2.5","9.58043062747487","1.0184222880966067","0.06945746394200926"
"original","gldm","LowGrayLevelEmphasis","0.625","0.22315450807188547","0.07931937720151508","0.01938285051586265"
"original","gldm","SmallDependenceEmphasis","0.25","0.22457641792270336","0.3057635379799294","0.6973066816816816"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.625","2.1542712995464335","8.093051482599126","286.0944069069069"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.15625","0.05341254411710254","0.023322776009744917","0.012893616246780797"
"original","glrlm","GrayLevelNonUniformity","1.75","88.38358012389969","150.98068443108045","6.633082490247253"
"original","glrlm","GrayLevelNonUniformityNormalized","0.5","0.3906905843942346","0.22766309733881826","0.04562668047489227"
"original","glrlm","GrayLevelVariance","0.25","0.6738416199517423","2.0966522139048225","70.02758094949651"
"original","glrlm","HighGrayLevelRunEmphasis","2.5","6.974455205627274","19.738584876098347","367.53582997147805"
"original","glrlm","LongRunEmphasis","1.75","1.8391947099384396","1.347752344851614","1.056064579071593"
"original","glrlm","LongRunHighGrayLevelEmphasis","4.375","11.14590637051824","24.841967792627273","381.0130418000473"
"original","glrlm","LongRunLowGrayLevelEmphasis","1.09375","0.4149299364770229","0.1077381685147487","0.020785625551730916"
"original","glrlm","LowGrayLevelRunEmphasis","0.625","0.2222022250230267","0.07899491074304543","0.019219725874688735"
"original","glrlm","RunEntropy","0.9999999999999993","2.297006390272951","2.807411730629732","4.841384903693988"
"original","glrlm","RunLengthNonUniformity","3.5","169.85084840006618","579.8922352804613","140.48547906066875"
"original","glrlm","RunLengthNonUniformityNormalized","1.0","0.7438538826915655","0.8701039194933771","0.9656901318226864"
"original","glrlm","RunPercentage","0.875","0.8412743972445464","0.9210413541889866","0.9823284823284825"
"original","glrlm","RunVariance","0.0","0.3629280494448643","0.14230625349273984","0.018722846438160103"
"original","glrlm","ShortRunEmphasis","0.8125","0.882119496486755","0.9439194020425036","0.9865857572424545"
"original","glrlm","ShortRunHighGrayLevelEmphasis","2.03125","6.361472376121522","18.894626134648657","364.226717215371"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.5078125","0.19569677061181615","0.07434008763134146","0.01883426997553172"
"original","glszm","GrayLevelNonUniformity","1.0","16.90909090909091","39.19607843137255","4.948275862068965"
"original","glszm","GrayLevelNonUniformityNormalized","0.5","0.256198347107438","0.15371011149557862","0.04265755053507729"
"original","glszm","GrayLevelVariance","0.25","1.3709825528007347","3.3877124183006533","73.40450356718193"
"original","glszm","HighGrayLevelZoneEmphasis","2.5","9.484848484848484","25.7921568627451","396.4741379310345"
"original","glszm","LargeAreaEmphasis","4.0","173.36363636363637","35.67058823529412","2.0"
"original","glszm","LargeAreaHighGrayLevelEmphasis","10.0","819.8333333333334","478.7294117647059","625.8103448275862"
"original","glszm","LargeAreaLowGrayLevelEmphasis","2.5","40.159509551295265","3.1097411983311845","0.0426069899360499"
"original","glszm","LowGrayLevelZoneEmphasis","0.625","0.24084372637944068","0.07687946474886251","0.018595633798962008"
"original","glszm","SizeZoneNonUniformity","2.0","28.727272727272727","97.47843137254903","74.41379310344827"
"original","glszm","SizeZoneNonUniformityNormalized","1.0","0.43526170798898073","0.38226835832372164","0.6414982164090368"
"original","glszm","SmallAreaEmphasis","0.25","0.6848772143374369","0.6418744387472574","0.8272725095785441"
"original","glszm","SmallAreaHighGrayLevelEmphasis","0.625","7.232404095624147","18.841757200736936","348.27538314176246"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.15625","0.16803865325527984","0.04911419566741499","0.015545616036877076"
"original","glszm","ZoneEntropy","0.9999999999999993","3.7271395152279445","4.673670903502263","5.424051793525786"
"original","glszm","ZonePercentage","0.5","0.2462686567164179","0.3551532033426184","0.7837837837837838"
"original","glszm","ZoneVariance","0.0","156.8751147842057","27.74249903883122","0.37217598097502974"
"original","ngtdm","Busyness","1.3333333333333335","2.6377867783369493","2.5145213643317805","0.07362828833553792"
"original","ngtdm","Coarseness","0.7499999999999999","0.02262813525387486","0.007407425018305413","0.027349746648105053"
"original","ngtdm","Complexity","0.6666666666666667","9.606458621042155","60.5659610978595","3412.363980027384"
"original","ngtdm","Contrast","0.16666666666666669","0.022151537918581668","0.03802192408371668","0.6353397093243986"
"original","ngtdm","Strength","0.7499999999999999","0.4866389656217126","0.49104073914997576","16.7375026843692"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","59.343374252319336","13.18071870803833","-8.69926481246948","-312.6136535644531"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","65.10809936523438","66.20150299072266","57.03459892272951","-20.259984397888157"
"log-sigma-1-0-mm-3D","firstorder","Energy","15412.72768825102","575863.8355393973","968392.5012937287","5179603.391549022"
"log-sigma-1-0-mm-3D","firstorder","Entropy","-3.203426503814917e-16","1.89501720458634","2.264174295663379","3.9675468523705497"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","2.2029523849487305","26.098731517791748","32.017300844192505","139.7561264038086"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","2.064437669348357","6.666462607657615","4.107057142813706","3.3308430017781006"
"log-sigma-1-0-mm-3D","firstorder","Maximum","66.6268310546875","162.90200805664062","130.38125610351562","41.184749603271484"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","2.3110384941101074","16.821140668916126","21.22509250624562","86.98441823300348"
"log-sigma-1-0-mm-3D","firstorder","Mean","62.004754066467285","40.02976898915732","23.38427252498842","-150.97555549724683"
"log-sigma-1-0-mm-3D","firstorder","Median","61.45229721069336","38.06438064575195","23.777012825012207","-136.64444732666016"
"log-sigma-1-0-mm-3D","firstorder","Minimum","58.48759078979492","-15.653488159179688","-73.06991577148438","-486.3867492675781"
"log-sigma-1-0-mm-3D","firstorder","Range","8.139240264892578","178.5554962158203","203.451171875","527.5714988708496"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","0.11209487915039062","10.423521505338009","13.573635823590411","59.378900562473774"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","62.074003592991765","46.35456455407332","36.725142262832","187.07570717003603"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.544498121584047","1.1521966763243217","0.14095017373379348","-0.766063152788696"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","15412.72768825102","575863.8355393973","968392.5012937287","5179603.391549022"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","1.0","0.3389953218979728","0.2581489901537077","0.07405040175310447"
"log-sigma-1-0-mm-3D","firstorder","Variance","8.592395219663558","546.3632496724504","801.9118727023207","12203.701855466814"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","1.0","9.481975396627627","20.365698354197658","179.02163449496632"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","0.0","30.511556281387435","50.67763877305726","10594.378054684998"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","0.0","3.005030581202626","1.8757503851117312","-247.6031178261204"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","0.0","2.4610958900459385","3.624059305830583","60.82088989587191"
"log-sigma-1-0-mm-3D","glcm","Contrast","0.0","1.4694582456246887","1.7269137579035005","40.384768646245334"
"log-sigma-1-0-mm-3D","glcm","Correlation","1.0","0.2562086067459019","0.35338598878913563","0.21306432121318594"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.0","0.8780868009124962","0.9355107545595683","4.8819130541742"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","-3.203426503814917e-16","1.5365190480782318","1.7196064581048331","3.5250412075754025"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.0","0.6019009413868894","0.8215409693953043","15.552949996783072"
"log-sigma-1-0-mm-3D","glcm","Id","1.0","0.6454633941917541","0.6360339111394312","0.29683578040559944"
"log-sigma-1-0-mm-3D","glcm","Idm","1.0","0.6187799961447429","0.607547788356851","0.2071761701260842"
"log-sigma-1-0-mm-3D","glcm","Idmn","1.0","0.9786654807558997","0.9803082872642148","0.9326240176641443"
"log-sigma-1-0-mm-3D","glcm","Idn","1.0","0.9086368012590629","0.9130621579744785","0.8354744049617161"
"log-sigma-1-0-mm-3D","glcm","Imc1","0.0","-0.1674471170638641","-0.11886454075022987","-0.40746018927774286"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.0","0.6656255229532285","0.6158288544946539","0.979948576914794"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.0","0.4841873455356654","0.4818180024756177","0.2006036917928856"
"log-sigma-1-0-mm-3D","glcm","JointAverage","1.0","3.038489386803514","4.457331195561709","13.182693902075707"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","1.0","0.11173015322093181","0.0852064599802377","0.012993610437517027"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","-3.203426503814917e-16","3.6199203022663338","4.164597071984934","6.46069804941235"
"log-sigma-1-0-mm-3D","glcm","MCC","1","0.601633905661908","0.48841296000100054","0.7565529626425949"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","1.0","0.19785123183190312","0.16563978703247978","0.03291427557521254"
"log-sigma-1-0-mm-3D","glcm","SumAverage","2.0","6.076978773607026","8.914662391123416","26.365387804151414"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","-3.203426503814917e-16","2.496578461023724","2.876951622272593","4.473389355461189"
"log-sigma-1-0-mm-3D","glcm","SumSquares","0.0","0.9826385339176569","1.337743265933521","25.301414635529316"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","-3.203426503814917e-16","4.931729272652906","4.976673405244837","5.254632464179659"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","4.0","31.253731343283583","105.27019498607243","44.945945945945944"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","1.0","0.11661840053464023","0.14661587045413987","0.30368882395909425"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","0.0","6.765315214969926","4.2485548684445344","0.918918918918919"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","4.0","90.85074626865672","185.35097493036213","10.95945945945946"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","0.0","0.930427155268434","1.408138127419868","19.816837107377648"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","1.0","10.406716417910447","21.135097493036213","229.28378378378378"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","16.0","28.58955223880597","18.832869080779943","4.918918918918919"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","16.0","256.69029850746267","409.29944289693594","1054.8918918918919"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","16.0","4.2881661685196475","1.0410575323573152","0.056324385567973916"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","1.0","0.1480438633786848","0.07210248221593393","0.01638587782495594"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.0625","0.15854434656242378","0.20000841567412067","0.48811749249249253"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","0.0625","1.9836325145904175","4.270592091538461","112.24851914414415"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.0625","0.028214902747128477","0.019459239757493838","0.012154729866679582"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","2.5","77.62829433433014","161.0243879171891","10.490681340686168"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","1.0","0.33684162484671715","0.251116468190003","0.07371493480423259"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","0.0","0.9803359397204724","1.4820884669983139","19.867945422842087"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","1.0","10.608163006273394","21.08741110703804","229.7563271521781"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","3.0","1.7567801460346955","1.519843319555951","1.127487896400424"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","3.0","17.35327486843276","32.26780933196896","257.72002649542003"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","3.0","0.26335164139496176","0.10374409369820933","0.017839258930357323"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","1.0","0.14854532655610464","0.07393853356931049","0.01666394782413818"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","0.4591479170272443","2.516948075465732","2.8011984980424987","4.138496165135211"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","1.8333333333333335","184.13823079787386","535.7082967484928","132.12241885014097"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7777777777777778","0.78007936563811","0.8277147146576725","0.9279885791757242"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.625","0.8587830080367393","0.8915791729162201","0.9615384615384617"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.1111111111111111","0.2911385341000899","0.2173612097895066","0.0449911128539896"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.5","0.8925645402203071","0.9235998078161475","0.9715186548837564"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","0.5","9.550347671865623","19.446567324471747","223.5988884617797"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.5","0.1336518307044929","0.06942624750151517","0.01638538402254369"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","1.0","12.63265306122449","28.397590361445783","6.258426966292135"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","1.0","0.25780924614743855","0.17106982145449268","0.07031940411564197"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","0.0","1.9500208246563933","2.72336333284947","21.709885115515718"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","1.0","12.612244897959183","21.379518072289155","231.14606741573033"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","16.0","132.24489795918367","131.40963855421685","4.044943820224719"
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","16.0","1142.9183673469388","2702.9698795180725","893.056179775281"
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","16.0","19.975707026007683","7.031060325011309","0.0479307284349566"
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","1.0","0.17385328451108334","0.10131492049073086","0.021695200256902792"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","1.0","12.673469387755102","46.71084337349398","40.146067415730336"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","1.0","0.25864223240316536","0.2813906227318914","0.4510794091655094"
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","0.0625","0.5038857359730224","0.5366381907304457","0.6953759968406839"
