"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","14","40","12","5"
"diagnostics","Mask-original","CenterOfMassIndex","(208.71052631578948, 241.73684210526315, 56.8421052631579)","(206.7217847769029, 243.17060367454067, 57.74540682414698)","(205.91240157480314, 242.9488188976378, 57.28543307086614)","(204.11805555555554, 243.65277777777777, 60.80555555555556)"
"diagnostics","Mask-original","CenterOfMass","(-12.888473684210524, 35.072142105263154, -661.3157894736847)","(-13.89477690288713, 35.79762545931757, -659.5091863517066)","(-14.304324803149598, 35.68540236220473, -660.4291338582683)","(-15.212263888888884, 36.04160555555555, -653.3888888888895)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(31, 23, 49)","(31, 28, 55)","(32, 28, 55)","(26, 22, 51)"
"diagnostics","Image-interpolated","Mean","54.22864012365115","51.41390867197319","51.364630681818184","59.05854929384341"
"diagnostics","Image-interpolated","Minimum","-997.0","-997.0","-997.0","-993.0"
"diagnostics","Image-interpolated","Maximum","1349.0","1349.0","1349.0","1349.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(31, 23, 49)","(31, 28, 55)","(32, 28, 55)","(26, 22, 51)"
"diagnostics","Mask-interpolated","BoundingBox","(9, 8, 8, 15, 9, 34)","(6, 7, 6, 18, 15, 44)","(7, 6, 6, 18, 16, 44)","(7, 5, 6, 13, 11, 40)"
"diagnostics","Mask-interpolated","VoxelNum","14","198","548","78"
"diagnostics","Mask-interpolated","VolumeNum","6","23","8","4"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(17.857142857142858, 10.428571428571429, 19.642857142857142)","(17.21212121212121, 13.878787878787879, 30.338383838383837)","(17.062043795620436, 13.704379562043796, 28.361313868613138)","(11.846153846153847, 9.0, 32.80769230769231)"
"diagnostics","Mask-interpolated","CenterOfMass","(-13.391857142857138, 36.428871428571426, -663.8571428571435)","(-14.036878787878784, 35.87908787878787, -659.1616161616167)","(-14.186956204379559, 35.70467956204379, -661.1386861313874)","(-15.402846153846134, 36.000299999999996, -652.6923076923083)"
"diagnostics","Mask-interpolated","Mean","26.714285714285715","47.515151515151516","89.3594890510949","563.5"
"diagnostics","Mask-interpolated","Minimum","-5.0","-3.0","0.0","129.0"
"diagnostics","Mask-interpolated","Maximum","100.0","169.0","354.0","1349.0"
"original","shape","Elongation","0.2009957677338997","0.22061702353735005","0.21342365696140192","0.23203263949137534"
"original","shape","Flatness","0.16185949475543115","0.2020022085982652","0.19359422129951398","0.08974313826626917"
"original","shape","LeastAxisLength","9.01384057667589","10.973982957945443","10.37955540224636","4.264673866795498"
"original","shape","MajorAxisLength","55.68929144561927","54.326054324337164","53.61500633940885","47.520890724170464"
"original","shape","Maximum2DDiameterColumn","30.4138126514911","45.12205669071391","44.40720662234904","35.4400902933387"
"original","shape","Maximum2DDiameterRow","9.486832980505138","40.52159917870962","44.553338819890925","14.212670403551895"
"original","shape","Maximum2DDiameterSlice","8.06225774829855","11.40175425099138","12.083045973594572","9.848857801796104"
"original","shape","Maximum3DDiameter","37.255872020394314","47.49736834815167","48.010415536631214","42.24926034855522"
"original","shape","MeshVolume","4.666666666666667","104.41666666666667","398.0833333333333","60.041666666666664"
"original","shape","MinorAxisLength","11.19331188866914","11.985252405563651","11.442710720965383","11.026397705710487"
"original","shape","Sphericity","0.4230388438407918","0.22617809833914906","0.2056330521864253","0.4605745088097998"
"original","shape","SurfaceArea","31.92334552620543","474.11110319117483","1272.6447772583101","160.99759416104493"
"original","shape","SurfaceVolumeRatio","6.840716898472592","4.540569224496487","3.196930568787884","2.681431131065287"
"original","shape","VoxelVolume","14.0","198.0","548.0","78.0"
"original","firstorder","10Percentile","6.3","21.0","48.0","208.1"
"original","firstorder","90Percentile","44.40000000000001","69.0","139.0","913.2"
"original","firstorder","Energy","18354.0","542708.0","5256167.0","30383249.0"
"original","firstorder","Entropy","1.5916727785823261","1.8800663937793054","2.573808350425621","4.853471648712096"
"original","firstorder","InterquartileRange","21.5","21.0","44.0","391.5"
"original","firstorder","Kurtosis","6.108966960414384","7.971507764748602","8.119425184018562","2.6740063298363674"
"original","firstorder","Maximum","100.0","169.0","354.0","1349.0"
"original","firstorder","MeanAbsoluteDeviation","16.6734693877551","15.283746556473828","29.654896371676703","223.15384615384616"
"original","firstorder","Mean","26.714285714285715","47.515151515151516","89.3594890510949","563.5"
"original","firstorder","Median","24.5","47.0","81.0","574.5"
"original","firstorder","Minimum","-5.0","-3.0","0.0","129.0"
"original","firstorder","Range","105.0","172.0","354.0","1220.0"
"original","firstorder","RobustMeanAbsoluteDeviation","8.6","9.254921874999999","19.524430697736037","167.73152965660768"
"original","firstorder","RootMeanSquared","36.207733980463345","52.35407811192453","97.93643663334886","624.1224505922963"
"original","firstorder","Skewness","1.7041527881600576","1.2599217485318557","1.5233765240102204","0.4396569770267983"
"original","firstorder","TotalEnergy","18354.0","542708.0","5256167.0","30383249.0"
"original","firstorder","Uniformity","0.37755102040816324","0.33522089582695647","0.2050855133464755","0.0410913872452334"
"original","firstorder","Variance","597.3469387755101","483.2598714416897","1606.427336965209","71996.58333333333"
"original","glcm","Autocorrelation","5.571428571428571","10.960927401140392","16.552338535229516","418.02091383425005"
"original","glcm","ClusterProminence","15.546855476884643","11.096556974316028","202.04395353195903","166035.52319253076"
"original","glcm","ClusterShade","2.7988338192419864","0.8626960239680952","15.681512742292735","589.7820036599273"
"original","glcm","ClusterTendency","1.3877551020408165","1.2856882878481162","5.3552583979153265","248.71831872154277"
"original","glcm","Contrast","1.0714285714285714","1.1322446246667335","4.602481289650703","211.71447833507634"
"original","glcm","Correlation","0.5643153526970954","0.07049950192577475","0.07716639770911495","0.06859479434514928"
"original","glcm","DifferenceAverage","0.6428571428571429","0.7321165111756558","1.4820593311975303","11.756956620489733"
"original","glcm","DifferenceEntropy","0.2958363892911632","1.3623788417198115","2.1778751066680333","3.665966856608181"
"original","glcm","DifferenceVariance","0.24489795918367346","0.5781448945449659","2.329175921579429","68.36245208251698"
"original","glcm","Id","0.7321428571428572","0.6836328267819203","0.5377718103809743","0.15624761040565874"
"original","glcm","Idm","0.7214285714285714","0.6702613277202258","0.4868959855636485","0.08249130003139746"
"original","glcm","Idmn","0.9741312741312742","0.9838374318329289","0.9821290228352046","0.9281293462552971"
"original","glcm","Idn","0.9149659863945578","0.9226010759462858","0.916829701586524","0.8212784014094411"
"original","glcm","Imc1","-0.32497593626158355","-0.13497502545011153","-0.12040776661545148","-0.7894863461499072"
"original","glcm","Imc2","0.46735711002838787","0.5493957070734814","0.6642377612381313","0.9994936129659061"
"original","glcm","InverseVariance","0.4365079365079365","0.5168733957670368","0.4507285947829379","0.07919146610348927"
"original","glcm","JointAverage","2.321428571428571","3.3036682642495876","4.043021678065035","20.1035813368454"
"original","glcm","JointEnergy","0.6377551020408163","0.17828755658600814","0.0582916915470936","0.02596798071252942"
"original","glcm","JointEntropy","1.0744174271404572","2.8553712031459506","4.658048805495435","5.386959985277032"
"original","glcm","MCC","0.4999999999999992","0.5214794998162303","0.5032967984134475","0.9999999999999066"
"original","glcm","MaximumProbability","0.6785714285714286","0.2816935524918275","0.1251472589775246","0.03868736047881963"
"original","glcm","SumAverage","4.642857142857142","6.607336528499174","8.08604335613007","40.20716267369081"
"original","glcm","SumEntropy","0.5744174271404577","1.967046990914561","2.9951198213721026","4.141526708553696"
"original","glcm","SumSquares","0.6147959183673469","0.6044832281287124","2.489434921891508","115.10819926415478"
"original","gldm","DependenceEntropy","1.9852281360342499","4.210348461590367","4.8733822932908355","5.252974975106071"
"original","gldm","DependenceNonUniformity","10.571428571428571","38.38383838383838","109.14963503649635","43.333333333333336"
"original","gldm","DependenceNonUniformityNormalized","0.7551020408163265","0.19385776961534537","0.19917816612499334","0.5555555555555556"
"original","gldm","DependenceVariance","0.12244897959183673","3.290684624017957","3.747682348553466","0.2222222222222222"
"original","gldm","GrayLevelNonUniformity","5.285714285714286","66.37373737373737","112.38686131386861","3.2051282051282053"
"original","gldm","GrayLevelVariance","1.229591836734694","0.917559432710948","2.6404543396025364","115.64036817882972"
"original","gldm","HighGrayLevelEmphasis","8.214285714285714","12.505050505050505","19.333941605839417","440.56410256410254"
"original","gldm","LargeDependenceEmphasis","1.4285714285714286","11.636363636363637","11.872262773722628","2.0"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","9.928571428571429","131.3939393939394","162.10401459854015","746.7948717948718"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.33531746031746035","1.183540571531643","1.1482180442121206","0.04803616744570927"
"original","gldm","LowGrayLevelEmphasis","0.22817460317460317","0.11084977467417943","0.09800605917479653","0.031934813713220274"
"original","gldm","SmallDependenceEmphasis","0.8928571428571429","0.3869556749467464","0.3892480142063584","0.75"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","7.785714285714286","5.471969961806272","10.302206573170631","364.0064102564103"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.2013888888888889","0.048002220610934246","0.03653669149732957","0.027909475280098014"
"original","glrlm","GrayLevelNonUniformity","5.175824175824176","60.09208848740642","101.2003994405054","3.145055814725656"
"original","glrlm","GrayLevelNonUniformityNormalized","0.3763585315783118","0.3265863204489695","0.19852804115887118","0.04083090303041312"
"original","glrlm","GrayLevelVariance","1.2446790846516123","0.9660121086304019","2.762804915439238","116.06358214696003"
"original","glrlm","HighGrayLevelRunEmphasis","8.29532967032967","12.605601081211017","19.789357787923112","442.499074261163"
"original","glrlm","LongRunEmphasis","1.0576923076923077","1.3031942235471503","1.2890248855952975","1.0408127824732718"
"original","glrlm","LongRunHighGrayLevelEmphasis","8.5260989010989","15.99732090084993","23.707005829857753","454.6748060534626"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.24217796092796093","0.1424488475246166","0.12644441111776034","0.03282038838123845"
"original","glrlm","LowGrayLevelRunEmphasis","0.227754884004884","0.11167966363577714","0.0979963518886006","0.03214370068191224"
"original","glrlm","RunEntropy","1.6667534556964991","2.2565728682840835","2.955316715562518","4.884770589198284"
"original","glrlm","RunLengthNonUniformity","13.288461538461538","162.78216229768225","450.76320849456573","75.12226468861014"
"original","glrlm","RunLengthNonUniformityNormalized","0.9644970414201184","0.8789714836499822","0.8808612080884617","0.9744972421039928"
"original","glrlm","RunPercentage","0.9821428571428572","0.9273504273504275","0.9288321167883211","0.9871794871794872"
"original","glrlm","RunVariance","0.01775147928994083","0.11488331218523815","0.11287071252362396","0.012751378948003617"
"original","glrlm","ShortRunEmphasis","0.9855769230769231","0.9465253803699947","0.9496659811754652","0.9897968043816819"
"original","glrlm","ShortRunHighGrayLevelEmphasis","8.237637362637361","11.990883646996004","19.085279674488092","439.4551413130882"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.22414911477411475","0.10629138595907471","0.09306103895692111","0.03197452875708069"
"original","glszm","GrayLevelNonUniformity","4.846153846153846","21.298850574712645","37.26122448979592","2.353846153846154"
"original","glszm","GrayLevelNonUniformityNormalized","0.3727810650887574","0.24481437442198442","0.1520866305705956","0.03621301775147929"
"original","glszm","GrayLevelVariance","1.289940828402367","1.5833003038710531","4.071236984589754","122.6144378698225"
"original","glszm","HighGrayLevelZoneEmphasis","8.538461538461538","13.873563218390805","25.457142857142856","467.4307692307692"
"original","glszm","LargeAreaEmphasis","1.2307692307692308","16.0","33.183673469387756","1.6"
"original","glszm","LargeAreaHighGrayLevelEmphasis","9.461538461538462","173.88505747126436","384.73061224489794","651.1692307692308"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.2841880341880342","1.6666721564104572","3.343738148999534","0.04476231794885992"
"original","glszm","LowGrayLevelZoneEmphasis","0.22649572649572647","0.12202975538874554","0.09646765985149455","0.03510150570936652"
"original","glszm","SizeZoneNonUniformity","11.153846153846153","44.44827586206897","115.88979591836734","44.2"
"original","glszm","SizeZoneNonUniformityNormalized","0.8579881656804734","0.5108997225525168","0.4730195751770096","0.68"
"original","glszm","SmallAreaEmphasis","0.9423076923076923","0.7380249830972547","0.714791980093312","0.85"
"original","glszm","SmallAreaHighGrayLevelEmphasis","8.307692307692308","10.784893316785924","20.570497250778928","421.49615384615385"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.2120726495726496","0.09448235114833632","0.06622427095590865","0.032686302649493175"
"original","glszm","ZoneEntropy","1.8919954870390185","3.6616924769701464","4.420740731062986","5.287376466708174"
"original","glszm","ZonePercentage","0.9285714285714286","0.4393939393939394","0.4470802919708029","0.8333333333333334"
"original","glszm","ZoneVariance","0.07100591715976332","10.820451843043996","28.180691378592254","0.16"
"original","ngtdm","Busyness","0.7192982456140351","1.1627018362618484","1.742034979193547","0.0467038164364103"
"original","ngtdm","Coarseness","0.17073170731707318","0.025677474959421156","0.010204847363206555","0.04237969603946372"
"original","ngtdm","Complexity","10.806122448979592","22.149851936020113","91.08145049453849","4651.7689242208235"
"original","ngtdm","Contrast","0.24884596695821182","0.02542131892021398","0.04700521792415442","1.5230297595097428"
"original","ngtdm","Strength","2.285714285714286","0.7675788292090819","1.0212460059103767","31.70361630112199"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","21.967879867553712","15.783824348449707","-3.269382858276367","-382.14598693847654"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","104.17680358886719","83.96244354248049","67.9834457397461","-55.932603454589845"
"log-sigma-1-0-mm-3D","firstorder","Energy","59513.15511916853","618775.4973429698","1115365.358850016","5086515.172860196"
"log-sigma-1-0-mm-3D","firstorder","Entropy","2.2709424217485354","2.103767007390111","2.259842023589027","4.060542527789481"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","48.73125886917114","36.00848627090454","31.86315155029297","199.30491638183594"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","1.9220436975543518","2.568322136167205","3.953249655726909","2.9388003131855416"
"log-sigma-1-0-mm-3D","firstorder","Maximum","109.00289916992188","111.71919250488281","106.16744995117188","-1.3152198791503906"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","28.04755102858252","20.590349340424243","22.105583212194936","108.46387615617684"
"log-sigma-1-0-mm-3D","firstorder","Mean","56.383455583027434","49.84570517684474","34.31737028655127","-217.92669129982974"
"log-sigma-1-0-mm-3D","firstorder","Median","51.43308639526367","50.39299011230469","37.12953567504883","-200.5584716796875"
"log-sigma-1-0-mm-3D","firstorder","Minimum","0.9444413185119629","-15.341552734375","-93.30401611328125","-625.0968627929688"
"log-sigma-1-0-mm-3D","firstorder","Range","108.05845785140991","127.06074523925781","199.47146606445312","623.7816429138184"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","19.721751708984375","14.726586986554583","14.23653444926947","79.26041435773615"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","65.19923045074367","55.902851219409584","45.11472316302818","255.3658806210946"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.1886474669245209","0.05546139247832433","-0.5857344038059163","-0.6134261450469817"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","59513.15511916853","618775.4973429698","1115365.358850016","5086515.172860196"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.21428571428571427","0.26731966125905515","0.2645585806382865","0.06804733727810651"
"log-sigma-1-0-mm-3D","firstorder","Variance","1071.8455878859534","640.5344498825168","857.6563426923992","17719.690204495855"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","15.285714285714285","13.060610267170292","36.25622110246753","277.9050364734875"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","36.85714285714286","24.355197639646114","46.83386779754569","12602.925032452998"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","2.1428571428571432","0.9122767652133604","-3.3445044833526905","-161.71472689640152"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","3.4285714285714284","2.9831038434543897","3.3959183798020267","69.37144760319119"
"log-sigma-1-0-mm-3D","glcm","Contrast","0.7857142857142857","1.2752504627333003","1.849329226917933","46.983868888536065"
"log-sigma-1-0-mm-3D","glcm","Correlation","-0.07692307692307654","0.39122824524542593","0.3060562185607213","0.18472563547277948"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.7857142857142856","0.8327012004991234","0.9037359750157667","5.524149347920043"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","0.4926140680171253","1.3658095434984618","1.708963336090868","3.191385002451443"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.12244897959183672","0.4969175743817256","0.9979428952534819","15.341468654523721"
"log-sigma-1-0-mm-3D","glcm","Id","0.6071428571428571","0.6490706069105777","0.6547415665149388","0.2520265250990001"
"log-sigma-1-0-mm-3D","glcm","Idm","0.6071428571428571","0.6275943132113546","0.6287504818304493","0.15008937010513781"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.9697802197802197","0.967992946927821","0.9800039069679229","0.9415691567473888"
"log-sigma-1-0-mm-3D","glcm","Idn","0.8690476190476191","0.8885378941073706","0.916982674613058","0.8372579491635984"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.8189899536531728","-0.24226210109248883","-0.15010634426710862","-0.6382155943158769"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.9509527684416406","0.7579386569174619","0.6753085398687181","0.9956751765932894"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.7857142857142856","0.5220282854512084","0.4617309497562001","0.10715671232843346"
"log-sigma-1-0-mm-3D","glcm","JointAverage","3.75","3.5492664059619696","5.9871082095126456","16.470682431385587"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.3112244897959184","0.10612221126683276","0.10568528181380536","0.02959917763292545"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","2.0465346038859433","3.5203270926361436","3.950706761465952","5.22519367081564"
"log-sigma-1-0-mm-3D","glcm","MCC","0.9999999999999981","0.6031519832638913","0.634245630979066","0.9646457429767421"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.3214285714285714","0.17106876176494204","0.24771361197314928","0.05926218534510364"
"log-sigma-1-0-mm-3D","glcm","SumAverage","7.5","7.098532811923939","11.974216419025293","32.941364862771174"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","1.260820318171658","2.6084572025182444","2.7874452553559284","3.859334513336083"
"log-sigma-1-0-mm-3D","glcm","SumSquares","1.0535714285714286","1.0645885765469223","1.3113119016799897","29.08882912293181"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","2.9502120649147443","4.335225890912639","4.9990734650341055","4.822413322215382"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","7.142857142857143","39.515151515151516","76.16788321167883","29.102564102564102"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.5102040816326531","0.19957147229874503","0.13899248761255262","0.37310979618671924"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","0.24489795918367346","1.9270482603815937","6.328560392135969","1.0236686390532546"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","3.0","52.92929292929293","144.97810218978103","5.3076923076923075"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","1.8571428571428572","1.1085858585858586","1.4700037295540518","28.568869165023013"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","10.857142857142858","13.358585858585858","35.996350364963504","343.85897435897436"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","2.2857142857142856","10.272727272727273","21.37956204379562","4.153846153846154"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","27.142857142857142","131.2979797979798","809.2883211678832","1263.679487179487"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.42750000000000005","1.1620931537598205","0.6030086448948327","0.03229873082304549"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.2555952380952381","0.11863355780022447","0.0364660206472424","0.017256521611327236"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.6785714285714286","0.29198232323232326","0.25615905879538003","0.6057051282051281"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","6.785714285714286","3.611931818181818","7.865235089802565","197.7008831908832"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.21261904761904762","0.03994769687616909","0.014077616477982991","0.015834209098943983"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","2.8181818181818183","48.801564087932164","121.7419441434456","5.109126710335492"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.2123671782762692","0.2654874353433843","0.24922401712471","0.06747949168697115"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","1.868063754427391","1.1238791328159803","1.5709459393085483","28.644553213760144"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","10.733766233766236","13.37592370358132","35.703718214612316","344.32614221477246"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.2045454545454546","1.3197715028022505","1.5050654175848808","1.1009666677918784"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","13.324675324675326","17.553232908087782","55.03366410052125","378.2428922646887"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.29125450937950936","0.1542545779398301","0.05185856298400715","0.01809334822577143"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.2639060245310245","0.11931375221123076","0.03754860668248411","0.0176750309322907"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.431701084607089","2.439331558826664","2.818504328074419","4.152890965452264"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","12.15909090909091","163.17211843782977","402.29034613792254","71.6566961166817"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.9008264462809917","0.8765625126912647","0.8170392186243884","0.9442338084030586"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9464285714285714","0.9273504273504274","0.8892476137001684","0.970414201183432"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.04958677685950413","0.1104388659031982","0.20032894229230774","0.03384639069025756"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9488636363636364","0.9406011557018152","0.9188328373384935","0.9773096788869583"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","10.086038961038962","12.592464436895623","32.62343253465273","337.05756830096675"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.2570689033189033","0.11257614687995268","0.03522269364447939","0.017576429947679398"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","2.272727272727273","18.643835616438356","28.79874213836478","3.618181818181818"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.2066115702479339","0.255395008444361","0.1811241643922313","0.06578512396694215"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","1.9008264462809916","1.307937699380747","2.4758514299276135","30.393388429752065"
