"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"diagnostics","Mask-original","VolumeNum","29","58","20","2"
"diagnostics","Mask-original","CenterOfMassIndex","(311.5210280373832, 223.66822429906543, 62.4322429906542)","(307.3992359121299, 227.87010506208213, 59.1585482330468)","(306.1239113222486, 230.49841646872525, 56.75257323832146)","(315.2699115044248, 227.3053097345133, 61.269911504424776)"
"diagnostics","Mask-original","CenterOfMass","(34.44516121495327, -8.221210280373882, -590.1355140186911)","(32.35541260744985, -6.090856733524404, -596.6829035339059)","(31.70882304038004, -4.758302850356344, -601.4948535233566)","(36.34584513274338, -6.3772079646018085, -592.46017699115)"
"diagnostics","Image-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Image-interpolated","Size","(30, 32, 51)","(31, 33, 59)","(34, 35, 59)","(22, 24, 21)"
"diagnostics","Image-interpolated","Mean","-16.66439950980392","-23.37805059893633","-31.332474006551774","65.55898268398268"
"diagnostics","Image-interpolated","Minimum","-1032.0","-1032.0","-1038.0","-984.0"
"diagnostics","Image-interpolated","Maximum","1647.0","1647.0","1647.0","1647.0"
"diagnostics","Mask-interpolated","Spacing","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)","(1.0, 1.0, 1.0)"
"diagnostics","Mask-interpolated","Size","(30, 32, 51)","(31, 33, 59)","(34, 35, 59)","(22, 24, 21)"
"diagnostics","Mask-interpolated","BoundingBox","(6, 5, 6, 17, 21, 40)","(6, 5, 6, 18, 22, 48)","(6, 5, 6, 19, 23, 48)","(6, 6, 6, 9, 12, 10)"
"diagnostics","Mask-interpolated","VoxelNum","206","526","1230","116"
"diagnostics","Mask-interpolated","VolumeNum","23","32","4","2"
"diagnostics","Mask-interpolated","CenterOfMassIndex","(13.631067961165048, 13.922330097087379, 32.98543689320388)","(12.517110266159696, 16.55133079847909, 34.56844106463878)","(13.178861788617887, 17.510569105691058, 30.721138211382115)","(10.5, 11.775862068965518, 10.775862068965518)"
"diagnostics","Mask-interpolated","CenterOfMass","(34.38156796116505, -8.452169902912676, -590.5145631067957)","(32.2676102661597, -5.823169201520965, -596.9315589353607)","(31.92936178861789, -4.8639308943089965, -600.7788617886174)","(36.2505, -6.598637931034537, -592.7241379310341)"
"diagnostics","Mask-interpolated","Mean","3.558252427184466","49.93346007604563","90.22276422764227","577.6637931034483"
"diagnostics","Mask-interpolated","Minimum","-79.0","-12.0","8.0","3.0"
"diagnostics","Mask-interpolated","Maximum","126.0","180.0","253.0","1647.0"
"original","shape","Elongation","0.5109985429352734","0.36906204038377527","0.3059194702533608","0.31069719460208256"
"original","shape","Flatness","0.39442129441955953","0.2533577022155807","0.24601391624478927","0.2304031605695423"
"original","shape","LeastAxisLength","15.126031684223577","13.773753437496628","14.009774769547045","4.563236183251026"
"original","shape","MajorAxisLength","38.349936725610696","54.364849842917415","56.947082439056054","19.80544091483376"
"original","shape","Maximum2DDiameterColumn","40.162171256046406","49.040799340956916","50.28916384272063","7.211102550927978"
"original","shape","Maximum2DDiameterRow","37.05401462729781","49.47726750741192","52.0","13.038404810405298"
"original","shape","Maximum2DDiameterSlice","22.67156809750927","23.430749027719962","22.825424421026653","13.038404810405298"
"original","shape","Maximum3DDiameter","41.53311931459037","50.635955604688654","52.23983154643591","15.264337522473747"
"original","shape","MeshVolume","87.91666666666667","310.375","834.9583333333334","103.83333333333333"
"original","shape","MinorAxisLength","19.596761788446994","20.064002408184667","17.42122129223049","6.153494930096153"
"original","shape","Sphericity","0.19437970300918234","0.18334256087821998","0.15453478855380415","0.600726110157837"
"original","shape","SurfaceArea","491.90437588530756","1209.1457480923593","2774.817328364079","177.8411043904821"
"original","shape","SurfaceVolumeRatio","5.5951208631504175","3.8957575452029296","3.3233003583381353","1.7127554194909993"
"original","shape","VoxelVolume","206.0","526.0","1230.0","116.0"
"original","firstorder","10Percentile","-49.5","27.0","57.0","156.0"
"original","firstorder","90Percentile","41.0","75.0","137.0","1031.5"
"original","firstorder","Energy","272175.0","1597021.0","11580714.0","53239271.0"
"original","firstorder","Entropy","2.46048997337494","1.819694952658656","2.381642109144075","5.29757593540311"
"original","firstorder","InterquartileRange","34.75","22.0","38.0","490.5"
"original","firstorder","Kurtosis","4.257243000390315","7.780616937594622","5.48788312623255","3.1050471602540015"
"original","firstorder","Maximum","126.0","180.0","253.0","1647.0"
"original","firstorder","MeanAbsoluteDeviation","26.262701479875577","16.21560236522141","26.428308546500098","276.9219678953627"
"original","firstorder","Mean","3.558252427184466","49.93346007604563","90.22276422764227","577.6637931034483"
"original","firstorder","Median","3.0","47.0","81.0","549.5"
"original","firstorder","Minimum","-79.0","-12.0","8.0","3.0"
"original","firstorder","Range","205.0","192.0","245.0","1644.0"
"original","firstorder","RobustMeanAbsoluteDeviation","16.11056014692378","9.708512110726643","16.505212215620112","188.6413043478261"
"original","firstorder","RootMeanSquared","36.34883580085709","55.101375635805816","97.0320289087389","677.4653000402461"
"original","firstorder","Skewness","0.2085385443012045","1.5272655714845154","1.3584504665577168","0.7074182645342415"
"original","firstorder","TotalEnergy","272175.0","1597021.0","11580714.0","53239271.0"
"original","firstorder","Uniformity","0.22683570553303797","0.3610793852737498","0.24685174168814855","0.03032104637336504"
"original","firstorder","Variance","1308.5767037421058","542.8111617921322","1275.0674492696146","125263.77489595719"
"original","glcm","Autocorrelation","19.74711649532621","12.2803092425069","16.844336892868938","806.4838085771468"
"original","glcm","ClusterProminence","107.86779473351832","17.332233823546588","72.654751697533","953297.3181217606"
"original","glcm","ClusterShade","-0.6390461282755229","2.5612712394995163","8.494567427043929","6825.24225561723"
"original","glcm","ClusterTendency","6.198797093103926","1.63934919998243","3.9425767074430453","609.702235063045"
"original","glcm","Contrast","3.86854987865218","1.5379501158430717","3.0844741800976787","315.6691031103354"
"original","glcm","Correlation","0.24423086971953467","0.02377736996438838","0.11558799315719856","0.31679233467904055"
"original","glcm","DifferenceAverage","1.4144743340395516","0.7985551511787683","1.1972271998785915","13.862817417264674"
"original","glcm","DifferenceEntropy","2.0317981154586233","1.6153004744557422","2.066070246296932","4.495060337792791"
"original","glcm","DifferenceVariance","1.7253552171097402","0.8842832464624443","1.6174413558965557","116.68516371437155"
"original","glcm","Id","0.5529558233437176","0.6871902904308089","0.6028477642662334","0.1441461510382987"
"original","glcm","Idm","0.501345238313969","0.6674022425501811","0.5627238526884925","0.07295399147674952"
"original","glcm","Idmn","0.9663165262582575","0.9829140923949573","0.9772030370602173","0.9403454943284566"
"original","glcm","Idn","0.8873197290000328","0.9260542403955264","0.9107179085083678","0.8408281340103936"
"original","glcm","Imc1","-0.2950294127138642","-0.09070793415326507","-0.06572282200654248","-0.7291788210664379"
"original","glcm","Imc2","0.8597892589404914","0.5019003217198563","0.48993166557645174","0.999735811861403"
"original","glcm","InverseVariance","0.41784329452665125","0.44847033559159144","0.42421031697922457","0.08436365367980764"
"original","glcm","JointAverage","4.3538764423035525","3.5002083794949805","4.0777074144170555","27.05776174628713"
"original","glcm","JointEnergy","0.06968199536800442","0.1736928085119587","0.08589364657675086","0.010051009871569351"
"original","glcm","JointEntropy","4.223872682404603","3.155580877368158","4.271724555717549","6.706685392445154"
"original","glcm","MCC","0.731816852531397","0.4431626268572195","0.38328621901315724","0.9758614361593131"
"original","glcm","MaximumProbability","0.14076913897885765","0.30550159620970735","0.17137705962310273","0.02074586477658606"
"original","glcm","SumAverage","8.707752884607105","7.000416758989962","8.15541482883411","54.11552349257427"
"original","glcm","SumEntropy","2.965173095535765","2.202202460092079","2.823449763839159","5.260307208173282"
"original","glcm","SumSquares","2.5168367429390264","0.7943248289563754","1.7567627218851813","231.3428345433451"
"original","gldm","DependenceEntropy","4.28924256455945","4.465524463425593","5.069620896701248","5.6518309692807005"
"original","gldm","DependenceNonUniformity","54.03883495145631","78.49429657794677","174.37723577235772","72.01724137931035"
"original","gldm","DependenceNonUniformityNormalized","0.26232444151192386","0.14922870071852998","0.14177011038403067","0.6208382877526754"
"original","gldm","DependenceVariance","1.9617306060891697","5.796903236999233","6.174528389186331","0.20897740784780025"
"original","gldm","GrayLevelNonUniformity","46.728155339805824","189.9277566539924","303.62764227642276","3.5172413793103448"
"original","gldm","GrayLevelVariance","2.142803280233764","0.9402658705489454","2.1250241258510147","199.78269916765754"
"original","gldm","HighGrayLevelEmphasis","23.679611650485437","13.484790874524714","19.243089430894308","758.5344827586207"
"original","gldm","LargeDependenceEmphasis","7.300970873786408","18.517110266159698","20.003252032520326","1.793103448275862"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","125.88349514563107","202.2110266159696","269.3178861788618","1189.3103448275863"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.833284579428679","1.8544407049716096","1.7429314875299615","0.08260824976843237"
"original","gldm","LowGrayLevelEmphasis","0.07544207673180743","0.09898003939993123","0.08447687126611168","0.026830514142225474"
"original","gldm","SmallDependenceEmphasis","0.4393752545516588","0.29570596869635607","0.28977287198962276","0.8113026819923372"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","12.28032329436629","4.863732407385437","7.957566629226058","666.9420498084291"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.03223186116859545","0.031738723196320394","0.025512736115828397","0.01289177835825632"
"original","glrlm","GrayLevelNonUniformity","44.416994947895475","164.49925879045443","258.238475395778","3.4654786189235955"
"original","glrlm","GrayLevelNonUniformityNormalized","0.22690997905333632","0.3462783443429976","0.23394764580376007","0.030172315700515127"
"original","glrlm","GrayLevelVariance","2.1418358882986","1.004641476130163","2.2707958842317493","200.39544408483988"
"original","glrlm","HighGrayLevelRunEmphasis","23.96896246214061","13.731401401837266","19.88078098654196","760.9774622677362"
"original","glrlm","LongRunEmphasis","1.1813805440235403","1.4059294541529797","1.449184046073815","1.0304922968325896"
"original","glrlm","LongRunHighGrayLevelEmphasis","27.395438599156755","18.32482558694713","26.203835310106545","776.7779823464205"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.09140355037698648","0.1388039613999291","0.12254441854483868","0.02857042381788486"
"original","glrlm","LowGrayLevelRunEmphasis","0.07426983093492111","0.09913822971179079","0.08437077575339558","0.026369621305093644"
"original","glrlm","RunEntropy","2.7039411710913495","2.3391180477718523","2.9291009398561747","5.327336433720793"
"original","glrlm","RunLengthNonUniformity","178.23198333032238","398.19328924351464","917.3192550782904","112.58884018582285"
"original","glrlm","RunLengthNonUniformityNormalized","0.9065651305328104","0.8325572149136752","0.8270294121538401","0.9801177057591166"
"original","glrlm","RunPercentage","0.9495892457057505","0.901286926001755","0.8954346466541588","0.9900530503978779"
"original","glrlm","RunVariance","0.060975307279082985","0.14914475421122692","0.17774381726299845","0.009941147120441706"
"original","glrlm","ShortRunEmphasis","0.9607207891635163","0.9262054314237651","0.9246402664016146","0.9923769257918527"
"original","glrlm","ShortRunHighGrayLevelEmphasis","23.252355901724545","12.885592248364459","18.81880572591034","757.0273322480655"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.07042737458074876","0.09195187884705597","0.0779354061944809","0.025819420676895837"
"original","glszm","GrayLevelNonUniformity","23.973913043478262","44.63350785340314","57.90816326530612","2.8415841584158414"
"original","glszm","GrayLevelNonUniformityNormalized","0.208468809073724","0.23368328719059236","0.14772490628904622","0.02813449661797863"
"original","glszm","GrayLevelVariance","2.510850661625709","1.7137139881033963","3.894672792586423","208.7330653857465"
"original","glszm","HighGrayLevelZoneEmphasis","26.47826086956522","15.963350785340314","27.461734693877553","794.2772277227723"
"original","glszm","LargeAreaEmphasis","5.060869565217391","24.963350785340314","122.77551020408163","1.4653465346534653"
"original","glszm","LargeAreaHighGrayLevelEmphasis","100.20869565217392","277.4921465968586","1764.2117346938776","1058.2970297029703"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.47319769107320875","2.480898838544532","9.353535892341599","0.052176949802392576"
"original","glszm","LowGrayLevelZoneEmphasis","0.07272426112151786","0.10579971381610623","0.08697373218842236","0.020140280987366612"
"original","glszm","SizeZoneNonUniformity","47.36521739130435","71.99476439790575","177.9030612244898","76.62376237623762"
"original","glszm","SizeZoneNonUniformityNormalized","0.4118714555765595","0.3769359392560511","0.45383433985839233","0.758651112636016"
"original","glszm","SmallAreaEmphasis","0.6620566893424037","0.6375169675114767","0.7002405647831689","0.8946644664466447"
"original","glszm","SmallAreaHighGrayLevelEmphasis","19.308764517401166","11.090620421540363","21.120431462426676","746.7651265126512"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.04965698227841862","0.07064252835412878","0.06304849060020463","0.012137658162021794"
"original","glszm","ZoneEntropy","4.069641657726232","4.265425623008709","4.651664602096972","5.617038061998594"
"original","glszm","ZonePercentage","0.558252427184466","0.36311787072243346","0.31869918699186994","0.8706896551724138"
"original","glszm","ZoneVariance","1.8520982986767487","17.379238507716348","112.93000312369846","0.14626017057151258"
"original","ngtdm","Busyness","0.6469302132186271","2.4782537697059595","4.3477400710201195","0.03683351282970505"
"original","ngtdm","Coarseness","0.0281196509486167","0.009600426184631913","0.004310745366454276","0.03351751723878284"
"original","ngtdm","Complexity","41.31180604132239","28.193708883376953","56.395857206084806","10145.962235591707"
"original","ngtdm","Contrast","0.04857574138668592","0.019637434819614316","0.040431004588813324","1.6206204263357522"
"original","ngtdm","Strength","1.0593755873490658","0.44300243940124434","0.2665448810926561","46.01179640146596"
"log-sigma-1-0-mm-3D","firstorder","10Percentile","42.4857063293457","36.35796928405762","9.71421937942505","-464.7025451660156"
"log-sigma-1-0-mm-3D","firstorder","90Percentile","105.0955924987793","91.47989654541016","72.93975906372071","-16.418160438537598"
"log-sigma-1-0-mm-3D","firstorder","Energy","1334672.2042417282","2515591.040533058","3411024.3223215207","10179515.193330152"
"log-sigma-1-0-mm-3D","firstorder","Entropy","2.0597727436095505","1.9928526387199372","2.153344127690369","4.625784312995744"
"log-sigma-1-0-mm-3D","firstorder","InterquartileRange","28.142995834350586","24.151046752929688","31.88328790664673","265.17619132995605"
"log-sigma-1-0-mm-3D","firstorder","Kurtosis","4.139305329674387","6.264501895293537","4.951901335548721","3.466316119917677"
"log-sigma-1-0-mm-3D","firstorder","Maximum","160.40504455566406","203.53514099121094","169.35696411132812","97.0362548828125"
"log-sigma-1-0-mm-3D","firstorder","MeanAbsoluteDeviation","19.08662381946608","17.48086369232895","20.460727209934234","146.35514208862244"
"log-sigma-1-0-mm-3D","firstorder","Mean","76.3235678163547","64.54359669467796","45.03628917845284","-231.58687276264718"
"log-sigma-1-0-mm-3D","firstorder","Median","75.66638946533203","63.291704177856445","46.94912147521973","-206.073974609375"
"log-sigma-1-0-mm-3D","firstorder","Minimum","6.890424728393555","-1.3190765380859375","-75.98482513427734","-856.8577880859375"
"log-sigma-1-0-mm-3D","firstorder","Range","153.5146198272705","204.85421752929688","245.34178924560547","953.89404296875"
"log-sigma-1-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","12.147491586414","10.163293586609855","13.322666812984332","101.0823026352434"
"log-sigma-1-0-mm-3D","firstorder","RootMeanSquared","80.4921815006081","69.15556718367877","52.66109100609724","296.23376127952"
"log-sigma-1-0-mm-3D","firstorder","Skewness","0.2615312709269396","0.9323933883942274","0.11008220180906261","-0.7649089004631549"
"log-sigma-1-0-mm-3D","firstorder","TotalEnergy","1334672.2042417282","2515591.040533058","3411024.3223215207","10179515.193330152"
"log-sigma-1-0-mm-3D","firstorder","Uniformity","0.2951267791497785","0.33530194162124655","0.27878511468041517","0.04800832342449465"
"log-sigma-1-0-mm-3D","firstorder","Variance","653.7042785091411","616.6165982110646","744.9231629872276","34121.961685829134"
"log-sigma-1-0-mm-3D","glcm","Autocorrelation","13.68242273498028","17.970099158630546","40.79222751002488","603.2361391909519"
"log-sigma-1-0-mm-3D","glcm","ClusterProminence","40.83405008636133","56.777705442556304","51.40553568646914","74829.02740350689"
"log-sigma-1-0-mm-3D","glcm","ClusterShade","1.0121978397239706","5.823816963179619","0.9480895997051343","-1033.0357117483934"
"log-sigma-1-0-mm-3D","glcm","ClusterTendency","3.2241518888873464","3.3015275013405545","3.253684418909928","162.7249565620529"
"log-sigma-1-0-mm-3D","glcm","Contrast","1.0263685400514047","1.272146228434379","1.2952205157700893","97.17613954339873"
"log-sigma-1-0-mm-3D","glcm","Correlation","0.5005886410703158","0.4411057066962115","0.4296865664014866","0.25768923643412833"
"log-sigma-1-0-mm-3D","glcm","DifferenceAverage","0.7277089539237876","0.8044564050595042","0.7769054377356723","7.625567129332196"
"log-sigma-1-0-mm-3D","glcm","DifferenceEntropy","1.3926464167798047","1.5406378212248046","1.592756613943884","3.9491504682139333"
"log-sigma-1-0-mm-3D","glcm","DifferenceVariance","0.4749564568336689","0.6048359674296159","0.6795203728629953","37.40123850004247"
"log-sigma-1-0-mm-3D","glcm","Id","0.6820611207333287","0.664378705289032","0.68197821191288","0.21539976689711376"
"log-sigma-1-0-mm-3D","glcm","Idm","0.6660114816508679","0.6435032245310074","0.6611016231223474","0.12679548525851136"
"log-sigma-1-0-mm-3D","glcm","Idmn","0.98032247154069","0.9878398242430813","0.9897801267195875","0.9467329348984462"
"log-sigma-1-0-mm-3D","glcm","Idn","0.9130557305670973","0.9302388677242635","0.9383776373924044","0.8498806173725636"
"log-sigma-1-0-mm-3D","glcm","Imc1","-0.24779097010219475","-0.1487507025394278","-0.12459565291958505","-0.5944133547923198"
"log-sigma-1-0-mm-3D","glcm","Imc2","0.7712463610558289","0.6590265679169917","0.6266187975255604","0.9977314714974587"
"log-sigma-1-0-mm-3D","glcm","InverseVariance","0.5028468159933064","0.49504268205352303","0.4582098093845184","0.13015986957344855"
"log-sigma-1-0-mm-3D","glcm","JointAverage","3.621931329540026","4.178285844632432","6.348382797648279","24.219745495293466"
"log-sigma-1-0-mm-3D","glcm","JointEnergy","0.12252341304409763","0.11677136610668544","0.10289134689830125","0.011271642116324603"
"log-sigma-1-0-mm-3D","glcm","JointEntropy","3.4693799435718145","3.769844430284591","3.9126785686190906","6.569146618026323"
"log-sigma-1-0-mm-3D","glcm","MCC","0.7278557840257347","0.5772246992902674","0.5987792627407308","0.9516356635766507"
"log-sigma-1-0-mm-3D","glcm","MaximumProbability","0.23006372239108813","0.25683566905722627","0.19563047439958353","0.02191708880654201"
"log-sigma-1-0-mm-3D","glcm","SumAverage","7.243862659080051","8.356571689264864","12.696765595296558","48.439490990586926"
"log-sigma-1-0-mm-3D","glcm","SumEntropy","2.585070204099585","2.701841539346262","2.79874284423345","4.819676918577981"
"log-sigma-1-0-mm-3D","glcm","SumSquares","1.0626301072346878","1.1434184324437333","1.1372262336700045","64.9752740263629"
"log-sigma-1-0-mm-3D","gldm","DependenceEntropy","4.388125221762019","4.616687595884753","5.2521311066057565","5.4741921512049565"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformity","43.699029126213595","83.69201520912547","145.89268292682928","52.53448275862069"
"log-sigma-1-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.2121312093505514","0.15911029507438304","0.11861193733888559","0.4528834720570749"
"log-sigma-1-0-mm-3D","gldm","DependenceVariance","3.0354416061834293","3.58585493501424","7.034698922598982","0.8460166468489891"
"log-sigma-1-0-mm-3D","gldm","GrayLevelNonUniformity","60.79611650485437","176.36882129277566","342.90569105691054","5.568965517241379"
"log-sigma-1-0-mm-3D","gldm","GrayLevelVariance","1.0938118578565368","1.099065332735763","1.2483680348998614","54.584051724137936"
"log-sigma-1-0-mm-3D","gldm","HighGrayLevelEmphasis","13.548543689320388","17.697718631178706","40.96910569105691","743.6465517241379"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceEmphasis","11.689320388349515","15.140684410646388","26.72520325203252","3.3620689655172415"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","167.7621359223301","264.70152091254755","1134.3235772357723","2881.9224137931033"
"log-sigma-1-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.0474531074565747","0.9894140870860386","0.6789206187958696","0.013740001868297163"
"log-sigma-1-0-mm-3D","gldm","LowGrayLevelEmphasis","0.11981716311119918","0.07544355368890268","0.028868880492837833","0.010767384567478496"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceEmphasis","0.29997428569593965","0.26162088619069657","0.1922080434762639","0.6935464559386972"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","4.060648393526774","4.376321126922815","7.488795013085094","478.9743175287356"
"log-sigma-1-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.04061302135696061","0.02457931232154353","0.007126398862515547","0.010346331919382619"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformity","55.400469531980306","155.18128461086502","288.11735106459975","5.363979876285583"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.28998333802847803","0.324141436840993","0.26944000197452334","0.047298493080462016"
"log-sigma-1-0-mm-3D","glrlm","GrayLevelVariance","1.1298538339425463","1.1525199839162033","1.3234027902242151","55.04611466195521"
"log-sigma-1-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","13.495808855467477","17.707818108211832","40.791004130206325","740.3713009280134"
"log-sigma-1-0-mm-3D","glrlm","LongRunEmphasis","1.308389335246228","1.3928126702645764","1.6245428508351851","1.069960207238715"
"log-sigma-1-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","17.89494737371586","24.640329736137264","67.21226886104242","802.2227201873634"
"log-sigma-1-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.15038813227110054","0.10221332289830948","0.04531081104486585","0.011079627732742589"
"log-sigma-1-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.12212242978955325","0.07647753129817178","0.029360299781393668","0.01098790721272632"
"log-sigma-1-0-mm-3D","glrlm","RunEntropy","2.425382858871318","2.4658047733907824","2.8081458807701667","4.723744936252759"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformity","167.51991866514012","406.83051133190423","849.2838891375605","108.33333294953756"
"log-sigma-1-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8683888734159922","0.8413055193433254","0.7869950432478281","0.954970885247418"
"log-sigma-1-0-mm-3D","glrlm","RunPercentage","0.9253174010455566","0.9077215560105294","0.8677923702313948","0.9774535809018569"
"log-sigma-1-0-mm-3D","glrlm","RunVariance","0.10283513055307067","0.1350143780060947","0.2508342751981383","0.02251455737629094"
"log-sigma-1-0-mm-3D","glrlm","ShortRunEmphasis","0.9393695277685349","0.9272497127874159","0.9041909448097398","0.9825099481903212"
"log-sigma-1-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","12.648752340418822","16.428996374036597","36.79050581028683","724.9084461131758"
"log-sigma-1-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.11620182674038558","0.07158293785655095","0.026840360658683917","0.010964977082722252"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformity","22.46511627906977","42.84971098265896","54.21863799283154","3.898876404494382"
"log-sigma-1-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.26122228231476474","0.24768619065120787","0.1943320358166005","0.04380760005049868"
